reviewer,review_text,rating,review_date,platform,reviewer_type
Hagal,"Have played through the game 3 times on PC. Best, most immersive game I have ever played.",10,2021-02-08,PC,user
knife-of-dunwal,[SPOILER ALERT: This review contains spoilers.],9,2021-02-06,PC,user
cylun,"One of the best RPGs of all time when you use all the mods that are available. The mods patch what CDPR didn't focus on, e.g. an authentic economy system, game mechanics, enhanced 4k graphics. The RPG itself and the story are high quality. There is nothing to add on this front. The former CDPR team that developed The Witcher 3 really nailed it there.",9,2021-02-04,PC,user
Aspros1985,This is one of the best games I've ever played in my life. It's a masterpiece!,10,2021-02-04,PC,user
fakumax,"Excelente juego, excelente música, excelente historia.. la verdad un juegazo!, lo jugue 2 veces.",10,2021-02-03,PC,user
PBrann88,Great story! Great characters! A decent world and a lot of content! Shame its let down massively by the horrific combat! Also the RPG elements in this game are very weak and the control is terrible.,5,2021-02-03,PC,user
okrzycho,"co tu dużo mówić, pisać o Wiedźminie 3, wszystko już powiedziano i napisano o tej grze, po prostu jest wspaniała i trzeba w nią zagrać.",10,2021-02-02,PC,user
Frost_Cube,"CDProjectRed lied alright: the consoles version doesn't run like the PC, the PC is much superior. I'm truly relieved as I feared the PC will run like the potatoes.",8,2021-02-01,PC,user
dimvla,"candidate for best game of all time nothing to say, every descent action rpg fan should know this game",10,2021-01-31,PC,user
mrPinx,"Игра в целом неплоха, однако главный минус это отношение разработчиков к старым игрокам. На пк есть возможность загрузки старых сохранений в последущие версии игры. Т.е прошел первую часть загрузил во вторую, далее в третью. Сюжет первой части и геймплей для тех времен был очень крут. Я проходил Ведьмака 1 много раз и каждый раз было круто. Когда вышел Ведьмак 2, перенос вещей и упоминание об Адда было неплохим решением, потому что весь Ведьмак 2 это попытка вспомнить прошлое плюс политические предпосылки. И вот мы добираемся до Ведьмака 3. Есть изменения затрагивающие персонажей, однако проходя игру за Нильфгаард , совершенно непонятно куда делась Адда? И когда упоминают, что Темерия стала вассальным государством, почему не говорят об Анаис, дочери Фольтеста. Что с ней? Сам Эмгыр или Радовид убили её что-ли? Есть возможность встретить старых персонажей. Впринципе все нелохо однако вы выпускаете 2 ДЛС ""Каменные сердца"" и ""Кровь и вино"". Т.е. Ведьмак 1 я проходил выбирая шани, Геральт сам много раз говорил, что ненавидит магию и порталы, и как бы логично, что Шани лучший вариант. Шани в свою очередь утверждает, что не может быть с Геральтом по причине, что он ведьмак и постоянно не дома. Но блять! В диалоге с Трисс есть возможность сказать, что ведьмаку все надоело и он просто хочет жить как обычно. Почему перед выпуском ""Кровь и вино"" нельзя было добавить такую же функцию для Шани. Т.е. с Трисс он может жить, а с Шани нет? ОМГ! Проходя все части игры, я надеялся на тот финал, который хотел. Но разработчики сами решают как правильно и все равно на игроков. Графика, боевая система и прочее пойдет. The game is generally not bad, but the main disadvantage is the attitude of the developers towards old players. On the pc, it is possible to load old saves into future versions of the game. Ie I went through the first part and loaded it into the second, then into the third. The plot of the first part and the gameplay for those times was very cool. I've done The Witcher 1 many times and every time it was cool. When The Witcher 2 came out, transferring things and mentioning Add was not a bad decision, because the whole Witcher 2 is an attempt to remember the past plus political background. And now we get to The Witcher 3. There are changes affecting the characters, but passing the game for Nilfgaard, it is completely incomprehensible where Adda went? And when they mention that Temeria has become a vassal state, why don't they talk about Anais, the daughter of Foltest. What with her? Did Emhyr himself or Radovid kill her or what? There is an opportunity to meet old characters. In principle, everything is not good, however you release 2 DLS ""Stone Hearts"" and ""Blood and Wine"". Those. The Witcher 1 I went through choosing Shani, Geralt himself said many times that he hates magic and portals, and it seems logical that Shani is the best option. Shani, in turn, claims that he cannot be with Geralt for the reason that he is a witcher and is constantly not at home. But **** In dialogue with Triss, there is an opportunity to say that the witcher is tired of everything and he just wants to live as usual. Why was it impossible to add the same function for Shani before the release of ""Blood and Wine"". Those. he can live with Triss, but not with Shani? OMG! Going through all parts of the game, I hoped for the ending that I wanted. But the developers decide for themselves how to do it correctly and all the same to the players. Graphics, combat system and stuff will go.",7,2021-01-30,PC,user
VigilanteOito,"Compre a versão GOTY por que as DLCs são fantasticas. Sem duvidas GTAV, RDR2 e The Witcher 3 são os maiores jogos da década.",10,2021-01-28,PC,user
selimbir,Best game I played ever. story graphics RPG everything. thank you for this game cd project red,10,2021-01-28,PC,user
Lukasz1777,"The best game ever in every aspect, story, gameplay, graphics and sound....",10,2021-01-27,PC,user
GHOSTBASS69,"guys The Witcher 3 is not for kids.... it was made for men, that is all I wanted to say",10,2021-01-26,PC,user
Rains01,..........................................................................:,10,2021-01-26,PC,user
Silver_Lmzh,"this game is wonderful. When I decided to play this game, I played it on my laptop and my hardware was weak, I didn't enjoy it and left it. And when I played it on the pc, it was amazing and I didn't give it the right.",10,2021-01-22,PC,user
maybetoday,"Pretty boring game, your typical ""kill dragons and goblins rpg"". I would recommend Assassin's Creed Valhalla instead. AC Valhalla at least has some historical stuff, not your boring fantasy stuff that anyone can come up with.",0,2021-01-22,PC,user
DarkInpactZ,"I very much play this game once a year eversince it came out. It's probably the best RPG ever made - if you can gloss over the sometimes wonky controls of Geralt. I don't think I have to add much - you can get this game for 20 Euros in a sale, which is infinitely less off what it is worth. I can guarantee you, if you love this game and replay it once in a while, you will ALWAYS find another new quest you have not seen before, or hear of some new indirect consequences of the smallest choice that you have made in this game.",10,2021-01-21,PC,user
Kamalesh696,Mama mama un ponna kuu mama..medam pottu naan thalli kattalama...kumba konathu vethalaiya madi da,10,2021-01-20,PC,user
MrAlan2k21,"CdProjectRed my favorite gaming **** wither 3, beautiful play,smart heros, interesting quests, and the most important thing there is mine is a sexy babe it's Tris",10,2021-01-16,PC,user
berkan_turan20,gelmiş geçmiş en iyi ilk on oyuna net girer bana göre efsane birsey öneririm,10,2021-01-16,PC,user
Pechenka18,Amazing или Шедевррррр топ короч прошёл с дополнениями и полностью доволен всем,10,2021-01-15,PC,user
Welkinz,"A masterpiece. Even after 5 years, it still feels like a top-level game when playing it. I believe this tells the whole story",10,2021-01-15,PC,user
Juli01223,"Sem comentários pra essa obra prima. Alguns jogos se destacam por gráficos,outros por histórias,level design,personagens memoraveis,the witcher 3 tem tudo isso,e também tem as melhores missões secundárias, um grande RPG completo. Única pequena critica é para o combate,que poderia ser melhor, mas longe de ser ruim.",10,2021-01-15,PC,user
AhmedTarekk,Best game ever this game is amazing and very unique the open world the characters the story and for sure the music so epic i cant imagine i didn't play this game before and the game great dlc every 1 has new story and characters and new music the both of dlc so good especially blood and wine have new map and deep story,10,2021-01-14,PC,user
Halyna,"One of the best game I’ve ever played! I love it, characters, plot. I love “The Witcher” books and I’m so satisfied with this game.",10,2021-01-13,PC,user
Mister_Jey,"→ Géralt, un sorceleur qui vous veut du bien. The Witcher 3 a connu un énorme succès, relancé notamment à la sortie de la série télévisée. C'est tellement mérité pour ce jeu au gameplay jouissif, c'est quêtes principales comme secondaires de hautes volées, son histoire mature, très bien écrite et tellement prenante, avec des personnages charismatiques et attachants. Moi aussi, j'aimerais profiter de la licorne avec Yennefer ! Sortie en mai 2015 / Développé par CD Projekt.",10,2021-01-12,PC,user
Ginopino,"Just played it again after that disappointment cyberpunk was. A totally different game, a masterpiece.",10,2021-01-11,PC,user
Cz3rw0ny,This is clearly the best video game I have played thus far. The plot is absolutely outstanding. Graphics is also top even years after its release. Must play for pretty much any gamer.,10,2021-01-10,PC,user
Astridfennekin,"By far one of the greatest games ever created. The story takes you through pain, happiness, anger and hope. The game-play is fun and the graphics are just incredible, and the fact that the secondary missions are just as interesting as the main missions shows hom much effort ant time CD put into this masterpiece ****.",10,2021-01-10,PC,user
Kimiusz,"This is a great game, addictive for hours (this is the only game I have done more than once, all in all I will soon finish it 5 times)",9,2021-01-10,PC,user
GamerAnton,"When I first met a series of games sorcerer, I was delighted when it came out part 3 I was delighted with games like this just was not, I really liked this game and I recommend everyone to go through it, the benefits of the game, good graphics, great plot, good open world, well-thought-out characters, variability of game endings are just great, I recommend to everyone.",10,2021-01-10,PC,user
bataqruo,La mejor experiencia que tuve con un videojuego después de 15 años. Gracias Witcher 3.,10,2021-01-09,PC,user
redalert99,"Lo mejor de la década. Historia épica, duración magnífica, personajes alucianantes, misiones secundarias muy cuidades, sublime ambientación, gran jugabilidad, mundo enorme.",10,2021-01-07,PC,user
ILexaI,when i open the game after i finished i am nearly crying everytime. İts like losing friend. How one game can be so good like that,10,2021-01-07,PC,user
Dzhani,"The Witcher 3 is a great example **** with amazingly executed aspects of the game. Open world: The world in the third part of Witcher is huge, especially with the DLC’s. It has a big variety of landscapes with their specifics. You can find yourself on Skellige islands as in the duchy of Toussaint. Every part of the world has something to entertain you with. You can find something regulair as a monster nest to a big and interesting side quest (clearing out the monster nests is not that bad as it may sound btw). Gameplay: All the fights are interesting to have and as you are upgrading they will get more variable. The upgrade system is good structured. From the very beginning of the game you will have to chose which signs, battle style, etc. you want to use. As you come to the end of the main storyline, you will then already be able to have very different parts of skills upgraded. The game can be very difficult if you want it to be it. But if you are only interested in the story’s, then you can change it to the storyline difficulty. Story’s: Those are great in the Witcher 3. All of them. As in the main story as in the side quests. For example of a side quest, you will be overthrowing the king and investigating the attack on the feast. Oh and don’t forget about the main DLC’s story’s, they are great, as great or almost on the same level as the main storyline for sure. Extra: There are a few more interesting activity’s such as horse racing or fist fight or gwent (a card game in the Witcher’s world). I know that not all of you find reading as interesting as the activity’s listed above, but reading in this game will learn you more about the world of Witcher. There is also the bestiary where you can read new information about the creatures and the persons you have met earlier. As concluding I will give this game the 10/10, it is my favourite one!",10,2021-01-07,PC,user
minigunjelly,"Best game in the XXI'st century yet. Highest level, better than most od the films nowadays. Almost impossible to beat (as we can see 'cyberpunk')",10,2021-01-06,PC,user
Zailer,"A gorgeous quest design bogged down by the dated gameplay. The quests of the Witcher 3, be it the main story or side quests or DLC quests, are arguably the best quests in the RPGs ever. Gameplay and melee, however, are so bad it feels like they were taken straight from Gothic or Gothic 3 - super-clunky animations, dumb and uncomfortable melee mechanics, and the worst of it all, these stupid red barells what were probably taken straight from GTA San Andreas and explode unexpectedly in the heat of the fight. Although I rate it as 8, I'm hardly dissapointed - this 82 million dollars game being compared to Red Dead Redemption 2 and nominated as game of the decade drags unrealistic expectations from me. It's not even top 10 of 2010's for me.",8,2021-01-06,PC,user
Sanciny,"This game has a strong place in my heart although it is not perfect game. Here's why. + story + characters + romance + dialogue choices that have impact on whole story + immersive world of witchers and monsters + graphics in general + soundtrack + many options how to upgrade your characters (different builds for signs, sword play and so on) + huge amount of equipment (swords, armor sets, decoctions...) + huge amount of other items (food, books, letters...) + quality DLCs + a lot of very well done and unique monsters + interesting side quests + not only one possible end of the story + you may want to play it again (with different build or story choices) + tons of downloadable mods - some animations (in cutscenes for example) - very unrealistic and strange wind behaviour (can be fixed by mod) - repetitive faces - swordplay from horse - not very smart NPCs - game save logic sometimes (it saves your game before dialogue, after which there is a boss fight. So if you get killed, you need to get through whole dialogue again.)",10,2021-01-06,PC,user
reckles,"A game masterpiece. The best game I have ever played. A wonderful world, graphics, mechanics, characters, music. You don't get bored in this game. Very interesting side quests, many of them could be included in the main plot. Everyone has to experience this adventure!",10,2021-01-05,PC,user
vspvitor,"has better water than cyberpunk 2077 masterpiece, loved the story, CIRI FOR THE WIN",10,2021-01-04,PC,user
dgk15,"This is the best game, I ‚ve ever played! The story! The world! The graphics! Amazing",10,2021-01-04,PC,user
flopflopper,[SPOILER ALERT: This review contains spoilers.],6,2021-01-04,PC,user
awagam34,"10/10 ŚWIAT Świat w Wiedźminie 3 jest przedstawiony świetnie, jak nie najlepiej w całej serii. Jedynie pierwsza odsłona podejmuje walkę. Mrok, masa odcieni szarości w pomieszaniu z słowiańskim klimatem(który ostatnio wywołuje tyle kontrowersji) Sprawdza się świetnie. Oczywiście nie chodzi mi tu o grafikę, o której zaraz. Chodzi mi o postacie, książki, lokacje, dialogii. DIALOGI Najlepszy polski dubbing. To jest pewne. I nie chodzi mi tylko o gry ale a jakiekolwiek dzieło kultury. Postacie mają świetnie dobrane głosy, widać że wiedzą o co chodzi i są spójne. Oczywiście dubbing samego Geralta jest fenomenalny, a to ważny wymóg żeby polubić bohatera. Poza samymi głosami ważne jest to jak dialogii są napisane, a to jeszcze wyższy poziom zaawansowania. Bezkompromisowe dialogii napisane w sposób dojrzały, książkowy wręcz. Postacie nie traktują gracza jak dziecko, któremu wszystko trzeba podać na tacy. A i czasami przy*******ą solidnm k***a, co na pewno cieszy polskich graczy. SYSTM WALKI Jest. FABUŁA Poszukiwania Ciri i powolne odkrywanie co ją łączy z dzikim gonem wyszło świetnie w tej produkcji. Fabuła jest bardzo ciekawa, zawiła, posiada wiele małych detali, nawiazań. Przedewszystkim jest też bardzo realiatczna. Gracz czuje że taka historia mogłaby się zdażyć w świecie wiedźmina. Niektorzy narzekają na motyw ratowania świata przez Geralta. Mi to osobiście nie przeszkadza, a jeżeli komus tak to zapraszam do lektury nastęonego akapitu. ZADANIA POBOCZNE CD Project chwaliło się tym, że udało im sie uniknąć zadań ""Fedexowych"", czyli zadań typu: przynieś, podaj, pozamiataj. Każdy quest w Wiedźminie 3 ma swoją własną historię oraz własne zagadki. Często te historie są bardzo przyziemne, swojskie. Przypominają przygody Geralta z czasów dwóch pierwszych tomów opowiadań. OTWARTY ŚWIAT Jest to chyba najlepiej zrealizowany świat w grach. Każdy centymetr Velen, Skellige czy Novigrady jest zaprojektowany z olbrzymią dbałością. Każdy krzak, każde drzewo, każda szafka w każdym domu. To wszysto ma sens i jest niesamowicie spójne. Mapa jest pełna pytajników do zbadania... Nie pojawiają się one jednak znikąd. Musimy najpierw przeczytać tablicę ogłoszeniową która nam opisuje gdzie dane miejsce się znajduje i co możemy tam znaleźć. Teoretycznie nie trzeba używać minimapy(pomysł na nsstępne przejście gry?) Najbardziej mi jednak zaimponowało to, że na Geralta czeka masa skarbów i sekretów które nie są zaznaczone na mapie. Czasami jest to element budujący klimat, opuszczona chata, zwłoki pary kochanków z listem leżącym zaraz obok. Niekiedy jednak jest to skrzynka z świetnymi przedmiotami leżąca pod jakimś zawalonym drzewem. GRAFIKA Nie bez przyczyny trzecia odsłona przygód Geralta do dziś jest używana jako benchmark we wszelkiego rodzaju testach. Najmocniejszą stroną grafiki jest odwzorowanie natury. Piękne lasy kołyszące się na wietrze, Realistyczne chmury, na które odziałowuje wiatr. Trawy, pola, łąki to wszystko stoi na najwyższym poziomie.",10,2021-01-04,PC,user
kultigin,"Yesterday, I decided to continue playing my latest save. Went through a lovely side quest and spent 4 hours to complete it. Had great fun in all moments of it. Spent more than 200 hours on just 1 playthrough, including the DLC's. I don't know if any game will give this pleasure again.",10,2021-01-04,PC,user
ChrisWhiteWolf,"This game is a masterpiece, I cannot say enough good things about it. The gameplay is solid, combat is incredible, the soundtrack is FAN--TASTIC, the graphics are some of the best I have ever seen, the game looks BEAUTIFUL, characters, story, voice acting are all incredible. There is so much to do and explore in this amazing world and 95% of it is fun, unlike most big RPGs like this, where half the content is grindy, repetitive and boring. I seriously cannot put into words how incredible of an experience this game is, so I won't even attempt and I'll try to keep this short. The only bad thing I can say about this game are the glitches, but I haven't run into a single gamebreaking one yet, and CDPR seem to be doing everything they can to fix those ASAP, unlike most developers nowadays. But the pros outnumber the cons at least 10:1. Overall, this is one of the best games I have ever played. You can see the passion and the hard work that CDPR put into this game. It is truly a beautiful and immersive experience. Some parts will make you laugh, others will make you cry and, when the music kicks in and you draw your sword, you will feel like a Witcher. I recommend this game to anyone who likes RPGs and even if you don't, I'd consider giving this one a shot. There is enough content in here to justify a $120 price tag, so don't worry about that. The Witcher 3: Wild Hunt is one of the best games I have ever played and the best RPG I have ever played by far.",10,2021-01-03,PC,user
Afhvc4577,"Everything about this game is perfect l. Story, game play,characters, world design, side quests, music. If you have not played the game just do it.",10,2021-01-03,PC,user
thecrot,"I play games mostly for the story, when I decide if i like a game, story comes first, then gameplay. The main story is great, although not the best the game has to offer in my opinion. At one point in the story, the game was asking me to track someone down, so they can tell me where to find someone else, so that i can find another person, with the ultimate goal of finding ciri, that i wasnt a fan of. The side quests though, are brilliant. There are so many and all vary so much. Its incredible how they managed to make so many different stories. I did the side quests along with the main story, in times where it felt appropriate to do them and when i felt that doing them fitted the plot, or when they were closest to me, which is how I believe they should be done. I know some like to do the side **** after finishing the main story, but i believe this will lower the overall experience. Every single piece of optional dialogue, i clicked on because i was genuinely interested in what was happening and wanted to find out more. I love the lore also, and there is A LOT of lore. I played this game prior to reading the books or playing the previous games, but post watching the show (which i didnt really enjoy) so coming into it i knew almost nothing besides some of the main characters ( i was so confused who dandelion was) and i was still so fascinated by everything. Gameplay wise, its just sorta mediocre. Its not bad but its not all that. It works and when making a build that suits you more, it does get more fun. Also when not spamming quen, the fighting will start to vary more. But the fact that you can literally spam the dodge button in any direction and you will be invincible, makes it kinda easy. Even on deathmarch, the game just didnt give much of a challenge after the beginning. Please do play on deathmarch by the way, because thats the only time u will want to actually use oils and the correct bombs and potions and **** to do certain boss fights, and actually feel like without them you wouldnt be able to do the boss fight anywhere near as effectively. There is a noticeable amount of bugs in the game, roach (the horse) for example i often want to behead because pf constantly getting stuck. Besides that though, any other bugs arnt really that annoying and the ones that are wont show up that often, but they are definitely there. The play time u get from this game as well is amazing. Any play through u do will easily go past the 100h mark. If it wernt for the bugs and if the novigrad part of the game was so “find this person to find this person”, then i would give it a 10 out of 10. But considering the bugs are most times a very minor inconvenience as the horse getting stuck only lasts about a second, and the novigrad part still has interesting lore and stories, i think this game is still the best thing ive ever played, and ive played a lot of story mode games.",9,2021-01-03,PC,user
YuriRys,"Неплохой такой асасин за ведьмака. Мне лично понравился достаточно сильно, но odyssey лучше)",10,2021-01-03,PC,user
prokesak,"Best game ever, i love the graphics, the game mechanics its just a best game ever",10,2021-01-03,PC,user
glebo46,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,10,2021-01-02,PC,user
Pihor123,"The best game in the world cannot be better but I do not think that it is play, play it.",10,2021-01-01,PC,user
GervantRBR,"One of the best games ever for me. Amazing story with in depth characters and a beautiful open world. The side quests all feel hand made. Even though the combat system is a bit weird, Im giving this game a 10/10",10,2021-01-01,PC,user
stern1710,"I just loved it. I like the visuals and the art style, the game world. It just feels so alive. I love the story which CDP Red created in the Witcher universe. For me, one of the best games I have played overall.",10,2021-01-01,PC,user
Plagu3,Over 300 hours I was playing this great game. It is the best story I have ever seen in the games!,10,2020-12-31,PC,user
SeyeerGame,"if IRL girls don't want to communicate with you, there are always witcher girls who will support you если IRL девушки не хотят с тобой общаться, здесь всегда будут девочки ведьмака, которые тебя поддержат",10,2020-12-30,PC,user
kindzadza2,"Legendary Status. Even the DLC was like a stand alone 50 hour adventure. Roach is my boi, gets over cliffs like he is a mountain goat",10,2020-12-29,PC,user
f0v3r,This game is honestly a masterpiece. The absolute GOAT of video games. One of the best games I've ever played in my entire life and I played a lot of them. Playthrough should be mandatory lol,10,2020-12-29,PC,user
Slurpy69,Jedna z najlepszych gier w jakie grałem. Nie ma co się rozpisywać. POLSKA GUROM,10,2020-12-29,PC,user
kingbirdb,"This is a good game that can be replayed many times. Good atmosphere and storyline, and this music, voice acting, and gameplay tricks. If you have not completed this game, play it as soon as possible.",10,2020-12-29,PC,user
jakr599,The best game I've ever played. Already played through 3 times and it's still fun and interesting. 10/10 ALL TIME CLASSIC,10,2020-12-28,PC,user
Chr__Au,"Das beste Spiel, dass ich je gespielt habe. Extrem schöne Geschichte. Gelungene Atmosphäre. Ich liebe das Spiel.",10,2020-12-28,PC,user
SnowyHere,"I was super late to W3, always thought ""meh"" whenever it was brought to conversation, started playing it in late 2019 and finally finished it. Took my time, main quests, all or most of the side quests, the DLC's and it is truly the game of the decade. Easy 150 hrs that will be with you forever, amazing cast of characters, soundtrack out of this world, the gameplay is fantastic but the overall atmosphere is just one of a kind. I'm from EU - Slav so probably that's why it speaks to me more but I'm literally spending my time on google and looking for a game like Witcher 3, only Dragon Age series comes a little close. I really hope that there will be another Witcher game because I'm feeling empty right now. Will probably play NG+ just to ease the pain. But yeah, if you're looking for a solid, fantasy, single player, rpg game then Witcher 3 is it. Especially since it's so cheap on sale these days. My personal game of the decade, right here.",10,2020-12-27,PC,user
ryjoj321,When you are hater and critic this game after fail with cyberpunk you must **** so much,10,2020-12-26,PC,user
Wolfstooth,"This game ruined gaming for me! I compare every game with side quests to side quests of the Witcher and even though the games are great in the main story no game can hold up to the standards of Witcher (looking at you Horizon Zero Dawn, Ghost of Tsushima etc... ). Love the books, love the game, love polish series... hate the series from Netflix (its just not witcher)",10,2020-12-25,PC,user
8K-L8,[SPOILER ALERT: This review contains spoilers.],10,2020-12-25,PC,user
Mazma,"Uno dei migliori singol player a cui abbia mai giocato. Trama perfetta, **** ben caratterizzati e decente sistema a livelli e di combattimento.",8,2020-12-25,PC,user
vlady_lives,"An absolute story masterpiece. I personally loved Geralt as a protagonist, and I though this voice actor did a phenomenal job and encapsulating the 'gruff manliness' of his character. The world is vibrant, and the cast of characters are memorable and well-written. There is plenty of content in the game and the world is very stunning to look at even years after it has been released. Good job CDPR, it is saddening to see so many people review-bombing this game because of the Cyberpunk 2077 drama when they are not related whatsoever. They are different games in their own right and should be rated as such.",10,2020-12-25,PC,user
diakon1,"Great game. Got into it for about 30h. Beautiful views, great story, masterpiece creation of new world.",10,2020-12-24,PC,user
scorae,"Combat is super fun and satisfying, world is beautiful, and the story keeps you hooked. Great game.",10,2020-12-23,PC,user
Nickyo,"Yo, these Rockstar fanboys need to **** this thread. You guys are cancer, go back to spending your allowance on shark cards. The Witcher 3 is an amazing game, it's so much better than any Rockstar or Bethesda game out there. This is truly a master piece of an RPG, anyone who is leaving anything negative about this game when they're mad about Cyberpunk 2077 not running well for them on PS4 or their potato of a PC need to get a reality check. They didn't make the game for your last gen hardware, Your parents should have check the rating before letting any of you use their money. Stay out of a thread that doesn't even have anything to do with the game your mad at. Also when GTA 6 flops, I can't wait to taste your tears *lick, lick*",10,2020-12-23,PC,user
MainAsRus,"One of the best games ever made. Unique gaming experience. Graphically beautiful, music amazing, gameplay smooth. Can't fault it.",10,2020-12-23,PC,user
playsmth,Best RPG game I've ever played. Quests are really interesting and impressive. Even sidequests are good. Music and vibe makes this game stunning,10,2020-12-23,PC,user
raffmo,I love this game especially with some alternative mods the graphics is really amazing.,10,2020-12-23,PC,user
Log1867,By far the best RPG I have played ever. One of those games where hours feel like minutes and it never gets old.,10,2020-12-22,PC,user
armanisani,"This is one of my all time favorite games ever made. It's long, and an excellent written story. Your decisions effect the story, and god damn the story is good. Too bad they blew cyberpunk2077",10,2020-12-22,PC,user
dejvidson99,"Oh my where to start...i better not since i could write about this game for soo ****'s perfect, especially for its time in 2015, even now 2020...game is a 10/10. Best game i have ever played. I love this game, thank you CDPR! Now when im writing this sadly i see a lot of butthurt people about cyberpunk, trying to ruin this games reputation here in the user **** not listen to these people, this game is the best RPG ever made.",10,2020-12-22,PC,user
Dante2010,"Amazing game. Never remembered to write a review about it since there was no need. But I like how most of the negative reviews are coming here just to slander CDPR because of Cyberpunk 2077 release. Nobody came here to review the game. The fact that people went out of their way to come here, for the sole reason to hate on one of the best games ever created, based on their dissatisfaction with Cyberpunk is comedic and sad even. This game is based on books that are 30 years old, comparing it to any other fantasy game and calling it 'skyrim clone' is laughable. Witcher 3 has an amazing story with one of the most memorable characters in the history of gaming.",10,2020-12-22,PC,user
FaHaDHeisenber,[SPOILER ALERT: This review contains spoilers.],10,2020-12-22,PC,user
Veggetto,es el mejor juego que eh podido jugar .......................................................,10,2020-12-21,PC,user
Maciar,"Never played a game like this. Great story, amazing side quests.. when id ended it i felt empty, like after breaking up with girlfriend.",10,2020-12-21,PC,user
Me1j1n,"Однозначно одна из лучших игр всех времен и народов. Для незнакомых с вселенной ведьмака могу порекомендовать ее как шедевр, обязательный для прохождения. Остальные, на момент написания этого отзыва, уже давно ее прошли не один раз =)",10,2020-12-21,PC,user
auttore,"a lot has been said about this game so i will be short, best game ever so far for me",10,2020-12-21,PC,user
zeux,"Go on rate this game 0/10 because you didn't like cyberpunk. Like seriously if you look at their profile they only rated Cyberpunk 2077 0/10 The witcher 3 0/10 and most of them have also rated GTA V 10/10. Now about the game: Its amazing especially the DLCs, Hearts of stone had the best story i've ever experienced in video games",10,2020-12-21,PC,user
fed_up_nerd,"Probably my favourite RPG, combat can feel a bit clunky but does affect what this masterpiece has to give.",10,2020-12-21,PC,user
tomsonbary,Amazing game. Amazing world. Amaizing story. ...........................................................................................,10,2020-12-20,PC,user
fraiit,"An insanely atmospheric and immersive game. There are some problems with the physics of the ""roach"". But even this does not spoil the impression of the game.A game whose passage will be sad to finish.",9,2020-12-20,PC,user
Ympero,Game: 9/10 Story: 7/10 Playability: 8/10 Graphics: 9/10 Music: 8/10 Stability: 9/10 Great game!,8,2020-12-20,PC,user
Bakura,"I'm going, to be honest. This is probably my favorite game of all time. I used to do several playthroughs of the same game when I was a kid, but as I grew older, I wouldn't play the story again because it would be boring. However, Witcher 3 came and I'm going for my 3rd playthrough. I'm giving it 9 out of 10 because there are aspects that ruin the little bit of the experience. - Relic itemization is pretty much null. You only use Witcher gear if you want to be at the best level. The relic stuff is pretty much inferior, so it's sold to a shopkeeper (blacksmith, etc). There are only a few items worth equipping. - The 2nd half of an important event (After blah blah) looks kind of rushed and it's bad compared to the 1st half. It gave the sense of ""That's it? Wow I expected more but this was quick"". It has good moments, but I feel like a little development time to polish it would increase the story's rating. - The combat could be a bit better. It's pretty much ""dodge etc"". Even some monsters look repetitive. Aside from this, it's such a breathtaking game.",9,2020-12-19,PC,user
Whatar,"This game is really good, and modding support makes it even better. But I didn't enjoy the combat to much and there were some jumping dead bodies.",8,2020-12-19,PC,user
Rechyyy,Best game . She has everything from an audio series to an awesome plot with a bunch of consequences from choosing an answer in dialogues with a character. 10/10,10,2020-12-19,PC,user
JadedWings,"I just realized that I never rated this master piece ****! so here I go, this is the best game cdpr has ever made, it's even better than cyberpunk 2077!!! a true rpg game, with a deep story and very likable characters. I've 400 hour in the game and I keep playing it...I wished that cdpr never made cyberpunk 2077 but instead had made the Witcher 4!",10,2020-12-19,PC,user
asashi_mikki13,"Игра на все времена! По истине эталонный представитель жанра РПГ для нашего времени где вознаграждается не только следование по сюжету и правильные выборы, но так же любопытство и эксплоринг! Пример для подражания! 10/10",10,2020-12-19,PC,user
Vitinn,"This is the best game I have ever played in my life, it's worth every penny.",10,2020-12-19,PC,user
