reviewer,review_text,rating,review_date,platform,reviewer_type
Xintel,[SPOILER ALERT: This review contains spoilers.],10,2024-06-24,PC,user
Skias,[SPOILER ALERT: This review contains spoilers.],6,2024-06-24,PC,user
Rassane,"En general es mejor que el juego base en varios aspectos pero también peca de errores que tiene el juego base. Artísticamente y su banda sonora es lo mejor. En el apartado quests deja mucho que desear, son mejores las del juego base. En cuanto a lore profundo (la narrativa sigue siendo pobre), hay algún giro interesante y se continúa o explican ciertas acontecimientos sobre personajes, eventos... que dejó el juego base pero falta mucho y no habrá más dlcs... O sea historia abierta. En cuanto a lo polémico que es la dificultad,en mi opinión roza mucho de lo injusto pero no llega a serlo excepto boss final. Miyazaki no sabe ya que inventar, el sistema de ""rodar y pegar"" está anticuadísimo desde demons souls de 2009 y 5 juegos suyos con este sistema anticuado... Esto se ha visto reflejado en los jugadores y en la dificultad de este dlc, no puedes poner una jugabilidad tan rápida en ciertos bosses con mucho daño en área en este juego. No es un sekiro o bloodborne, no eres rápido y no da tiempo a esquivar, que si Juan que habrá algún pixel perfect roll para ello pero se os olvida que los souls no son para gente no hit que debe aprender ya no los patrones de siempre si no la única forma de esquivar en x boss en un pixel perfecto y no hay otra manera. En sí este dlc peca y abusa de jefes dinámicos y rápidos que ojo, a mi me gusta muchísimo pero no con este combate de mierda de rodar y pegar de 2009. Estamos a 2024, han salido muchos juegos con sistema de habilidad, rodar, esquiva normal, perfecta, parry, parry perfecto... Y lo gracioso es que muchos de estos juegos se inspiraron en sekiro. Sekiro puede ser la mejor jugabilidad existente y no fueron capaces de añadirlo al elden por los ""soulsbrrruh"" clásicos de rodar y pegar. En fin, en cuanto al daño que mucha gente se queja, es porque efectivamente lo tienen muy mal implementado en este juego ya que se basa en su padre sekiro pero mal, es decir; en vez de como en sekiro que los bosses y/o minibosses te den los fragmentos decidieron dejarlo esparcidos por el mapa y vete tu a saber donde está, necesitas de fuentes externas para buscarlos ya que este dlc está implementado de una forma malísima en mi opinión.",8,2024-06-24,PC,user
Sadgemadge,From software delivered some vintage magic here. Extremely challenging yet rewarding. Performance oc pc needs some patches,10,2024-06-24,PC,user
RafaZafar,[SPOILER ALERT: This review contains spoilers.],10,2024-06-24,PC,user
Nikisbanzai,Performance problems ****'s pure magic. Extremely hard yet extremely fun.,10,2024-06-24,PC,user
Erls3,"Its more Elden Ring, what more could you want? Huge and beautiful, and very challenging too :)",10,2024-06-24,PC,user
AlanAlanAlan,The world building is great and exploration is fun. The more I played this game the more I got really bored of the combat which in itself is very clunky. You are very restricted in trying out new builds which is a huge deal for me personally.,0,2024-06-24,PC,user
yyyynnnn,太牛逼了宫崎英高，你们有没有这样的疯狗dlc啊，真是疯疯又狗狗啊。你们FS也配做游戏吗，这么喜欢调数值干脆以后做氪金手游吧，氪金购买幽影树碎片和灵灰，不买就是boss一刀秒，买了就是一刀秒boss。 说点正经的：1.探索的奖励机制做不好，探索—战斗—奖励是什么很难理解的环节吗，dlc花时间跑岔路下地牢和能两刀把我劈死的怪斗智斗勇然后一看奖励，哈哈，【锻造石1/2/3/4】，【墓地铃兰1/2/3/4】，你猜我需要吗？2.战斗交互纯是一坨，双月骑士疯狗级别的攻击意图，还能根据距离判断派生招式是否出手，真是一代功夫大师收放自如啊，而且不得不承认的是双月的战斗竟然是我打过的boss中体验【数一数二】的了，更不用说其他的了。横向对比一下校长、沙立万、弦一郎、一心、枭，很难评价是什么样的智力障碍能设计出这种毫无交互的逆天战斗。3.终于要说到数值问题，很大程度上这个问题都是由骨灰引起的，稍微玩过一点魂和魂like都能想出来其实boss战很大一部分难度在于他本身是一个1v1的交互环节，突然一方多了一个人拉仇恨/抗伤害，boss战的难度堪称骤降。为了给这个骨灰机制擦屁股，本体后期boss基本都是按照【2v1仍然具有一定难度】这个原则设计的，但是在dlc中几乎所有的中后期boss都可以从数值上碾压玩家+仿生泪滴组合，因此又加入了【幽影庇护】机制给玩家和骨灰数值补正（而且这个补正还只在dlc生效），开始面多加水水多加面，其实更容易的是直接在dlc中禁用骨灰然后正常设计就好了。4.顺便谈谈宫崎英高孝子，打不过就是轮椅人/新玩家/公式复读战技/攻略开荒不会探索/老玩家玩的都很开心 etc. 我只能说你无敌了，继续孝吧,1,2024-06-24,PC,user
Lsuarez,"Después de +30 horas puedo decir que es arte señores, tendría que haberse llamado Elden Ring 2 porque hay tanto contenido como en el primero. Simplemente cine. Spoiler:El mejor boss sin duda es Radahn, consorte prometido, con sus 3 **** verdad que es bastante difícil, pero con los fragmentos umbríos vas progresando y aunque tenga 300 niveles siguen siendo tan difíciles porque es cuestión de técnica,memoria visual y muscular.",10,2024-06-24,PC,user
Nikhail,"Absolute cinema from beginning to end, 10/10 hoping for another dlc from fromsoft",10,2024-06-24,PC,user
Bouchonherl130,"Didn't thought it will be this hard but really enjoyed it. There is not the repetitive aspect as some catacombs and caves in the main game but still a lot to do, could easily do an entire game with the whole DLC content.",10,2024-06-23,PC,user
therealVanyr,"Dlc mais incrivel que eu já joguei, vale muito a pena, bosses incriveis e difíceis, tem gente reclamando por coisa muito nada a ver, mas serio, oque voce vai ver de conteudo nessa dlc, ta nem escrito, npcs incriveis, areas são completamente lindas, aproveite o máximo que puder.",10,2024-06-23,PC,user
meissshu,"Repeating boring gameplay with ""dodge + atack"" and do nothing. It has only good view but everything else is empty",0,2024-06-23,PC,user
NightWalker693,"Needs performance fixes. Besides that, I have to say that this expansion is way more than what I was hoping for. It is pure art spectacle, the level design and difficulty reminds me of Dark Souls.",10,2024-06-23,PC,user
TUSK0,"Everything I have wanted it is perfect—the visuals, art design, enemy variety, stunning animations, new weapons, armor, and bosses. There is so much more to do and it is all fantastic. The dlc is hard but not impossible you have a new scaling system exclusive to the dlc, there are followers of Miquella npc summons at every major boss and of course you still have your phantoms. There are so many options to help out if you struggle. I felt I needed to express these points especially, due to the number of negative reviews concerning the difficulty. I have made a fresh character for this dlc prior to its release, a strength build lvl 160 to venture into the lands of shadow and properly scale and experience it, it has been hard yes, harder than most of the base game, as expected for an endgame expansion. The bosses are a wild spectacle with their animations, but it makes sense as to how they fight and who they are, it is intriguing and refreshing, and they feel new and very original. Just like any fromsoft game memorize their movesets and overcome them through trial and error, that is kinda the point, the game has more ways than ever to help aid you on your journey. There are so many people reviewing this game and dlc because of their distain regarding various aspects of it, making irrelevant comparisons, refusing to adapt to the game and meet it on its terms, this is post-endgame content, projecting their preferences and desires as objective fact and proof of its inferior quality. This is nonsense and completely entitled behavior, have respect for the game, what it tries to do, and what it represents, if it isn’t for you it isn’t for you. If Kai can beat the game and dlc solo no summons while being fresh to the franchise maybe you just don’t care enough to try and so these games are just not made for you, so leave it to those who enjoy it and derive meaning from it, rather than trying to present your desires for what you wish it were as if they were genuine points of critique while actively choosing not to understand and adapt to the games presentation, message, and style. Go play something else.",10,2024-06-23,PC,user
Mulli,"Not Elden Ring worthy, it has a bad story the scaling is insanely weird, and the performance issues are very frustrating, also exploration doesnt reward you at all which makes it unfun.",3,2024-06-23,PC,user
Vasot,"Elden Ring DLC Is boring, overhyped, overrated TRASH. You can tell that the game was basically made for a console. The open world feels empty, the style is hideous, Lore/story is badly written and doesn't make sense, the PC port is unpolished and badly optimised. Enemies killing you with only 2 hits you must be a masochist to enjoy it. Probably this is the worse open world game that i have ever played. Fanboys of this game streaming this because it's trending and making fake reaction content to steal more and more of your time and money, and they don't give a **** about a good game design. If you disagree with the fanboys they will only scream to you something like ""gid good"" or ""skill issue"" or some other stupid line. What a waste of time and money what an insult to their own legacy. Save your money for a better game.",0,2024-06-23,PC,user
donjeuw,"I loved the DLC, not that difficult for my noobish Faith build, very entertaining, still a wonder of visuals.",9,2024-06-23,PC,user
SkibidiReviews,"The balancing is horrible, the boss design is horrible they have combos that are wayyy toooo long and feel completely impossible to dodge and the game is stuttering so hard that I almost feel like its optimized worse than Escape from Tarkov which is crazy!",0,2024-06-22,PC,user
KrispR,"The term “DLC” hardly describes Shadow of the Erdtree. It is massive, and even after nearly 40 hours I have still yet to find everything the DLC has to offer. My only complaint is how relatively easy the side-bosses are. Almost every boss I’ve come across I’ve been able to beat first try, if not my second (though this may just be me). First difficulty spike I faced was (besides the **** hippo) Messmer who was a lot harder then previous bosses and it took me about 2 hours to beat him. The final boss was a huge shock, both because of who it turned out to be and also because the boss’ second-phase is pure, unfiltered, 99.99% pure ****. Took me somewhere between 5-7 hours just to beat the final boss which was quite a difficulty spike compared to the previous bosses. Overall, the weapons are amazing, I didn’t notice any performance issues and I’m sure the bosses were a lot harder for others. I used mimic for most bosses and in the late game where bosses get really hard, mimic stops becoming a crutch and more like a necessity unless you enjoy masochism. I would recommend it for anyone a fan of the base game and it’s bosses, or anyone with 70 hours to kill.",9,2024-06-23,PC,user
GoBudsGo,"Disappointing. Uninspired. Empty lands. Cash grab. These are all what describes FROM software's latest and greatest expansion for their award winning game from early 2022. Nothing has changed over the years and it feels like an old game, as they have given us more of the same. Nothing was added to the base game, so replay value is nonexistent. Bosses are over the top tuned to cheese and destroy you without challenge. Wait for a sale, this is not worth $40, may $5.",0,2024-06-23,PC,user
Zzireael,I'm kinda stuck and dissapointed at final boss ngl... (cuz I was expecting godwyn there) and also I don't know if i could use phantom in this fight or not. But in any case fromsoftware should consider balance their game in next patch. (especially for bosses) Other than that the dlc is not even dlc it's a brand new game and i'm really exiting to see next updates.,8,2024-06-23,PC,user
LoodyJoil,[SPOILER ALERT: This review contains spoilers.],2,2024-06-23,PC,user
ClarkKunt,"This DLC is basically the Dark Souls of Elden Ring. It's darker, more atmospheric, the story is more interesting, and the level design is absolutely phenomenal. It's not perfect, though. The approach to bosses remains the same as in the second half of the base game: they are way too fast with incredibly long attack chains and almost no openings. Issues with the camera, which are present in every FromSoftware game, are more noticeable than ever. Bosses are big and have an insane number of flashy moves, so it's sometimes hard to even see incoming attacks because it feels like you've been flashbanged. Additionally, everything two-shots you (sometimes even one-shots you), so I understand why people are a little bit pissed about the difficulty. Another issue I have with this DLC is that some areas are clearly unfinished and empty. I encountered a lot of dead ends that were clearly supposed to be places with boss encounters or dungeon entrances. But hey, even with all this in mind, I had a blast and I'm definitely planning to do another playthrough.",8,2024-06-23,PC,user
Berugi,"'ve never seen a DLC so comprehensive and well-crafted; it surpasses many full-priced triple-A and even quadruple-A games! The difficulty is just right, and the art direction remains as stunning as ever. It's a GOTY contender.",10,2024-06-23,PC,user
sprvnkz,I really dig the art style and the amount of content is ridiculous for an expansion but the amount of technical issues and artificial difficulty is killing this game. It feels like I need to grind an absurd amount of those new upgrade materials just to not get two hitted by every single thing. 50 vigor feels like 20 in this dlc,2,2024-06-23,PC,user
winblades,"From Software - world champion for 15 years now, only masterpieces since Demon Souls 2009 and this DLC is no exception. BTW, cheating with spirit ashes, broken builds or help from other players/NPCs is not how the game is meant to be played, so get good or die trying...",10,2024-06-23,PC,user
lorienwarden,"New progression system makes no sense. In Sekiro you get stronger by killing bosses. In souls series and Elden Ring you get stronger by getting souls and leveling stats. In this DLC you search for some seeds in random places on the map. It's also hard to make sense of what those seeds do numerically. What is a good amount to have for an arbitrary point in progression ? Bosses were designed and balanced around jumping str builds. It does make game somewhat harder for them, but also demolishes the fun, more challenging builds from the base game that were utilizing light armor and light weapons. Basically, jumping str builds were upgraded from easy to normal, and light builds from hard to extreme. Plot delivery and quests also strayed away from the signature Fromsoft style. It's much more direct and commanding now. NPCs straight up ask you to go places and even give you maps. Legacy dungeons also feel lackluster compared to the base game. Castles and city-like areas are very small and straightforward. And generally feel rushed and hastily put together. This is the first Fromsoftware work that feels like it has a huge identity crisis. It wants to please the critics that didn't like how quests and plot delivery work in Soulslikes. It took a sharp turn from Souls progression to Sekiro's in the middle **** and managed to get it wrong. It took the most build-diverse soulslike where every build was viable and made it extremely punishing for everyone who enjoyed non-meta builds. I'd only put this DLC above Dark Souls 2 and Demon Souls. Which is crazy, considering how every other Fromsoft DLC was a major improvement for their respective games.",6,2024-06-23,PC,user
tsckenny,"just flat out not fun, everyboss is inanely difficult and the summoning is broken on the hardest one so far, Messmar. If you're a casual who relies on summons and spirit ashes to fight bosses, avoid this DLC. I want my money back so bad.",0,2024-06-23,PC,user
Exceed,"Despite the performance issues (which I hope will be fixed), the continued difficulty curve from the base game and wonderfully constructed world are fantastic",9,2024-06-23,PC,user
InComputers423,"**** balance,monster just on shot you,and another problem is,explore reward feedback,you explored and searched everywhere,then,WOWWW,you can get this trash,yeahhhh,Isn't it excting?and another problem,my pc 6800xt 5800x3d,play this **** always got frame drop,why they gave this trash 10/10？",0,2024-06-23,PC,user
Bheg,"Took me 45h which is crazy for a DLC. I felt truly overwhelmed by the quantity of content and secret locations. As people have said, it's an endgame DLC, but I must say I obliterate nearly all non-boss/mini-boss npcs with couple spells and I've never been one shooted but I have 60vigor. Bosses are challenging because they AOE a lot, but they are not as crazy hard as Malenia though the last one is pretty close due to the big AOE and huge attack power. People should mind their scorpion talismans and level their vigor if they don't want to die, also make good use of all talismans depending on the boss, use good armors and incantations or concoctions to increase defense. Defense is key in this DLC. The dungeons are insanse and the Shadow Fortress is the best dungeon From has ever produced, period. Lore is still confusing as usual, the ending might be a bit underwhelming given the nightmare it was to reach it, but there are some cool relevations. I'm still in awe.",10,2024-06-23,PC,user
Arnarion,"“Shadow of the Erdtree,” the DLC expansion for Elden Ring, continues the game’s tradition of excellence. While not radically different from the base game, it manages to recapture the magic of playing Elden Ring for the first time. The expansion features an unexpectedly large realm filled with secrets, new discoveries, and over 40 challenging bosses. FromSoftware strikes a masterful balance between fair and unfair, resulting in thrilling and satisfying boss battles.",10,2024-06-23,PC,user
Blake6291,"After all this years of from software games everytime I just hope that some previous issue would be finally solved or never reused, such as performance issue, camera issue, hit and run bosses, very poor combat system. If you think combat system is great probably you didn't play others action game, try nioh or stellar blade that just came this year. The point is this dlc is full of disappointment for me, I don't care about art direction or how big the maps are, I just have hope they improve the combat system but is always the same boreing hit and run ****. No matters how many type of attacks you have, you will always use one and one only. Boring and very frustrating combat, design for the sake of being difficult, I beat the dlc day 2, i rush through for evading spoilers, I thought to explore the maps after beating main bosses, and so I did, I figured out how very empty and not rewarding the maps were. I don't know this dlc feels like a dark Souls 2 expansion to me, quantity over quality for sure.",5,2024-06-23,PC,user
Hussein_21y,"I liked the difficulty of the game, which gives it a challenge and is not as easy as in the main game",10,2024-06-23,PC,user
alean2k,Best DLC of All time. Miyazaki done made best expansion of all time Thjs will not be matched again,10,2024-06-23,PC,user
Billo7,Very enjoyed the dlc the bosses were tough but managed to kill them all solo 10/10 best fromsoft dlc made,10,2024-06-23,PC,user
Oddler17,DLC just doesn't work. It is impossible even to reinstall the game - it takes 30+ hours (speed is extremely slow).,0,2024-06-23,PC,user
Boogy,"Top notch art direction, visual style and gameplay! I know lore is good but sometimes i whish there was more to a story moments. I felt gameplay has much richer experience than a story. Often not following up to a meaning to all those monologues main bosses give. But generally it was so good to be back after beating the original a while back. This game is one of the best of all time!",10,2024-06-23,PC,user
Nonsensicalish,"Shadow of the Erdtree is a DLC to go down in the history books. At more than half the size of the base game, there is an argument to be made on this possibly being a standalone game. On top of that, this DLC has many improvements to the general game play. The combat: more fluid, the bosses: more engaging and the exploration: more tight yet vivid. This DLC is increasingly difficult, however items such as the Scadutree blessings and revered spirit ashes tone this down. I would have dropped this to a 9, especially due to performance, but Fromsoft has confirmed a patch to work om this as well as the difficulty.",10,2024-06-22,PC,user
scalebag,"This DLC is the very definition of ""hard for the sake of being hard"" rather than being made with fun in mind. Enemies deal ridiculous amounts of damage, are super aggressive and have some seriously long combos even for regular attacks. Meanwhile, they tend to take very little damage themselves (the bosses especially are absurdly overtuned) and have such high poise that even medium sized enemies barely care that you're hitting them and will just start hitting you right back even if you're in the middle of a combo against them. The new ""level"" mechanic, where you're forced to scour the map for items that will then be used to recover some of your nerfed stats, is extremely poorly implemented. The idea is kinda cool, but each upgrade grants you such a miniscule boost to damage and defense that it barely makes a difference at all no matter how many you find. Imagine if you're trying to protect yourself against a gun shot with a piece of paper and then add layers of paper to the stack every now and then. Sure, the stack will eventually be thick enough to protect you, but until you reach that point, every single shot against you is going to be lethal. That's pretty much what it feels like here. Basically, From Software decided that enemies with more HP and damage equals more challenge, and more challenge always equals more fun. I hate to tell you, but that's not how things work. Rather, what this all has led to is me not even being able to enjoy the exploration part of the game, because I find myself rushing past enemies more often than not simply because fighting isn't worth the huge risk it brings. Elden Ring had some issues but felt fair most of the time, whereas Shadow of the Erdtree is riddled with cheapness and feels nothing but frustrating to play. As a big Souls fan, I can say that it's the low point of the series by a wide margin. As far as I'm concerned, Elden Ring is a complete game and it has no DLC.",0,2024-06-22,PC,user
Lynnux6002,"I experienced some stuttering, but this is just expansion to the game that destroyed the way that I look at other games. This DLC is just more of things I loved in Elden Ring.",10,2024-06-22,PC,user
Fendir,"actually incredible, the bosses, the world, the level design everything is fantastic, fromsoft is always the best, and even with some technical issues, it's actually amazing",10,2024-06-22,PC,user
Etheom,"Shadow of the Erdtree released this week and I'm completely mind blown by the scale of this expansion. The Shadow Realm is stunningly beautiful and absolutely massive. I have found so much joy in simply riding through the world and hunting for all of its many, many secrets. There is a continuous drip of dopamine around every corner as the world opens up through the progression of the areas. The bosses in the DLC are very challenging. A few of them pushed my build to the limits of its potential and pushed my abilities as a player to the boundary of my skill ceiling. This game has hit the mark in a way that no other game has. This is everything that I expected from the talented developers at FROM SOFTWARE. Elden Ring is something very, very special and I can't wait to see what they have cooking up next.",10,2024-06-22,PC,user
NzothFB,"A great DLC for people to want some challenge ! Some people complain about difficulty. But like, isn't it the principle ? With summons, the bosses are really manageable for casuals.",10,2024-06-22,PC,user
Snoopy64,The bosses are over tuned to the point of being tedious instead of a fun challenge. Fromsoftwares boss design for this dlc and the base game is horrible.,0,2024-06-22,PC,user
kamic,"literally the people who give this low ratings either didnt play the game or really need to get good. its insane how many **** reviews there are. yes,performance got some minor issues, but the difficult, gameplay or anything else is top tier. stop crying",10,2024-06-22,PC,user
Isteffy,"Another industry standard setter from FromSoft. Exploring this game was a joy just like in the original game. To be clear, this dlc feels like the merge of the base game, with an entire dark souls game. It’s much more compact with less of these repeat dungeon designs like the ones with all of the skeles and stone imps. For pvpers, the game gives around 70 weapons that really change the current meta, along with the recent patch. I don’t want this game to end…",10,2024-06-22,PC,user
GOTY82828,"Absolute Cineama! i think people forgot that this is a DLC… they rate it as if this is Elden Ring 2, when did we get DLC this great last time? so if we look at it as DLC then it’s 11/10. I don’t see problem in bosses/NPCS being hard. The radahn fight is great but in my opinion they could’ve done better for the last boss of the game. and the place is much bigger than limgrave, lol. this DLC has some issues but overall it’s 10/10 DLC and many people were expecting a complete new game instead of the DLC. The messmer fight was something out of a movie, also liked Bayle fight… i think he is the new Midir lol. Overall i rate the DLC 10/10! and i hope they stop rating it low just cuz it’s a bit harder than they expected.",10,2024-06-22,PC,user
TheRavolta,"Great Visuals, LOADS of content, of which most of it is very high quality, nice story. The sudden difficulty spike and game mechanics that are tied to said difficulty are great and force you to rethink the whole game. The only complaint I have is that said new game mechanics need to be more clear. It takes away so much motivation when you go in, see the fire golem and get onehit my any attack, not knowing why. And until you get all of that explained, you either stopped playing or your gameplay was really frustrating.",9,2024-06-22,PC,user
Carl9853,"The dlc is beautiful, never took so much screenshot in 6 hours, but that's as far as this dlc **** ds3 to start the dlc you have this creepy cutscene with the guy touching your hand and teleporting you to another dimension. Here you press Y and the loading screen take you to the 40£ dlc you just bought, that's as far as the story telling **** the base game the little cuscene at the start explaining who you are and what you have to do was perfect, in the dlc there is no objective, no story, little lore, you bought it and now you have to fight a series of boss and ennemy to finish it. The boss doesnt have a little cutscene at the start to introduce them, only one out of 10 main boss, the other are just standing there like trash mob. (not even talking about optimization, the balancing that is just stupid, and the fact that 90% of the area are taken from the base game, you wont get surprised by the game design)",0,2024-06-22,PC,user
TalionSwift,"Easiest 10/10 of my life! Easily matches the base games quality and then easily exceeds it in every conceivable way. And now with even more players who need to shut up lock in and get Fkn good. And the bosses are the best in any from soft game as well, heck yeah!",10,2024-06-22,PC,user
SirFlankBoring,"Miyazaki gets it right again, for the second time in a row, in one of the best games ever made.This DLC is a work of art, a beautiful painting with every imaginable color. Only a true genius could create something like this, Miyazaki (and his entire team) are to be congratulated for this achievement, Shadow of the Erdtree is a game in itself, if they wanted, they could sell it as a separate game.Every time I thought I had explored the entire map, more and more things appeared, this is an unbelievable level design. All directions were used, the map stretches from the extreme north to the extreme south, from top to bottom, there is always more and more to be discovered, and God knows I explored this game too much and there is still more to be found. There are so many bosses, so many enemies, and always in wonderful scenarios that simply enchant you; at no point does the player feel ****'s scary to think about the size of this DLC, but most of all it's scary to think that human beings made this, and not literal Gods, this is, by far the best DLC ever made for a game, and maybe forever will be.",10,2025-01-07,XBOX SERIES X,user
Hyperbra,Macht da weiter wo es aufhört hat. Konkurrenzloses Spiel für mich.Für 40 Euro mehr Inhalt als in ganz vielen quadrupel A Titeln,10,2024-12-29,XBOX SERIES X,user
L3g4to,"This DLC is so huge it is basically a game in its own right. Adds many new great weapons, armor, spells, incantations and mechanics. I over the story which explains more abouts Miquellas journey and Marikas. 10/10",10,2024-12-23,XBOX SERIES X,user
ZboingZbang,Jamais un DLC ne m'a autant scotché... J'ai passé bien 70h en ayant même pas fais tout le contenu de cette extension l'écriture et juste dantesque et avec ce DLC FromSoftware nous propose un nouveau challenge clairement à la hauteur du talent des développeurs UN GRAND OUI!!!!,10,2024-11-20,XBOX SERIES X,user
BrucePhi,"Best game. Good story, new story, new boss, new map. All perfect. I'm not fan of Souls game but it's my first Souls game I play it. They make it very good.",9,2024-11-19,XBOX SERIES X,user
Lue4President,Greatest game ever made in gaming history! Just play the game even if you're not a souls fan,10,2024-11-19,XBOX SERIES X,user
isaiahishim,[SPOILER ALERT: This review contains spoilers.],0,2024-11-12,XBOX SERIES X,user
SemenReviews,"Great game, great bosses, great lore, just wasn't as special as the base game.",9,2024-11-02,XBOX SERIES X,user
XxclipsxX5282,[SPOILER ALERT: This review contains spoilers.],10,2024-09-30,XBOX SERIES X,user
Mathys_Dcvl,"Un seul mot: un chef-d'œuvre! Je m'explique: les bossfight incroyables et mémorables, les landscapes magnifiques, et les nouvelles armes étonnantes à utiliser. La difficulté du jeu qui a été rehaussée n'enlève rien à la beauté du jeu (bien au contraire). La map et l'exploration de celle-ci étant comme toujours nécessaire dans un jeu tel qu'Elden Ring (afin de profiter pleinement du jeu): une map très complexe et très agréable à explorer. Un énorme coup de cœur pour le combat face à Messmer. Un seul bémol: j'aurais aimé voir apparaître melina dans le lore du DLC. En bref, Fromsoftware à encore une fois réalisé un chef-d'œuvre artistique, qui s'ancre parfaitement dans la tradition Fromsoftware (à savoir: ""un jeu pour tout le monde est un jeu pour personne"").",10,2024-09-15,XBOX SERIES X,user
TesterAndReview,"If I would have to complain about something would be about the difficulty, but picking the fragments helps a lot and at the end it simply feels like you are playing Elden Ring.",8,2024-09-13,XBOX SERIES X,user
Dogemax,"Hermoso, parece un juego aparte,lo re comiendo, ojala saquen otra expansión",9,2024-09-09,XBOX SERIES X,user
Lufy45,"A huge, magnificent DLC that allows us to extend the incredible Elden Ring adventure.",10,2024-09-06,XBOX SERIES X,user
Heapyyy,"One of the best DLCs ever, the bosses are great even the final one which took me days. My only issue was the levelling system inside of the DLC felt a bit tedious, I just wanted to kill things and not spend time looking for fragments.",9,2024-09-05,XBOX SERIES X,user
TheRealDefc,"The main game was a masterpiece in every aspect, but the DLC shows how far FromSoftware can go. The world design is one of my personal all-time favourites, specially the vertical design - you can find so many ways through this dangerous, beautiful and mysterious world for yourself, so exploring is one of the main parts of the game and, for sure, the DLC. The fights are harder than in the main game and I critize the last boss fight, but in sum, this DLC is just another step to the olymp of gaming for FromSoftware. Thanks for this masterpiece, thanks for over 600 hours of fun, pain and wow-moments.",10,2024-08-27,XBOX SERIES X,user
DrZomboid,Great DLC it is like full game. Wonderful vistas. Only down side is ending and choice of last boss. Also bosses are crazy difficult.,9,2024-08-21,XBOX SERIES X,user
AmbroseAyres,If u like the souls games ur like this very good game recommend too all the players who want a challenge,9,2024-08-18,XBOX SERIES X,user
silviopedrosa,Truly a masterpiece from FromSoftware to keep the high quality of the base game and develop the lore and the mechanics.,10,2024-08-18,XBOX SERIES X,user
DamattaGa,"Simplesmente perfeita para um jogo muito perto da perfeição também, Fromsoftware lançou o videogame 2 e foi dormir",10,2024-08-16,XBOX SERIES X,user
hashemhabibian,"In terms of production value and the amount of content provided, it seems like Shadow of the Erdtree should’ve been the sequel to Elden Ring instead of an expansion for it. So, I think it’s safe to say that it has been able to meet the demands of a spoiled fanbase. It’s not only one of the best DLCs ever, but also one of the best video game releases of the past few years.",10,2024-08-09,XBOX SERIES X,user
Filmanwalt,"Absolute wonderful DLC. Its 100% worth every penny. Its a 10/10 for me.Difficult, nice Bosses, a LOT to discover, very nice atmosphere and places. Its just awesome. This developer just delivers.",10,2024-07-27,XBOX SERIES X,user
Gabahuah,Very very very verygood game **** game,10,2024-07-23,XBOX SERIES X,user
HerrJohnn,"Beautiful, a great gameplay, but also challenging. Shadow of Erdtree is a great DLC, but also very expensive.",8,2024-07-10,XBOX SERIES X,user
Lidso,"An ironically familiar and similar expansion map to the original. This is another demanding experience with extreme boss fights, exploration, and discovery. The difficulty seems greater than the original content and accelerates rapidly at the end. Most of the optional and side content may be recommended for the total completion of this expansion.",8,2024-07-09,XBOX SERIES X,user
Honestreview129,Best dlc I've ever played. It truly is a masterpiece and will be remembered as a great game,10,2024-07-07,XBOX SERIES X,user
hegeinci,"Not a problem with the difficulty. But meaningless difficulty? All the NPCs and the bosses have limitless stamina? Dear FS, how could you manage to turn the best game to a dumb game?",0,2024-07-06,XBOX SERIES X,user
ultraviper,"One of the best expansions (what we used to call these types of DLCs before ""DLCs"" were a thing) ever released. Only reason it's not a 10 is because there is a significant performance decrease from the base game on series X. Framerate is noticably lower in most areas, and in a couple of boss fights it takes a huge dive.",9,2024-07-05,XBOX SERIES X,user
Jeedash,"It's good. A solid DLC and well worth buying if you loved Elden Ring. The combat and art of the game is still s-tier. The difficulty is spot on (no, it's not too hard, even before the nerf). The bosses are mostly fun. And here's the first negative: none of the new bosses gave me a fight that was particularly memorable. Some have interesting mechanics to negotiate, but nothing that rivaled what's in the base game. I also found the open world empty much of the time. You'd walk or ride around and see, fight and find nothing except sheep. They could have halved the size of the map and it wouldn't have affected the game whatsoever. And FromSoft still haven't sorted how the execute NPC quests in an open world context. It's not a deal-breaker but it's a frustration. Related to this is the DLC leveling mechanic. It creates an unnecessary complication particularly when it comes to navigating around the map. The entire region should have the same difficulty. Okay, this may seem like it's a harsh review, but rest assured I really enjoyed my time in the Shadows. However, Elden Ring set a ridiculously high bar and Shadow of the Erdtree didn't quite get there.",7,2024-07-04,XBOX SERIES X,user
Strong6969,"Dlc went with quantity over quality more than base game did, lot of empty areas where you spend some time riding around huge field only to find out there isn't even a single dungeon, finger ruins, hinterland, cerulean coast, lot of reused bosses, including enemies and bosses from base game you already paid for...some of them are underwhelming, expected more from some remembrances, that could just as well be regular bosses.",7,2024-06-30,XBOX SERIES X,user
asta_ideale,Esta bien pinche difícil lo mejor que eh jugado solo los malos sin manos dan reseñas malas,10,2024-06-28,XBOX SERIES X,user
tomokon,"Very fun! The map itself is small, but the density of items and enemies is higher than in the main story. There are also a wide variety of dungeons. The enemy's attack power, which has been mentioned, can be suppressed to the same firepower as the main story if you increase the protection properly, and in fact, the battle is even more enjoyable than the main story because there are fewer enemies that delay. Anyway, recommended!",10,2024-06-27,XBOX SERIES X,user
Tuekeen,"Just like it's predecessor Shadow of the Erdtree comes with heart pounding fights, exceptional adventures, mind bending storylines, and weapons to accompany any playstyle.",10,2024-06-27,XBOX SERIES X,user
