reviewer,review_text,rating,review_date,platform,reviewer_type
Morales12,"I was honestly skeptical at first but fromsoftware truly did a bold step by stepping away from their usual souls formula to create another truly fantastic masterpiece. The gameplay, world, and bosses are all so rewarding.",9,2023-10-26,PLAYSTATION 4,user
FactuallyFalse,"Likely my single favorite combat system of any game I've ever played in my life. Combine that with excellent worldbuilding, good characters, and an overall strong atmosphere and you have a borderline masterpiece.",10,2024-01-25,PLAYSTATION 4,user
franktze,"I am a fan of soul series and this one is undoubtedly the hardest one ever. I had given it a try before I deleted it finally because it is just too hard. Now I pick it up again and try hard on practising it again and again, i fall in love with it.",9,2024-01-22,PLAYSTATION 4,user
RAVEN621,"A triumph in gaming. Simply perfection. The gameplay is so refined and crisp, the art style and setting is awesome, and the story is actually great and less confusing than other Fromsoft titles. Some of the best boss fights I've ever encountered. An absolute masterpiece.",10,2024-01-22,PLAYSTATION 4,user
Zekigin,"《MASTER GAME @ PLAY》 Experience the ultimate playful perfection! The excellent optic, audio visuals immersive atmosphere, the joyful rich gameplay-mechanics provide appropriate challanges in envorinemental situations and combats requires and offers joful gameplay controls for quick precise reaction times, with all his excellent moves collussion physics takes you into breathtaking smart and fast reactious Aİ fights intensity content maintaining a consistently high level of excitement truly captivates you, your attention to screen and your gamepad inputs through an lively real-time story native action gameplay, decent dialogs n scenes, perfect worthys in every miliseconds & momentums.",10,2021-09-08,PLAYSTATION 4,user
Dron_Art,"Дропнул, главная причина это недостаточно фпс для игры, я не знаю как её проходили на ps4, тайминг нажимать очень сложно с таким фпс. Локации нот бед, но очень однообразные, лут искать не просто, а искать его и желания мало так как по сути ничего интересного или даже ценного нет, боссы интересные, мне понравились многие, мини боссы тоже не плохие, думаю на плойке 5 я всё же пройду её с нормальным фпс. Прошёл я на 5 плойке и меняю оценку с 5 на 7. В 60 фпс играть намного проще, да остался полугодовалый опыт, но почти половину боссов я убивал чуть ли не с первой попытки, парировать стало легко, всё что я говорил про игру до этого.. так я мнение и не изменил, никаких оружий, брони или хотя бы чего-то интересного нет, постоянно находишь одну срань.",7,2024-01-18,PLAYSTATION 4,user
Gosticouilles,Incredible game plagued by some of the worst boss fights I have ever attempted. It’s a bummer cause I genuinely think this is one of the best fromsoft game but the endbosses are just plain ridiculous and it really gets unfun. Lots of boss I was really glad to be done with just ended up being recycled in an even harder version of themselves. I still managed to beat the game twice but I still really hated these few last bosses than can one shot you if you blink at the wrong moment. P.s. I really wanted to get the plat for this one without “saves scums” but after 3 playtroughs I really felt fed up from the stress this game provided me.,8,2024-01-14,PLAYSTATION 4,user
SkullEmoticon,This game has unmatched combat gameplay that will likely never be surpassed. Play if you like a challenge and the satisfaction that comes from overcoming it.,10,2024-01-09,PLAYSTATION 4,user
greenbeard,"Difficulty in my opinion goes beyond dark souls. I do recommend all dark souls games and Elder ring, but the difficulty of Sekiro is too much. I understand people with abundant time and very skillful will enjoy the game. I wish they allowed and easy version for busy parents that have time limits. Otherwise, I would recommend it.",3,2024-01-04,PLAYSTATION 4,user
gotterpotter56,"Приятная игра с динамичной боевкой. Очень красочные битвы, которые хочется переигрывать.",8,2024-01-03,PLAYSTATION 4,user
Your_seruy,"Absolutely not beginner friendly, to much farm, very long re-try, story - delete",0,2024-01-02,PLAYSTATION 4,user
felipeduutraa,[SPOILER ALERT: This review contains spoilers.],10,2023-12-28,PLAYSTATION 4,user
cdsmith7,"Sekiro's combat is innovative, rewarding and has a steep learning curve. The world is detailed with elaborate layouts. Standard enemies and bosses are a joy to fight. The story was surprisingly not a cryptic mess but quite easy to follow. The reason I place this game below DS3 and Bloodborne is that several RPG elements have been removed. There are a variety of skills, prosthetics and consumables but you cannot customize character build, or loot armor and traditional weapons. You do get the mortal blade which is similar to Rivers of Blood, but aside from that you will not be fighting with different swords or other weapon types like spears, axes or clubs. Shrines next to bosses make the fights enjoyable but mini bosses, which are often more challenging, may have dozens of enemies you must mind numbingly kill every time you want to practice a fight. FromSoftware, as expected, has made a great game. I just don't see the replay value as being on par with DS3 and certainly not Bloodborne.",8,2020-03-31,PLAYSTATION 4,user
whli1986,"Near perfect. Best souls like. Blocking mechanics is so satisfying and matched the Japanese theme. Arts and designs are gorgeous. Every boss fight forces you to learn. One of the best game I have played ever, but the challenge is not for everyone.",10,2023-12-24,PLAYSTATION 4,user
Elmessias10,"Sekiro was my first souls like and the truth is that I fell in love with the combat system since I tried it, the parrys are not easy at the beginning but the more you play it the more you like it, without a doubt my favorite game from from software",10,2023-12-22,PLAYSTATION 4,user
THESoulsFanatic,"While Sekiro is a near-perfect experience, a few minor issues prevent it from achieving a flawless score. Some players may find the lack of character customization limiting, and the high difficulty might be a turn-off for those seeking a more casual experience. However, these are minor quibbles in the grand tapestry of Sekiro's brilliance. All in all, Sekiro: Shadows Die Twice is a masterclass in game design, seamlessly blending challenging combat, a captivating world, and artistic excellence. While not without minor flaws, it stands as one of the finest achievements in gaming, earning a well-deserved 9/10.",9,2023-12-18,PLAYSTATION 4,user
Ignis_z,"Es el juego de from que mejor jugabilidad tiene, te orientas muy bien, buenos escenarios e historias, y bosses desafiantes.",10,2023-12-13,PLAYSTATION 4,user
Kon92,The hardest game i have ever played. The beauty of this game is the hardiness it has after hours of playing when you become better you feel the magic of playing it. Never in my life on gaming felt so much joy after beating a boss. As a soul fan i confirm it. It was an amazing journey and some day i ll return and play it again for sure. If you like these kind of games buy it for sure. It's a unique experience which you ll remember for ever. It's my top 3 soul game ever made among Bloodborne and Dark souls 1 .Fromsoftware thank you for your amazing games and dedication.,9,2023-12-12,PLAYSTATION 4,user
The_Mook_Man,"Best FromSoftware game, except for Dark Souls 2, which is actually better than Dark Souls 1",10,2023-12-07,PLAYSTATION 4,user
BaakaMeechy,"This game is my Nindo, my ninja way. This was my first fromsoft title I played to completion (4 times for all endings). I feel like a major roadblock to soulsborne, along with the difficulty, is the generally slow pace at which the games take place. Sometimes you need to take out areas one enemy at a time and movement in souls games had been basically the same throughout the franchise. Sekiro dialed speed to 11 and switched guard for parry. As a ninja with a customizable prosthetic tool, a sword, and a lord to save, you quickly leap into action and start kicking major ass. Words fail to describe how good it feels to parry an enemy and then deliver a fatal blow. Characters are cool and the story is more streamlined and easy to follow (at times) than other souls games. Biggest gripe with the game is lack of expansions.",10,2023-12-01,PLAYSTATION 4,user
flying_leaves,"I spent two days with this game. I tried to beat one enemy, an ogre, at least 15 times. It reminded me of Sigrun in God of War, but in that case, there was an easy mode option, which this game doesn't provide. I realised I was just wasting my time - and importantly, having no fun at all. Based on what I saw, I think that the developers deliberately made the bosses almost impossibly difficult to hide the lack of content in the game. Their refusal to include an easy mode in an update seems to confirm this. It occurred to me quite early on that without the difficulty of the fights, the game wouldn't contain much, and this would become very obvious with an easy mode. Compared to other games, the cutscenes are lifeless and the visuals are unimpressive. As for the story, I still don't actually know what I was supposed to be doing, as there wasn't any clear objective. I'm not a programmer, but I assume that the amount of health you lose when you get hit will be defined by a single parameter - a number in a line of code. Likewise for the amount of damage you inflict on an enemy. These parameters are chosen at will by a group of developers in an office somewhere in Japan. So to waste literally days trying to beat a virtual enemy, fighting him again and again and again, would be to become a slave to the whims of those developers. It wouldn't be an achievement - not to me anyway. At the very least, this game was an eye-opener. It shows how a studio can make players think they are playing an amazing game simply by making fights impossibly difficult. Vaas' definition of insanity comes to mind.",0,2023-11-28,PLAYSTATION 4,user
shalashaska_ash,"From software’s best entry to date IMO. A bombastic game for all the hardcore gamers who love a challenge. This game is so well polished and attention to detail is staggering. Level design is a craft and from software is a master a this. If you haven’t played this game yet, I beg you! Please do!",10,2023-11-26,PLAYSTATION 4,user
BlimpyPebbles,"Sekiro is a lot of fun. I only wish its sub-par bosses, confusing level design, re-use of bosses, frustrating controls, tediousness and boring story could match its great combat. Sekiro is far from FromSoftware’s best game, and even with my complaints, it is still a great game.",8,2023-11-25,PLAYSTATION 4,user
QpalzmBB,[SPOILER ALERT: This review contains spoilers.],10,2023-11-21,PLAYSTATION 4,user
Ch3p31,"El mejor juego de Fromsoftware, su dificultad es realmente retadora pero justa, que hace que sea adictivo. Su historia es profunda y atrapante y bastante clara de entender a diferencia de otros Souls. Sin embargo, con lo que mas me quedo es con sus personajes. Son tan memorables que me fascinan todos y cada uno de ellos. Uno de mis juegos favoritos.",10,2023-11-20,PLAYSTATION 4,user
Vinicciusk,Perfeito.. comprei faz umas duas semanas e tive o prazer de zerar hoje. meu 2 souls favorito da fromsoftware. Simplesmente perfeito!,9,2023-11-18,PLAYSTATION 4,user
omarloko97,"Perfect game. Amazing level design, great story, And the best fighting mechanics I have ever experienced. You must play this masterpiece",10,2023-11-10,PLAYSTATION 4,user
Nitroso,"Sekiro has my favorite combat system of any Souls game, as well as some of the best bosses. I’m a bit less impressed by the story and lore, but the combat more than makes up for it.",8,2023-11-15,PLAYSTATION 4,user
sajalhsn13,"""Sekiro: Shadows Die Twice"" is a masterpiece in the world of samurai and shinobi games. It offers a unique combat system that sets it apart from others. The world, enemies, and bosses are among the toughest you'll face, but the game is balanced, making victories satisfying. The sound of deflection is music to the ears, keeping you engaged. While you only wield a single sword, the prosthetic tools provide variety and excitement. ""Sekiro"" is a 10/10 experience that delivers a perfect blend of challenge and reward, making it a must-play for gamers.",10,2023-11-07,PLAYSTATION 4,user
jaaackyboyyy,An absolute masterpiece with some of the best combat mechanics I've experienced in a game.,10,2023-11-06,PLAYSTATION 4,user
Peppe096,Best Fromsoftware game⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ imo. 9.9/10,10,2023-11-06,PLAYSTATION 4,user
givemethatsouls,"Absolutely a masterpiece, peak combat and sword fight.",10,2023-11-03,PLAYSTATION 4,user
turgaysenturk,"Sekiro stands out as an excellent gaming experience, primarily due to its exceptional combat mechanics and the nail-biting challenge posed by its formidable boss battles. The game excels in delivering solid visuals, a compelling musical score, and an immersive ambiance. However, its storytelling falls somewhat short of expectations, leaving players more focused on the thrill of overcoming their adversaries. In essence, Sekiro is a title that thrives on the rush of conquering its intense challenges, offering a well-rounded yet slightly uneven adventure.",9,2023-11-02,PLAYSTATION 4,user
Kiro731,"Best game ever! Story, combat system, bosses, Music and atmosphere are just perfect! 🥷",10,2023-10-31,PLAYSTATION 4,user
BjL4,Best game from from soft,10,2023-10-29,PLAYSTATION 4,user
hotminority,"sekiro is an exceptional display of FromSoftwares abilities, from its captivating story to its stunning environments and addictive combat, this game is a shining example of why fromsoft are so respected. while the gameplay is challenging, I think anyone (with enough practice) can play and enjoy sekiro. With this, I believe sekiro stays among the best games of all time and completely deserves the score of 9/10.",9,2023-10-29,PLAYSTATION 4,user
FuriousAegon,"Sekiro : Shadows Die Twice is my second favorite FromSoft game since **** main thing of thing that differs this game from other FromSoft game is actual plot and decent **** plot is simple, but u can also empathize lots of characters like Kuro, Sekiro, Emma , Owl, Isshin ( before his boss appearance ) these all very interesting characters by their lore and impact to the story.Also the story endings of this game are far more dramatic than from other souls **** me gameplay of this game is the best thing that FromSoftware ever produced.Very aggressive, fast, and requires skill from player to successfully parry and remember move set of boss.There’s only one minus for me in this gameplay - when face a really hard boss like Isshin ( both as Sword Saint and Ashina ), Owl ( Father ), Genichoro , True Monk the one and only 100% way to kill them is to remember their move set and increase their posture by parrying their attacks that you can’t do without move set knowledge, and in this situation skill won’t help…There’s tons of good bosses in this game Isshin (both variations), Owl (Father), Divine Dragon, Guardian Ape, Genichoro Ashina, Lady Butterfly, Demon of Hatred these are the shining expanse of perfect boss **** Father and Isshin Sword Saint are in my top 5 favorite bosses of all **** fight against them is feels dramatic because of the plot and **** example from fight versus Owl Father is really intense because you already fought your father, but now he’s from the past and even stronger, also music intensives your feelings of fight and you can feel fury of Owl and Sekiro in this **** about Isshin, of course he is the hardest boss in the game, and I spent about 50-60 attempts to beat him in my first play trough, but now I beat him in most cases without taking any **** I mastered this fight, but it was a huge struggle to learn his move set and trying to beat him for 1,5 days. Most of the locations of this game are gorgeous and level-designed **** only location I don’t like is Sunken Valley it is very boring and poor on content, also comparing with good locations like Senior Temple,Ashina Castle & Outskirts ,Hirata Estate.Also Fountained Palace is the most beautiful location of the game, but it has really stupid enemies like monks that drain your life ; Monks-Knights/Archers/ they are annoying as hell but in other aspects this location is good.After getting platinum and spending around ~150 hours in the game I can clearly say that if you’ve played dark souls or Bloodborne it is worth trying out, you might not enjoy the combat system or lore & story, but I think everyone would enjoy these incredible boss **** as my 2nd favorite FromSoft game and Top 10 in my Favorite Games list i think it deserves 9.5/10.Hesitation is defeat…",9,2022-04-14,PLAYSTATION 4,user
GamerKuti,Another masterpiece by Fromsoftware.,10,2023-10-25,PLAYSTATION 4,user
RainbowGravity,Pump this game's combat system into my veins and let me fight God.,10,2023-10-28,PLAYSTATION 4,user
ale6rr,"Ottimo gioco nel complesso ma il lock,insieme alla camera,è il peggiore di tutti i giochi fatti da From Software. Il gioco costringe a combattimenti in spazi stretti e moltissime volte si muore proprio per via del lock che si leva lasciando la camera a guardare il muro,terreno,cielo e quant'altro. I moveset criminosi di alcuni nemici non aiutano certo. È imbarazzante come From non abbia fatto un singolo passo avanti da ds1 in questo senso.",8,2023-10-26,PLAYSTATION 4,user
Santa01003,"A great rhythm game. From software did something monstrous creating Sekiro's combat system, so much so that many games have taken inspiration from or sometimes copied the aforementioned development house. We are talking about the best souls from an objective point of view, certainly the one most based on the player's skill and the most honest towards him(let's be clear, in software games you don't always die through your own fault and the road to the boss of the moment is often frustrating given the heaviness conveyed by the slowness of the character and the long path littered with annoying minions. In this case, however, the grappling hook and the speed of the protagonist make everything more immediate and satisfying). Only on the auditory level did I find some problems, for example in situations where enemies are eavesdropped the sound is unrealistically muffled, considering that you are often just a few meters away from them. All bosses can be learned and you always get to the point of knowing them enough to beat them without a scratch, apart from the Demon of Hatred, that i fuond totally out of place in context of Sekiro. Another flaw found is the input lag, certainly not game breaking but rather limiting at the beginning",9,2023-10-25,PLAYSTATION 4,user
Copymy,Fighting system is excellent when you finally master it Love this game to death,9,2023-10-25,PLAYSTATION 4,user
Hunterexpert99,El mejor juego de From,10,2023-10-22,PLAYSTATION 4,user
-simple-,CooL,9,2023-10-21,PLAYSTATION 4,user
Azorahai93,Best combat stealth mechanics with very memorable and unique bosses,10,2023-10-16,PLAYSTATION 4,user
PyroRaider,"Sekiro: Shadows Die Twice combines Soulsborne's best gameplay with it's most crushing difficulty. This game will make you break your monitor, but the feeling of utterly destroying a boss is second to none. I challenge you to find me a game with better combat. My contender for best FromSoftware game.",9,2023-10-15,PLAYSTATION 4,user
allbino-citro,"fantastico,il demone dell'odio bestemmie pure",9,2023-10-13,PLAYSTATION 4,user
fenixan,GOAT,10,2023-10-11,PLAYSTATION 4,user
Zski,"To start with my history with Souls games. I never liked any of them, at all, until Elden Ring, which I absolutely loved. I read that the next most accessible game is Sekiro, so after my great experience with Elden Ring, I decided to give this one a shot. I’ll start with the positives. The story/lore is a bit confusing but highly intriguing. Since I now understand how the story works in these games, I can appreciate what is being presented, especially since it’s a bit more active story telling compared to Elden Ring. The way they weave the story and lore into the atmosphere of the game is excellent, which really plays into the overall presentation of the setting. The graphics are very good, although nothing memorable. Mix that with a soundtrack that does the job exceptionally well despite not being memorable in any way, and it’s a great feeling game. My issue, as it always was with Souls games, is the combat. I’m still having the same experience I always had with these games where I feel that the control of the character is just too loose. The slightest movement of the stick makes your character completely pivot all over the place, luckily the lock on mechanic makes it feel a little more grounded, but I hate to say it, the control of the character feels cheap. It almost feels dated, like a PS2 era game. I thought the hookshot and the prosthetic weapons work well and really enhance maneuverability compared to other games I played, but when that’s combined with the floaty controls, it feels like you have no weight in any of your actions. So I have mixed feelings about it - the maneuverability makes it feel more action based, which ironically sets up the stealth, but the way you’re forced to use it makes it lame. Maybe I’m not understanding, but the 1 on 1 fights are fun, it can be fun learning the patterns. Despite dying over and over, those segments were fun enough to give me that feeling where I knew what I did wrong, and immediately go into trying the fight again. But when there are more than one enemy present, the combat completely falls apart. It just feels like you back up a little, isolate an enemy and damage them a little bit until the group catches up, back up a little, isolate an enemy, then rinse wash and repeat. After about 6 hours with the game, I find that it’s time for me to put the game down. It has its moments, but I find that I spend a lot of mental energy convincing myself that it’s not that bad. If I spend most of my time with a game convincing myself that I’m having fun, it’s not really that fun. I can see how people enjoy it, but it’s just not for me. I gave it my best, and the weird loose grip of the character and floaty movement combined with decent combat made it hard to feel like I care enough to go on.",6,2023-10-10,PLAYSTATION 4,user
ShowyJozy,"The single best combat model to date, like ever. In any game. If you think it's shallow it's not the game, it's you",9,2023-10-09,PLAYSTATION 4,user
zelda34,Deflect,9,2023-10-08,PLAYSTATION 4,user
fox_pandas,sekiro is the one of the best games i have ever played the combat is perfect the bosses are some of the hardest i have ever seen in gaming even if you dont like the souls games you can still love this game please get it even if it is expensive it is sooooo worth it,9,2023-10-07,PLAYSTATION 4,user
Eric90i,Esta bien,8,2023-10-02,PLAYSTATION 4,user
DJJP,"I love the combat, the animations are amazing... This game is awesome, I LOVE IT.",10,2023-09-30,PLAYSTATION 4,user
franticfranxx,"This 10 is not true at all, it has some little has some defects but i do not care. Also this game is like grenades in the head.",10,2023-09-25,PLAYSTATION 4,user
Timothy927,10/10,10,2023-09-25,PLAYSTATION 4,user
demestros,"this is the best game ever made. it is perfectly balanced, all the attacks are telegraphhed properly. reaction is rewarded vs. memorization. there is a deep combat system to master. this game has the best boss fights ever made. what more can i say?",10,2023-09-24,PLAYSTATION 4,user
BaLtyr_,I may have died twice ngl,9,2023-09-22,PLAYSTATION 4,user
agendafu,"Title: A Soulslike Triumph of Perseverance - 10/10 Sekiro: Shadows Die Twice is the epitome of a Soulslike experience, and it revels in the unrelenting suffering that comes with each encounter. FromSoftware, the studio renowned for its challenging and immersive titles, has crafted a masterpiece that embraces the essence of the Soulslike genre, demanding players to endure countless trials and tribulations. As an ardent fan of their previous works, I came to Sekiro with high expectations, and it not only met but far exceeded them. 1. Unforgiving Combat Mastery (10/10) Sekiro's combat system is a relentless and unforgiving test of one's mettle. It's a dance of death that demands precision, timing, and tactical brilliance with each strike. The posture system, a departure from traditional health bars, intensifies the suffering, rewarding players who can perfectly parry, deflect, and break their foes' posture for the exhilarating coup de grâce. Every enemy is a harsh teacher, a puzzle to be solved with every encounter, where a single misstep can lead to agonizing defeat after agonizing defeat. 2. A World Steeped in Desolation (10/10) Sekiro masterfully crafts an atmospheric rendition of Japan's Sengoku era, invoking a sense of desolation and melancholy. From the crumbling Ashina Castle to the ominous depths of the Sunken Valley, the game's world is painstakingly detailed, hiding secrets around every corner. Level design, a hallmark of FromSoftware, is a labyrinthine masterpiece, intertwining paths that encourage exploration and discovery. The attention to detail immerses players in a world teeming with sorrow and peril. 3. The Agony of Storytelling (10/10) Sekiro's narrative is a gripping journey filled with morally complex characters, where suffering and vengeance are the central themes. The story delves into questions of honor, loyalty, and the harrowing price of retribution. The silent protagonist, Wolf, compels players to wrestle with their emotions, and his relentless journey will haunt players long after the controller is set aside. 4. Aesthetic Torture (10/10) Sekiro's visuals and audio are an exercise in tormenting beauty. Environments are exquisitely rendered, characters pulsate with raw emotion, and the haunting soundtrack, composed by Yuka Kitamura, gnaws at your soul, amplifying the game's somber atmosphere. Sekiro's artistic direction pushes the boundaries of visual and auditory artistry, plunging players into a world where suffering and beauty coexist. 5. Excruciating Boss Encounters (10/10) Sekiro's bosses stand as monuments of anguish and triumph, embodying the very essence of the Soulslike genre. They are punishing and unrelenting, designed to push players to the brink of despair. Each boss requires meticulous strategy and demands patience, making each victory a euphoric release of frustration after numerous, agonizing attempts. Whether facing the towering Guardian Ape, the enigmatic Owl, or the relentless Genichiro, the road to success is paved with suffering, making each triumph that much sweeter. In summary, Sekiro: Shadows Die Twice is a testament to the Soulslike genre, a relentless trial of skill and perseverance that few games can match. FromSoftware has crafted an experience that revels in the player's suffering, a symphony of agony and ecstasy. If you seek a gaming journey that will test your resolve, Sekiro is the crucible where your determination will be forged anew with every grueling encounter. Surrender to the brutal beauty of this masterpiece, and prepare to die countless times on your path to glory.",10,2023-09-23,PLAYSTATION 4,user
daveogg,it's fun,10,2023-09-23,PLAYSTATION 4,user
Excali22,This game ranks among my all-time favorites. I adore titles like 'Sekiro' and 'Bloodborne' for their innovative combat and their insistence on pushing players to improve and persevere.,10,2023-09-19,PLAYSTATION 4,user
pe_dream,"Great story with great characters, good level design and the best gameplay and boss fights in the history of action games. Just the combat of Sekiro: Shadows Die Twice is enough to a 10/10 from me.",10,2023-09-19,PLAYSTATION 4,user
SpideyTheMighty,"GOTY 2019. It is so good that you can call it ""a truly unique and almost lifechanging gaming experience"". Yes, it is that good. Prepare to die and be better. Maybe the best work ever produced by From Software and the so talented and ""industry-leader"" man called Hidetaka Miyazaki.",10,2019-03-22,PLAYSTATION 4,user
p7273841,My GOAT next to Bloodborne,10,2023-09-17,PLAYSTATION 4,user
praisethesun15,Exceptional!!!!,10,2023-09-17,PLAYSTATION 4,user
paulo_morcego,The combat in this game is sooo enjoyable,10,2023-09-15,PLAYSTATION 4,user
Yawmaz,"First game I played from FROMSOFTWARE and I really liked it. Epic battles, especially with Jinsuke Saze.",10,2023-09-10,PLAYSTATION 4,user
ligran,"This game teaches patience, teaches you to work on yourself and your mistakes, and in return provides the best fights with bosses and unforgettable emotions after defeating them.",10,2023-09-10,PLAYSTATION 4,user
RealKing,"Sin duda alguna estamos ante el mejor juego de acción de la historia hasta la fecha, el sistema de combate es innovador y muy fresco, sinceramente me parece un desastre que este sistema de combate haya sido reciclado por Elden Ring, pero bueno lo que importa es que sekiro es una joya inolvidable.",10,2023-09-08,PLAYSTATION 4,user
Ben99901,"Топовая игра. На релизе пропустил, но когда решил попробовать не возможно было оторваться. Механика парирования выведена на совершенно новый уровень. Ни где такого не видел.",10,2023-09-07,PLAYSTATION 4,user
blueb1Rd,"The best game I ever played. The best combat system ever made, stunning areas, super fun bosses and so on. This game just deserves a 10/10 rating because I see no flaws in it not even after playing through the game multiple times. This game is just a masterpiece. And if anyone is saying the game is too **** you are just too bad and gotta learn the mechanics.",10,2023-09-05,PLAYSTATION 4,user
aaronnmp96,"It is a spectacular game, it is fun and challenging, the story is very well told and you don't need to read anything to understand it, it has several endings, the gameplay is very different from Dark Souls.",10,2023-09-05,PLAYSTATION 4,user
IDlkcvjasd,Best FS game ever. It really pushes yourself to the limit to hone your skills.,9,2023-09-04,PLAYSTATION 4,user
Hossam-_-,It's the best game I have ever played if u didn't play it then I would recommend it's just 10/10 game the game is a 12/10 it's just the best souls game ever if u didn't play it then I highly recommend it u will like it for sure.,10,2023-08-29,PLAYSTATION 4,user
seekay1409,"This game is honestly just perfection, the graphics and visuals are incredible, the music is incredible, the exploration is great, the bosses are great, and the combat is the best it's been in a while. Fromsoft really upped the ante with this game, and I think if you like games with tight combat and great bosses, this is the perfect game to play, assuming you're up for the challenge.",10,2023-08-28,PLAYSTATION 4,user
Sigarda,"10/10 game, is not a dark souls, it has its own identity and gameplay. The combat is the most polished combat I have ever seen in any videogame, the swordplay is intense and extremely rewarding once properly learned, the fights are like a dance of swords with its hypnotic rythim and are very satisfying, the bosses are 10/10 and the world is gorgeous. One of my top games of all time.",10,2023-08-24,PLAYSTATION 4,user
puchinho,[SPOILER ALERT: This review contains spoilers.],7,2023-08-23,PLAYSTATION 4,user
sebapersona5,"el souls mas infravalorado por dark souls bloodborne y elden ring, pero facilmente de los mejores juegos de la historia tambien",10,2023-08-14,PLAYSTATION 4,user
CnPx98,"Must have been a dry year for games for this to get game of the year. It's just got so many hateable aspects for what could have been a much better game. Bossing in this game just isn't that fun. They go on for a boringly long time and it's the same from start to finish. Remnants weren't their at launch at so people just turn them off. This leaves you with empty remnants of people just running round in a circle as if they were trying to work out what it does. You mite get the odd useful one but you'll skip over these because you have to select loads of useless ones to find the useful ones. By then you can just work out where it would take you anyway. Crosses what restore the prosthetic arm are a bootable and not restoring with the bonfire is stupid. Healing items in this game are basically non existent and it relies more on not getting hit at all. Which is fine but getting hit once by a boss is either 1 or 2 hit death. Basically making this game a 0 room for error type deal. Again this would be fine if every boss instance was just a boss but 10 enemies aswell. Some ranged, melee, boss charging at you. But your ranged attack is basically like throwing marshmallows. I've completed a few of From Softs souls games and sekiro is not really souls bourne but it's still difficult. But I find the difficulty in Sekiro more of an unfair kind. Stealth keeps breaking. You get a backstab indicator but il go to press it when it's on and il just them with my sword alerting everyone. Enemies follow you when they didn't see you go there rather then following the route you took. Say I run round a building threw some bushes and grapple onto a tree. They will skip over everything and lock onto where I am. Like how they know that? It's really immersion breaking. Or you kill an enemy 5 miles away in a noisy area and everyone will turn around and look at you? They will walk over their best mates dead corps like meh there goes another one. Why they not go into a search mode? For a game that revolves around stealth there isn't very much stealth options and the stealth is terrible. The skill tree **** and has nothing interesting out of the 10 things on it. The map design feels extremely fake and un-interesting. It's like an extremely long and narrow cliff everywhere you go in this game. Its like 10 steps to the left is 1 side and to the right is the other side. For a from software game there is literally 0 exploration. Sometimes you'll get the odd jump down onto platform area and that's about it. Think in Demon Souls or Dark souls 1 all the shortcuts leading back to the bonfire and it's awesome to see how the map felt like a giant spider web. Nope Sekiro is just 1 narrow path everywhere. Sekiro is great for is the story. But that's to be expected with these devs. And the core combat is pretty good outside of stealth and most bosses. I also love the way how everyone in the world is there for a reason. This is something From have always done that's awesome. No one just ignores you. I just felt the game could have used a little more polish in certain areas but I would imagine Activision being the publishers they had strict deadlines and had to have a meeting about what colour an NPCs clothes were. From Software have never gone back to them since so I'm guessing Bandai Namco is better to work with.",7,2023-08-14,PLAYSTATION 4,user
ilovesekiro123,"it was perfect perfect the best game ive ever played in my entire life, absolutely breathtaking and was way better than bloodborne",0,2023-08-14,PLAYSTATION 4,user
andrilitvynchuk,"The best gameplay of all Souls games. It was truly amazing. It just required a skill, you cannot just go and overfarm. The platinum was a pure joy. The only annoying thing was the loot - 95% of it was useless. Also, some tools are created for like 1 enemy in the game. Anyway, I loved it.",9,2023-08-13,PLAYSTATION 4,user
Incendio,The best samurai game. Different take on combat vs other from soft games and really cool world,10,2023-08-12,PLAYSTATION 4,user
majesty_x,Graphics: 8/10; Storyline: 8/10; Gameplay: 10/10; Atmosphere: 8/10; Music: 8/10; Summary rating: 8/10,8,2023-07-31,PLAYSTATION 4,user
YakusokuNoJi,"It is ridiculous how good this game is. I am certainly not a From game player but they managed to make a world that was thematically and aesthetically interesting for me and while I certainly am not a fan of From's ""Learn the hard way or don't play it"" philosophy because I think casual players should also have the chance to play the game just for being interested in stuff like its world and story, I just cannot be too mad about it because this game is so engaging and rewarding that maybe even a casual player finds the motivation to get through it.",10,2023-07-30,PLAYSTATION 4,user
Amirjr,one of the best RPG games that you can play in your life! beautiful atmosfers and momoriable boss fights and enemies,10,2023-07-28,PLAYSTATION 4,user
Lirde9244,"Simply the best FromSoftware ever made, even better than Bloodborn. This is a must buy for sure, you won't regret it. Thank you Miyazaki !!!",10,2023-07-23,PLAYSTATION 4,user
pxouria,"Best Fromsoft combat system ever. the boss fights are awesome and once you master them, this becomes the most enjoyable game.",9,2023-07-13,PLAYSTATION 4,user
Akakenbu,Al principio lo odie pero cuando me lo platine es la mejor experiencia que he tenido y la batalla contra ishin Ashina es de lo mejorcito que a hecho from Ishin Ashina: Dudar es fracasar,10,2023-07-10,PLAYSTATION 4,user
