reviewer,review_text,rating,review_date,platform,reviewer_type
St1nzon,A great expansion. I had fun throughout the whole game and even fell more in love with the characters… but I am a little bit disappointed by the open world. Many side quests were really unnecessary and often repetitive,8,2025-01-11,PLAYSTATION 5,user
mpdizzle,"This game has lots of little issues, including not a small number of technical issues (especially on base ps5)--and yet I still think it deserves a perfect score overall, despite its many imperfections. It truly is a breathtaking experience; it is has an incredibly well written narrative that is told in an engaging manner; it has excellent pacing overall; an interesting world to explore; and a super fun combat system that is at once deep and easy to get into. The characters, from mannerisms to voice acting are superb across the board; also, this game has a lot of great, fun sidequests (better than remake in that regard)-- a common complaint lobbed against the game is the multitude of mini-games, and there are a lot. But honestly, alot of them are skippable (I skipped the protorelic quests, and basically all of the queens blood quests) and alot of the mini games are quite well designed (not all)--but overall, i dont think this detracts from the game. I don't love mini games in general, and i still loved and played a lot in this game because of how they were integrated into the story and sidequests; it made them much more engaging. Overall, it's an unfortunately technically flawed masterpiece of an RPG with a huge amount of carefully created content. I cant give it anything less than 10/10, and I didn't play the original in the 90s, so this is a nostalgia free score.",10,2025-01-10,PLAYSTATION 5,user
Manquele,[SPOILER ALERT: This review contains spoilers.],9,2024-12-31,PLAYSTATION 5,user
Totoleelee,Lot better than the first part. With great humor and warm character moments. Needed to get used to the changes to Crisis Core plot but it's well done.,10,2025-01-08,PLAYSTATION 5,user
getwildgo,This game is incredible. Definitely GOTY of 2024 for me Please don't miss this masterpiece.,10,2025-01-06,PLAYSTATION 5,user
ProfPhysx,[SPOILER ALERT: This review contains spoilers.],4,2025-01-05,PLAYSTATION 5,user
Scampi-Joe,Far too many mini-games that you have to play to get any further in the story and also to get some of the best items. The collection tasks in the open world are also more than just unnecessary. Apparently ubisoft was taken as a model here. The combat system and the story in and of themselves are well done,0,2025-01-05,PLAYSTATION 5,user
kwstas2,"Propably the best game I have ever played and I even played Elden Ring for hundreds of hours. This is for now in my opinion the absolute pinnacle of what a real time action JRPG can achieve. The game looks incredible even on performance mode and it beautiful design all around. The combat is incredible, the animations are world class and the attention to detail is beyond anything the series ever had before. It might not be exactly the game that every single person would give a ten but for me it certainly is. Square Enix might be my favourite developer and I can say with almost certainty that this is their finest work so far. This game is truly without a single doubt one of the greatest RPGs ever made!",10,2025-01-04,PLAYSTATION 5,user
Jorgecoru,"He jugado a todos los Final Fantasy y hasta la fecha es el mejor que he jugado. Una obra maestra de nostalgia, graficos, sistema de combate, sonido, argumento y jugabilidad.",8,2025-01-01,PLAYSTATION 5,user
skibidikingvon,[SPOILER ALERT: This review contains spoilers.],8,2025-01-01,PLAYSTATION 5,user
skibvoniswrong,[SPOILER ALERT: This review contains spoilers.],8,2025-01-01,PLAYSTATION 5,user
Isakius,Es una barbaridad. Combina perfectamente el respeto a la obra original y los pequeños añadidos. El combate se siente ligero y agradable y las missiones secundarias se sienten más agradable y son más interesantes que en el FFVII Remake y el FFXVI.,10,2024-12-31,PLAYSTATION 5,user
basic12345,Great second part after the first named Intergrade. Cant wait to play the PC port of this game.,9,2024-12-31,PLAYSTATION 5,user
Krikeyfan,I believe this was a bit better than remake. More story depth. Pumped for the final.,10,2024-12-31,PLAYSTATION 5,user
KyojinX,"This is it, best game of 2024 It has everything, minigames, THRILLING story, so many mechanics and sooooooo on, this is a mustplay.",10,2024-12-31,PLAYSTATION 5,user
BuckMasterFlash,"A complete bloated bore ****. There's a reason the original worked so well in one game, and that's because it didn't need it's story padding out with tons of filler, like they have here. Think of it like The Shawshank Redemption adding several extra hours worth of scenes of talking between Andy and his ****'s just pointless fluff. As is the open world too, man, if ever a game didn't need that it's this one. All the dramatic moments just lose their impact because the game feels such a slog. I'm gobsmacked this trash has scored so highly.",3,2024-12-30,PLAYSTATION 5,user
ZYMROD,"No esta nada mal en comparación a FFRemake, pero a pesar de su apartado artístico el cringe que generan algunas situaciones le van quitando peso a las diversas situaciones o momentos fuertes de la trama. El juego fue una decepción porque se hace pesado por su gameplay, perdida de carisma personajes y sensación de aburrimiento por la repetición de cinemáticas que interrumpen el ritmo.",7,2024-12-27,PLAYSTATION 5,user
ryan49,미친게임 진짜한순간도 지루한 틈이 없는 내기준완벽한 게임은 이런거라 생각함 앙가가ㅏ가거가ㅓ가거거구구ㅜ구구구구구르구ㅜ루루루루루루ㅜ루루루룱ㄹ,10,2024-12-27,PLAYSTATION 5,user
skurt23,This game is amazing and one of the must-haves for ps5. The narrative is perfect and its combat system is one of the best ever made.,10,2024-12-27,PLAYSTATION 5,user
BalanceecnalaB,Squaresoft more worried of making you waste time logued in the game then actually having fun. Full of obnoxious mini games that arent fun at all.,1,2024-12-25,PLAYSTATION 5,user
The_Zarathustra,"This is a great game, ruined by dozens of hours of content that serve one purpose only: to make the game last longer. It's so bloated that many people (like me) won't be able to enjoy the few good parts the game has to offer. The sad thing is that the good parts are actually really good. But they're not prevalent enough to make the whole experience worthwhile. Unfortunately, I can say with confidence that I regret playing FF7 Rebirth because of these issues. So, let's start with the good: 1) The original story: this is, by far, the best part of this game. When it sticks to the original FF7, it's amazing, and can bring tears to the eyes of a long time fan like me. 2) The combat: it can be fun, but it's worse than FF7 Remake. As with everything in this game, the combat is bloated, excessively complex and the enemies are sponges that take too long to beat, all the while the windows of punishment are extremely narrow (i.e.: enemies stay staggered for a few seconds only). Now, let's talk about the worse parts of this game: 1) Side quests: I feel like SquareEnix simply does not know how to design side quests. Almost all the side content is shallow, tedious and unnecessary. It's really bad. They did try to create meaningful side quests and characters. But after playing games such as The Witcher 3 and Baldur's Gate 3, it's clear that SquareEnix needs to evolve a lot in this regard. If you hated FF16 side quests, then you'll hate FF7 Rebirth — and vice-versa. It's a SquareEnix issue, unfortunately. 2) Mini games: there are tons of mini-games. Tons. While some are fun, most are shallow, tedious and unnecessary. The problem is that some of them are mandatory — and they are the worst ones. You will remember this when a certain ""throw the box"" puzzle halts your progress. 3) Controls and navigation are clunky and unpleasant. Often times I felt like I was unable to properly control my characters, in and out of battle. 4) The open world: SquareEnix adopted the dated, obsolete Ubisoft open world model. There are towers, there are icons with side activity (that are really bad, as I mentioned before). Don't get me wrong, this model can work, and Ghost of Tsushima is proof of it. But this is nothing like it. This is a bland, empty open world with tedious side content. So, to sum it up, FF7 Rebirth is a bloated, unnecessarily long and tedious game, that will leave you angry because there is actually an amazing main story, that is thwarted by the absurd amount of shallow and utterly bad side content. If you want to enjoy the game, skip almost all side content and you'll be almost fine. But do not pay full price for this game. It's not worth it.",4,2024-12-25,PLAYSTATION 5,user
let_p,"Massive open world. 130 hours of gameplay, and you never get bored. There's always a new mechanic, a minigame keeping you engaged. I just didn't understand some narrative decisions, Nomura's influence irritates me a bit.",9,2024-12-23,PLAYSTATION 5,user
tim9736,"It should have been the 2024 GOTY. The game is incredibly rich in content (a MASSIVE open world), technically impressive (no bug during my 100 hours of gameplay), the reunion of a mythical story, and more. The only bad point is the presence of too many mini-games and the fact that the player is constantly evaluated (score assigned) which can be frustrating.",9,2024-11-02,PLAYSTATION 5,user
Ownski,Long time fan of FF7 and love that they're remaking this great game! Story and graphics are amazing and unique. The only thing I hated about this game is all of the stupid mini games. Next game please keep these optional and not as a part of the main story line (ie Queens Blood). I didn't buy this to play mini games but to experience the epic story that is FF7.,7,2024-12-21,PLAYSTATION 5,user
Tommeke35,"Loved the game. There is so much to do, but sometimes a little to much. Still one of the best games this year",9,2024-12-21,PLAYSTATION 5,user
spiceice3000,[SPOILER ALERT: This review contains spoilers.],2,2024-12-21,PLAYSTATION 5,user
adeza,"Amazing soundtracks. Amazing graphics. Amazing gameplay. Fun mini games ( a LOT of minigames ). I love all the characters. I love seeing their relationships grow. And love seeing their character development. I always wanted to play this game, since I was a teen. But the graphics ( original game ) were too old. I'm glad I'm able to experience this beautiful game.",10,2024-12-20,PLAYSTATION 5,user
KeganX1,"Amazing game! I’ve never felt such anticipation before for a game, and it definitely lived up to the hype!",10,2024-12-20,PLAYSTATION 5,user
yousifalraheem,"Easily one of the best games I've ever played. The difference compared to 7 rebmake is mind blowing. I can only imagine what the 3rd installment would be like. Where do I start, the open world is expansive and filled with lots of fun things to do, surprises at every corner. It's one of these games where if you do the side quests you'll be rewarded with more than just loot. I loved every bit of it, I did not expect tot like this game this much. The writing is great, the characters feel real with different motives and influences. I've read some reviews complaining about the mini-games. This game is built on mini-games, that's what makes it ever changing. There is silliness in some parts, but it's intentional and it's funny. Going through this game feels like playing multiple games all at once. If that's not appealing to you, maybe this game isn't for you. Take Queen's Blood board game as an example. You can totally ignore it, but if you don't there are plenty of surprises and twists. It's progression is a story by itself. If you can keep an open mind with all the side quests and mini-games, it'll definitely grow on you. Make sure to play the first one first (FF7 Remake) since this is a continuation on that story.",10,2024-12-19,PLAYSTATION 5,user
zcbtcts,"Part of the grand saga of an all-time classic. Top-notch music and cutscenes, fun and in-depth combat, great and memorable characters, interesting side-line quests, and a beautiful and faithful reproduction of the FF7 world. Minus points to the confusing twists and some cheesy story beats which hurt the narrative, as well as some controversial old-fashioned gameplay designs. Still, easily one of if not the best modern JRPGs and the best FF since FFX, and the game itself speaks of all the dedications and love the developers have put into it.",10,2024-12-18,PLAYSTATION 5,user
Vaucro,"This game is the whole package, great for veterans of the franchise and great for new players.",9,2024-12-18,PLAYSTATION 5,user
Codewa,"Loved it. If you're a returning Final Fantasy 7 player, don't forget to bring some courage. There is a lot of joy and fear that comes with playing Remake and Rebirth as Square Enix promised during the official teaser. Can't wait to see how it all plays out in the final installment.",10,2024-12-18,PLAYSTATION 5,user
Spidor,"""Trash Content - The Game"" is still a badly written re-imaging of a cult classic, where all women are waifus and all changes to the story are plain bad. Clearly directed by the Kingdom Hearts writer, it's pretty awful and does the original story no justice. But that's not why I hate it. I hate it because it's full of crap mini-games, crap exploration, and a billion arena fights that plain ****. So much to do - none of it worth your time. Watch the cutscenes on youtube, avoid this trash.",4,2024-12-15,PLAYSTATION 5,user
WeSN95,"Phenomenal story, art, score, and character writing. The introduction of long beloved characters is not dampened by expectation here. Twists and narrative decision making naturally draw the story out, allowing character relationships, story beats, andprogression to happen at a pleasant pace. At times, the linearity found in remake was more appreciable by my appetite, and some well hidden map markers, and lengthy or unfun map markers containing small to-dos would feel abundant and you might have just completed one area's map, and are greeted with another list of chores after only a brief story intermission. This is notmuchof a problem for those who skip side content or do not care to complete the map but leveling may be a consequence here asIwas always at or one above recommended level, while completing all side quests and map markers. All in all the strengths of the writing are mirrored by the strong gameplay. This iteration of action complimented by ATB, and a full cast of controllable party members and upgrade loop is my personal favorite modern FF combat system. Were it here to stay, we would have achieved the perfect blend of ability interaction and direct, sharp gameplay (perfect blocking feels awesome here). Even as an old school FF fan, who's first game was VI, I believe this is the single best system to integrate into the next numbered main series release, to blend accessibility and engagement from seasoned fans. Great game, worth every hour. Excited to see how square concludes this extended release trilogy.",9,2024-12-15,PLAYSTATION 5,user
Jasonxxx12,"Hmm childhood game, doesn't able to play it when im was a child, because parents wont buy a PS for me, grateful im able to play now.",10,2024-12-13,PLAYSTATION 5,user
TARawson,Final Fantasy VII Rebirth is by far my favorite game of this generation. The gameplay and combat perfectly blend with the story to create an experience that is unparalleled. It is truly a masterpiece and a worthy remake of the original.,10,2024-12-13,PLAYSTATION 5,user
drionski,"I rated this 10/10 and voted it for GOTY, and I was loving everything about it. Until, I got to the Cait Sith level escape something, and that was damn frustrating. This game is 0/10 to me now that I'm mad, but maybe I'll change it to 1 in the future. Loved this game, but that one level made me despise it and Cait, which used to be super cute.",0,2024-12-12,PLAYSTATION 5,user
leomag,"Final Fantasy VII Rebirth é um grande salto em relação ao seu antecessor de 2020. O jogo de uma gigantesca gama de sidequests e atividades secundárias, e o melhor é que todas eles divertem o jogador. Diferente do seu antecessor, aqui nos temos um vasto mundo para ser explorado, apresentando cenários diversos e bonitos. A história é boa e os personagens são carismáticos, no entanto a narrativa a partir da segunda metade jogo fica um pouco confusa. A trilha sonora desse FF é simplesmente fantástica e agrega muito a experiência do jogador.",10,2024-12-12,PLAYSTATION 5,user
Damslanassemeuh,Jeu surcoté sans intérêt Vide Gameplay osef Enchainer Tours + combats en VR avec arène C/C Aucun intérêt dans les quêtes annexes,1,2024-12-12,PLAYSTATION 5,user
Sysoverload,"For me one of the best games ever. Characters are on point, are well written and have more depth, the story has all the core elements of the original and still remains exciting for people who played the old game. The optional side quests and minigames don't match the quality of the main story, but they are a nice bonus for people who want to spend a longer time with the game. In addition, there is a lot on offer musically and the presentation (especially on PS5 Pro) is at a very high level for JRPG and has many small details that you sometimes don't notice in the first playthrough. For me Goty",10,2024-12-11,PLAYSTATION 5,user
WTQ,"Rare meaningful update since launch and delibratly using ancient antialiasing on ps5 base model, forcing players to use the ""quality mode"" with 30fps only and no motion blur, no remedy whatsoever. Yet talking about the ""amazing story telling"", near zero stage where the plot unfolds smoothly and naturally without interruptions by those stupid minigames. Another perfect fit of JRPG stereotypes. GOTY? No thanks.",5,2024-05-06,PLAYSTATION 5,user
KensUppercut,"A nearly perfect and incredibly generous chapter in the Final Fantasy VII Remake saga. Having played through the original Final Fantasy VII at least around a hundred times, this latest entry in the Final Fantasy VII Remake trilogy has something for everyone. For those who are fond of the original, there are tons of Easter Eggs and more than enough nods to the original to keep you feeling right at home. For fans of the newer storylines, myself included,I was absolutely blown away by the depth and variety of new story branches to fallow. Graphics wise, Final Fantasy VII Remake is the platinum standard for graphics. No game I've ever played even comes close to the pure graphical fidelity seen in this game. Gameplay is fun and varied. There are many different ways to approach how you fight your battles. You can change your settings to make battles more active or passive. And there are plenty of difficulty setting to make sure you are playing at a pace that is right for you. If you are looking for a fun and diverse dive into the Final Fantasy VII universe this is an easy recommendation with an abundance of content to offer.",9,2024-12-11,PLAYSTATION 5,user
Naruta,"Um jogo maravilhoso, que nitidamente foi feito com muito amor e carinho, respeitando o legado do jogo original, com certeza um dos meus favoritos e merecedor de todos os elogios! Simplesmente fantástico e um dos melhores jogos já feitos. Muito obrigada Square Enix.",10,2024-12-09,PLAYSTATION 5,user
DrZomboid,"Solid game with great visuals on Pro. Mini games ruined the story pace because they are filling lenght of game with stupid stuff. Light work was great, combat ok, Cloud is boring.",7,2024-12-09,PLAYSTATION 5,user
CloudXz,Was für ein unglaublich grandioses Spiel. Persönlich seit GTA San Andreas im Jahr 2004 hat mich kein Spiel mehr so gefesselt. Würde dem Spiel auch 20 Punkte geben.,10,2024-03-01,PLAYSTATION 5,user
CloudTravels,"I really loved this game, it was a joy to play it from beginning to end, i've put almost 400hours into it, definetely my favorite game from this generation, truly a remarkable game. The creators stated that the theme of the game was bonds, given how important and well the relationships of the characters is done, i'm pretty sure they achieved their goal masterfully, the bonds between the characters are developed even within the combat when we use synergy abilites and synergy skills, they've truly done an impeccable job. I'd like to address some of the criticism regarding some people saying the game is bloated, so in defense of the game i'd say that, the problem with the game design is not the game offering too much stuff, it might be the game inviting the player to do all that stuff, but the actual content is mainly optional, and there's nothing missable in the game, so you can just focus on the main story and do the optional stuff later, besides that some of the mandatory minigames were also mandatory on the original game, so it doesn't make sense to criticize that. Final Fantasy VII Rebirth is a phenomenal game, the best of the gen until now, truly a masterpiece.",10,2024-12-08,PLAYSTATION 5,user
Valentine_V,"Um jogo magnífico que honra o original e explora novos caminhos, enriquecendo o meu jogo favorito com uma jogabilidade moderna, gráficos deslumbrantes e uma narrativa incrível. Os gráficos do FF7 Rebirth são muito bons. O mundo de Gaia ganha vida ganhou mais detalhes que o tornaram mais vivo do que nunca - florestas luxuriantes, cidades movimentadas e paisagens impressionantes conseguem marcar ainda mais um jogo/franquia que já era inesquecível. Os ambientes são amplos, nos permitindo explorar um mundo vasto e envolvente. Os modelos e as animações das personagens são top de linha, com uma das melhores cinematografias que eu já vi em um jogo triple A. O Rebirth aperfeiçoa o sistema de combate em tempo real introduzido na primeira parte. Embora ele tenha um foco grande nos elementos de ação, inclusive introduzindo uma mecânica de parry agora, eles conseguiram balancear muito bem a ação e o combate tático com o ATB. A gente pode alternar facilmente entre os personagens, cada um com as suas habilidades únicas, o que torna as batalhas e o combate muito dinâmico e envolvente. Eles renovaram a interface do sistema de Materia, dando aos jogadores mais liberdade para experimentarem com builds diferentes. A adição de elementos de mundo aberto é um grande destaque. Com áreas maiores para explorar, o jogo oferece uma sensação de liberdade mais expansiva e mais diversidade de gameplay como um todo. Tem bastante variedade de missões secundárias, minigames e atividades opcionais no mapa, o que faz o jogo ser muito rico em conteúdo. A dinâmica das relações dos personagens é bem desenvolvida. Novos arcos de personagens e eventos acrescentam camadas ao enredo, expandindo o que existia no jogo original, especialmente com algumas mudanças notáveis na linha do tempo que se desviam do original e que na maioria das vezes funcionam em dar mais profundidade aos personagens. As atuações e as interações entre as personagens são excelentes, tanto as atuações em inglês, quanto as atuações em japonês, o elenco de voz da trilogia Remake é incrível. A música no Rebirth é uma obra-prima. As versões reformuladas de faixas icónicas, juntamente com novas composições, criam uma trilha sonora de cair o queixo. A mistura de nostalgia e inovação da trilha proporciona uma experiência inegualável.Final Fantasy VII Rebirth é um sucessor digno de Final Fantasy VII Remake, melhorando tudo o que o Remake já tinha feito e expandindo ainda mais o que a franquia oferece. A expansão do mundo, a profundidade do sistema de combate e as reviravoltas narrativas emocionais fazem deste jogo um jogo obrigatório pra qualquer jogador. É uma continuação fantástica que honra o legado do jogo original, que é um dos melhores da história.",10,2024-12-07,PLAYSTATION 5,user
SiegeX,"I've thought about this a lot, and I've also played most of the major releases this year, and I'm sure that Final Fantasy VII Rebirth is the best game to come out this year, a truly fantastic game and one of Square Enix's best. The game has fantastic graphics, although it has visual problems that need to be improved, such as pop-ins, low-resolution textures, textures that don't load and strange lightning in some places, but despite all this the game is still beautiful, the performance mode also makes the game too blurry, so they need to improve on that for part 3, the combat animations are incredible, one of the best combat animations ever with some fantastic attacks such as the synergy skills and limit breaks. The combat system is one of greatest ever, perfectly combining action and turn-based elements, so the player has to combine both when facing some of the toughest enemies in the game, there's plenty of variety on the combat too, with each character having their own unique set of skills, allowing the player to choose how they want to play based on the characters they like best and the strategies that best suit their play style. The exploration is much better than the ones in previous Square Enix titles, with vast areas with lots to do, although they could improve some of the side stuff for the next game, perhaps by adding more variety of activities that are interesting, or by better balancing the side stuff and the number of side quests, the level design is pretty great too. The side quests are also a strong point of the game, they're much better than those in Remake and reward the player with character moments and character development. The mini-games are mostly great, some of the mini-games could be full games, like Queen's Blood and Chocobo Racing, but some minigames are poorly executed and needed better controls, like the Cait Sith box minigame and Gears and Gambits, but overall most of the minigames are pretty good. The narrative and characters are simply fantastic, I really liked the direction they took with the story, and the characters are the best in the history of video games, they managed to improve on the characters from the original game, even though they were already phenomenal, which is a great achievement and they should be very proud of that, even random npc characters like Cry Baby Ned are super charismatic, it's crazy. The music is on another level, the only game where the music also tells a story, it's simply beautiful and one of the best soundtracks ever. Final Fantasy VII Rebirth is a true masterpiece, probably the best game of this generation so far, even if the game doesn't win any major awards at the awards events this year, I have no doubt that it's the best of 2024 when we look at all aspects of the game objectively, given its complexity, level of quality, and sheer volume of content, when some people's main complaint about your game is that it offers too much, maybe you should know that you've done an incredible job.",10,2024-12-07,PLAYSTATION 5,user
Euthanasia,"Bad combat system. Minigames. Bad ending. Decente overall story. Good character. There's a problem... It's a ""rebirth"" so story and character was already there.",3,2024-12-07,PLAYSTATION 5,user
syno26,"As someone who hasn't revisited the original Final Fantasy VII in over two decades, I found certain aspects of Final Fantasy VII Rebirth challenging The abundance of mini-games felt overwhelming and, at times, detracted from the main experience. Puzzles, in particular, were frustrating and disrupted the game's **** a positive note, the combat system is impressive. While it may not reach the heights of Stellar Blade, it offers a smooth and engaging experience that I thoroughly enjoyed.However, the narrative lacks focus, making it difficult to stay invested in the storyline A more streamlined plot would have enhanced the overall **** summary, while Final Fantasy VII Rebirth excels in combat mechanics, the overemphasis on mini-games and puzzles, coupled with a less focused story, hindered my engagement with the game.",10,2024-12-07,PLAYSTATION 5,user
kurokki,"Having both played the original ffvii and enjoying the first in this trilogy (Remake) I really wanted to like this game. Unfortunately the pacing and gravitas of the plot are hindered to the point of sabotage by almost constant pointless mini games that act as gatekeping timesinks. Even if you ignore all the optional ones (of which there are an abundance) the game forces you to play tedious, annoying mini games which seem so out of place with the rest of the game yet are essential for the next breadcrumb of storyline. If you have not yet played Rebirth my advice is to avoid any optional mini games until after completion - you are going to have more than enough mandatory ones to grind through!",10,2024-12-05,PLAYSTATION 5,user
flightzz,"Perfect characters and performance effects, perfect open world, perfect story, I leisurely spent a long time in the game. Although a very small part of the gameplay makes me angry, it cannot hint at my emotions because this is the best game of the year. Other games simply cannot compare in quality to it.",10,2024-12-04,PLAYSTATION 5,user
d0m5k3,"The combat system is really annoying and not fair. It’s frustrating. You will be hit despite dodging and you have no chance on flying enemies like the Terror of the Deep. It feels like a ****. And the damage numbers are disturbing and useless. It makes no fun to play. The rest of the game feels stretched and the UI is confusing and overloaded. To much complex dialog and text. Typical for JRPG. Sorry, for the rage review. But I’m annoyed of that game design and weird decisions. It’s not a must-play title. The boss Terror of the Deep ruined my game.",2,2024-12-02,PLAYSTATION 5,user
Zatch1998,"Final Fantasy 7 Rebirth the game is spectacular, one of the best JRPGs I've played if not the best, it's emotional, epic, well-developed story and characters, with a lot of cutting-edge content, a very high quality soundtrack and scenes, as well as more refined gameplay than the previous one. Possibilities for many builds, many, in addition to having a perfect replay factor and an absurd ending",10,2024-12-02,PLAYSTATION 5,user
Technetbook,"Final Fantasy VII Rebirth takes the series to new heights, expanding on the narrative and gameplay of Final Fantasy VII Remake. The game introduces Synergy Skills, deepening the combat with team-based moves, and enhances character relationships, making interactions with companions like Cloud and Aerith more personal. The lush, expansive environments and immersive visuals on PS5 are a treat for players, with options for both high-resolution and smooth performance. Overall, the game builds on its predecessor with grander storytelling and refined mechanics, making it a must-play for fans",9,2024-12-01,PLAYSTATION 5,user
hydreichomp,"This is EASILY the greatest complete JRPG experience ever created. It literally has EVERYTHING and keeps you engaged for over 100 hours. One of the best games Square Enix has ever created and the best they have made in a very, very long time. Combat, story, graphics, world building, minigames, crafting, hard content, quests, good characters, etc etc etc. It gives you everything, and more than you expect for each of those things. It's a remake so you can't put it in the ""Top 5 JRPGs of all time"", but it definitely is the greatest modern JRPG ever created. In fact, it has me scared for part 3, because I have no idea how the heck they can top this since the bar has been set extremely high, way too high to be honest. Would realistically give it like a 9.5 for personal enjoyment, but definitely closer to a 10 than a 9. The main reason I would not consider it perfect is since it is a remake, I already knew most of the story, so it was impossible for the story itself to hit hard, except at the new parts. Moreover, I do not think this game has very high highs like FF16 and other RPGs mainly due to being a remake and me wishing the combat and certain fights were a bit more flashier (but it lacks the low lows of other games too, Rebirth is consistently good). But looking back, I just have to say again, it really is one of Square's greatest works, the best they've done in years, and the most complete JRPG experience ever created. Inshallah, it will win GOTY!!",10,2024-12-01,PLAYSTATION 5,user
FinalKharg,Semplicemente il miglior Final fantasy degli ultimi 10-15 anni. Il mio personale goty 2024,10,2024-11-30,PLAYSTATION 5,user
HoLeeFuk,"Absolutes Meisterwerk, ich liebe die Charaktere, die Geschichte und das Kampfsystem. Es gibt wirklich viele Minispiele, mit denen man sehr viel Spaß haben und viel Zeit verbringen kann. Leider fehlt der Open World Innovation und sie kann auch schnell langweilen, aber immer noch sehr viel besser, als beispielsweise Ubisofts Welten, die zwar schön aussehen, aber ziemlich langweilig sind. Insgesamt sehe ich meine Bewertung deshalb zwischen 9 und 10, aber da man keine 9,5 vergeben kann, gibt das eine 10!",10,2024-11-25,PLAYSTATION 5,user
blackhunter,"the game is truly magical, and gives us many epic, striking and very exciting moments, one of the best RPGs ever made without a doubt, with its unique battle system, varying between turn-based combat or something faster depending on the player's experience with the game makes combat really fun, fluid and very enjoyable, the game has a really stunning story and world, the game has a really extensive and interconnected map with many objectives making the player want to explore every corner of this incredible world of ff7 rebirth, there is no discussion about the songs, they are by far the best songs I have ever seen in a game, the game has more playable characters after the remake and with each of them a different combat mechanic which allows the player to choose which one he plays with. fits better and can create different fighting strategies, the way they made the game to please both long time fans and new players is surreal final fantasy vii REBIRTH delivers more than promised and the care put into the production of the game is clear, final fantasy vii REBIRTH is truly a hit in the world of video games and for me it really deserves the title of Game Of The Year 2024.",10,2024-11-25,PLAYSTATION 5,user
Mega6staR,"The remainder of the original's 1st disc has nearly been mastered in this re-imagined structure of Gaia. Loads of story, gorgeous cutscenes to add with it, and the gameplay is becoming more outgoing for exploration. I've been playing Final Fantasy since 1991-92, and I've said(since FFX) we need open round trip planet traversing to return, and they're clearly pushing for that motive. The story seems to somewhat switch up a bit from the original(which is kinda worthless), and the mini games within the main story could be somewhat dumbed down a bit for FFR3 hopefully. Also, the game is over-saturated with allot of cuteness(let me explain). Like chocobos and moogles are what we all love, but it can sometimes make you feel as if you're watching Nick Jr. Example, they have the boxing goblin from the original, acting like a character off Sonic the Hedgehog. Square-Enix, take it easy with all the cuteness lol. The combat is extremely active, far more strategic andsatisfying for a Core FF Gamer like myself. This build is what the new Final Fantasy games always needed to become. I'm hoping this game gets GoTY 2024(I doubt it'll win but), I personally give it a 9.4 out of 10. They have to remain a bit more loyal to the story, no metaverse changing plots, they need their mini games in the myst of exploration, do NOT add it to the main story to introduce us. That main game/side game in-story tutorial isn't needed at all because it interferes with the story. No more ""Lure The Chicken"" missions(even if the outcome is epic lol), lighten up on Chadley, lighten up on the HUD also. FFVII OG had no HUD unless you were in combat(making it super immersive) without so much ""MISSION STARTED/MISSION COMPLETE"" pop ups. FFVIIR3 is the one to perfect. I'm hoping our feedback hits Naoki Hamaguchi's ears on time, and hopefully he listens. Great direction for the franchise, my GoTY 2024...",9,2024-11-24,PLAYSTATION 5,user
szczudel,"More of a marketing for all the FF7 merchandise than a compelling story. If we remove the pointless and unfun dozens of minigames and badly designed battle system (hello magic and forced character switching for the damn ATB to load) this game is empty shell. This has the fanfic taste all over it and it is unbearable. You might even find it enjoyable up to a point when you will see how the original story, themes and characters were watered down only to fill up 3 games.",6,2024-11-20,PLAYSTATION 5,user
Vecher2,Lot of mini games have not been tested. That is just not **** of them feel just unfair,1,2024-11-18,PLAYSTATION 5,user
