reviewer,review_text,rating,review_date,platform,reviewer_type
Agno_Alencar,"A finalização da campanha do Shepard, um jogo quase perfeito, entrega muito do que promete e você sente que suas decisões tem consequência, o seu final falha, mas a jornada até lá vale a pena. Tipo um Game of Thrones da vida.",9,2025-02-28,PC,user
Flyk3,The Triology is an absolute masterpiece. A must play for all fans of good stories or sci-fi! ****/watch?v=lcfea0KENq8,10,2025-02-22,PC,user
Jazzaband,"The part of game series is third on my opinion. I adore this part, and I also don’t understand the people who give such a low review",10,2025-02-17,PC,user
pessoadoalem,"criticado por muitos por não ter vários finais diferentes como aconteceu em MASS EFFECT 2! Mass effect 3 é um jogo linear de pouca enrolação, e muita história. Se junte aos seus aliados dos jogos passados para combater a ameaça reaper que busca dizimar a galáxia, encontre raças alienígenas, explore diferentes planetas e faça a build que mais combina com o seu estilo de jogo, variando armas e poderes que podes usar. É um jogo bonito com uma história muito envolvente sim, e pra resolver um problema muito singular, ou um problema muito perigoso mesmo, é natural que hajam poucas soluções, e assim, há menos finais diferentes que o esperado, mas ainda eles seguem o tipo de atitude que o jogador tomara pra lidar com a solução. A jornada final de Commander Sheppard, meu primeiro Mass Effect q deixou o povo tiltado pq da pra carregar o Shepard dos outros jogos, e isso muda pouca coisa kkkkkkk",9,2025-01-21,PC,user
Blank1369,"Sadly.. One of my favorites series doesnt really end on a bang..Pros: -gameplay is improved and is fluid comparable to modern games -companions that you have met in the previous games will be here and you will decide the fates of them.. Some endings will make you cry :( -beautiful looking game Cons: -the ending. -the pacing is off at times when the tension is really high and the stakes keeps getting higher and higher the game dropped pace and went to a slice of life partying missions while it is nice but just jarring in my opinion -they couldve added way more companions from the previous games that actually joined the party.. Some of them are removed for weird reasons that i feel dont make sense, the roster in 2 is way better",6,2024-11-07,PC,user
Pomla,"Минус один балл из-за нелепых концовок, которые обесценивают твои игровые решения.",9,2024-11-04,PC,user
NukeSanity,"Welcome to the worst ending in gaming history, where this game not only ruins its entire plotline, but the plots of the 2 previous amazing games too. It is also the first BioWare game showing signs of BioWare's growing decline. For example, player renegade choices have become much more tame. ME2 allowed you to side with Cerberus as a renegade, now Cerberus are hardcoded as the bad guys because they're indoctrinated. ME3 is still a great game overall and offers lots of entertainment value until the ending, but the cons will always be a stain on this otherwise completely perfect trilogy.",4,2024-11-01,PC,user
Ivko92,"Great send off. Gameplay is good, on level of the second part. Story was great even though the ending is underwhelming. I understand the sacrifice and that is fine story wise but the choices in the end does not make much sense. But cinematic pieces in the game were so good and combined so well with the gameplay that I can at least look past the flaws in the end. New squad mates are not interesting as the previous ones, not even Javik but the old ones still shine. Music and sound are good quite as well the voices of the characters. One of the best gaming series ever made.",9,2024-10-30,PC,user
Kramer76,"Mass effect 3 concludeun trilogia meravigliosa,un grande gioco di ruolo e una storia meravigliosa,molto simile al secondo in fatto di gameplay,peccato per il finale un pochino scarso,ma la storia rimane meravigliosa",9,2024-09-03,PC,user
TrueOptimist,"Another top notch sequel to end the epic space saga. While a lot of people have issues with the original ending I found it completely appropriate. Some how it once again approves on every aspects of the combat and story telling. It just feels really fluid and lots of fun to play. The multiplayer was also not something this series really needed, but completely welcome and a hell **** time that adds even more longevity.",10,2024-03-11,PC,user
OHMYHEAD,The best part of the best space odyssey. The official ending is a million times better than the fans ending. The official ending literally foreshadowed a method of interacting with the AI that scientists have only now figured out 10 years after the game's release,10,2024-01-01,PC,user
SergiusMagnus95,"ME3 at the moment, with 30h played is my favorite Mass Effect. Ive already played 1 and 2. 2 dissapointed me quite a bit, I dont understand all the praise it has, like me3 is lots of times better on all aspects. Ive rode lots of comments saying that the ending is crap and it may be. But as I said im having a blast with me3. And you get to see both ur babes Ashley and Miranda. Oh and ofc Liara.",9,2023-12-01,PC,user
TheEmptyOne,[SPOILER ALERT: This review contains spoilers.],5,2023-11-07,PC,user
JustinForgueims,"Awesome game. The gameplay is almost perfect. Challenging combats, many options to face them. Many companions, elections and builds. All the scenarios are well done and unique. They removed the car/exploration sections that were so boring. Sprint duration was also fixed. Decoding minigames also removed. So only one annoying thing remains that's the artifacts exploration feature. There are lots of stories, side quests, companions quests, and most of them are fascinating and are driving bigger plot changes than ever. As usual in the franchise the dialogs are well written and interesting. There are still many dialog selections pointing to the same result or maybe not the expected one. The DLCs contribute with good stories and worth content. Historically many people complained about the overall story and specifically the endings. In my experience this 3rd chapter is the most epic of all, with the hardest and saddest decisions. And my ending, in my opinion, was a perfect conclusion for the saga.",9,2023-10-16,PC,user
Keron_Heruman,As good as Mass Effect 2 as a game with a better history (Not as good as the start in ME1). It implement very well all decisions you made along the saga. Played legendary edition,9,2023-08-23,PC,user
Ciocolici,"""Mass Effect 3"" stands out as one of the finest games I've had the privilege to dive into, and it serves as an exceptional conclusion to the trilogy. In terms of gameplay, it truly shines as the pinnacle of the series thus far. It's a package that feels complete, leaving me hard-pressed to find anything I'd want to alter. The seamless progression of the story, the intricate decisions that shape the narrative, the electrifying moments that get the heart racing, and the remarkable depth of the characters – all of these aspects are masterfully executed. While I'm well aware of the backlash the ending faced within the fanbase, I must say I don't share that sentiment. Personally, I found no issues with it. Instead, I found the ending enjoyable and genuinely satisfying. The legacy of Mass Effect is undeniable; it has firmly established itself as one of the standout video game series. This adventure was, is, and will forever remain among the best in the gaming world.",10,2023-08-20,PC,user
Ieronimg,"Mass Effect 3 nailed it! The story, the battles, the feels - everything was on point. Plus, the ending? I actually liked it. Props to BioWare for wrapping up the trilogy in style.",10,2023-08-09,PC,user
apokalipto,Very good game. I enjoyed playing this game a lot. I strongly recommend this.,8,2023-08-09,PC,user
Magikcarp,Gameplay - 9 Plot & Characters - 10 Storytelling - 8 Pacing - 8 Music & Sound - 10 Replayability - 7 Performance - 10,9,2023-07-19,PC,user
HydrophobikFish,"Mass Effect 3 is a good game, but ultimately a disappointing capstone to a stellar trilogy. It's high points are among the highest of any in Bioware's catalogue, but there are so many narrative problems surrounding them. Bioware couldn't make key friends too relevant to the game because they may be dead from the prior game, leaving many of the games most emotionally engaging stories a little listless. It has incredible peaks in its writing and incredible valleys, and has largely lost track of the original themes of the first game. It does boast some high quality combat mechanics that really shine in the weirdly high quality multiplayer mode. Overall a mediocre game elevated by its older siblings.",7,2023-06-09,PC,user
HyperLAW,"Mass Effect 3 is the top game of the ascending trilogy. The game was so good, so touching that the subjects of the critics we mostly see people online complain about are just crap and coming from crying baby gamers, not real gamers. This game is a master piece, and I hope Bioware would do a new game that reach this kinda greatness level.",10,2023-05-26,PC,user
AJCk19,"For something that was supposed to be far more advance than the 1st two games. It retro acted a lot of the story and didn't live up to a lot of marketing promises. However, the team did try to fix some of their mistakes through dlc. Gameplay was great, but the long term investment into the story didn't pay off. So a 5 star out of 10 (half for half) seems fair to me. Although, devs did try to come back and fix the story. I'll give it +1.5 more star on top of that. Metacritic doesn't allow half points, so a 6 it is.",6,2023-05-06,PC,user
Magical_Viktor,"Существуют просто Зло и Большое Зло, а за ними обоими в тени прячется Очень Большое Зло. Очень Большое Зло, Геральт, это такое, которого ты и представить себе не можешь, даже если думаешь, будто уже ничто не в состоянии тебя удивить. И знаешь, Геральт, порой бывает так, что Очень Большое Зло схватит тебя за горло и скажет: «Выбирай, братец, либо я, либо то, которое чуточку поменьше»",8,2023-04-30,PC,user
Aedra,"very good game with a reputation tainted by its disappointing ending. luckily for me, the ending was so forgettable that i forgot it, so i give it a 9/10. thank you nintendo for another fantastic game. please put reggie in smash 6.",9,2023-04-21,PC,user
Naked_Snakee,Just text (crutch) to save the game to the list. Such things. Maybe I'll do a review later.,6,2023-04-07,PC,user
Arcee7321,"A very good game, it is only a little worse than Mass Effect 2. People are just review bombing this because they cry about the ending. Great story (and yes, I am not a fan of the ending too, it's decent, but that doesn't mean I am going to rate this game a 0 just because of the ending). Mass Effect never fails with this one. Great DLCs, Citadel is just a masterpiece, there is no other game with DLC like Citadel. Other works well too. Combat is just as fine as ME2. Graphics are a little better than ME2, but remember those games are only 2 years apart, it was not a huge difference like other games that are 5+ years apart. A game, a universe, a trilogy that you will remember for your whole life.",9,2023-04-04,PC,user
ObamasSon,[SPOILER ALERT: This review contains spoilers.],0,2023-04-02,PC,user
Opex28,"Первый умный был детина, средний был тоже умный, третий вовсе был дурак (отсылка на русские народные сказки) Не поймите меня неправильно. 3 часть отнюдь не плохая, а очень добротная игра. Не имей эта игра в названии приставку Mass Effect, то и оценка была бы выше. Но первые 2 части задали поистине космическую планку, достигнуть которую не могут спустя даже 10 лет. Ну и конечно ""светофор"" в конце. Не такого фанаты ожидали... Да и объяснение мотивации Жнецов это просто детский лепет. Мы [Спойлер] вас, что бы вы не [Спойлер] сами себя.. К сожалению с этой части наша любимая игра начала угасать как Солнце Хестрома (кто знает, какая концовка была по Дрю Карпишину поймет о чем я)",6,2023-03-29,PC,user
threeoftendie,"Это одна из первых игр моего детства. И, несмотря на возраст и недостатки, о которых я сейчас узнаю от других, она не кажется мне плохой",9,2023-02-05,PC,user
YurySosnov,"This game was not perfect, but gameplay is the best for trilogy. Also I liked an online game. It something new, different characters with different possibilities. Yes, it's grind, but it better than nothing and better most of the online games. The end was weird, but game before was deep.",9,2023-02-02,PC,user
Hike0403,"Not so bad as all say. Worse than ME1 and ME2, but still better than Andromeda. Have some troubles with fiction and gameplay, but i love this game and all series. Advantages: + Characters is still amazing, you can romance most of the characters and the love lines are pretty well written. + Choices and their consequences from all ME series + Music is gold + Design and locations good tho Disadvantages: - Final RGB mission (I won't spoil it, but the ending is potboiler) - Lack of navigation for secondary tasks (almost all this tasks have to be googled) - Gameplay has become more clumsy than ME2",8,2023-01-20,PC,user
mikesgold2K,"W zasadzie to 8,5 dałbym. Bardzo dobre zwieńczenie trylogii, satysfakcjonujące zakończenie wielu wątków, rozgrywka przyjemna jak w poprzedniczce. Ogólnie fajna",8,2023-01-11,PC,user
Giero,--------------------------------------------------------------------------------,8,2023-01-04,PC,user
AgentLvi,"Great game. The story is decent. The scoring is great, visual is really amazing, the voice & sound is also amazing",8,2022-12-27,PC,user
Hyperfailure,(╯°□°）╯︵ ┻━┻ ┻━┻ ︵ ヽ(°□°ヽ) ┻━┻ ︵ ＼( °□° )／ ︵ ┻━┻ ┬─┬ノ( º _ ºノ) (ﾉಥ益ಥ）ﾉ ┻━┻ ┬──┬ ¯_(ツ) ┻━┻ ︵ヽ(`Д´)ﾉ︵ ┻━┻ ┻━┻ ︵ ¯(ツ)/¯ ︵ ┻━┻ (╯°Д°）╯︵ /(.□ . ) ʕノ•ᴥ•ʔノ ︵ ┻━┻,6,2022-11-27,PC,user
TastieToasty,"War is depressing. The feel of the game is completly diffrent compared to the other games. FOV is embarrasing You cant Holster your weapons anymore it feels more like a big Cod Campaign and not a true Roleplaygame. and your decisions didnt really matter from ME2. the DLC's are also terrible, the omega dlc was boring and long. I thought you could visit it again but nope you cant. the citadel is also really small compared and there arent any mayor areas where you can walk like in ME2. as I said it really feels like a big COD campaing and not like a RPG anymore, the holstering is also a big issue for me in this regards. Mass effect 5 is in development, it will even have old characters like Liara. Oh God, I am really worried because the REAL Bioware is GONE. only the name and legacy remains.",7,2022-11-02,PC,user
IronWolfFang,"I do love this game, there are some brilliant moments. For example, the use of the song 'Leaving Earth' gives me chills to this day. One thing I would note is that playing the other two games in the series makes the game so much fun as you can meet all of your past friends and I think thats how it should be played. Ending was meh to be honest but its hard to compete with mass effect twos beginning and end.",8,2022-09-30,PC,user
ryeli,This game is the weakest of the trilogy. I wouldn't recommend playing it unless you are absolutely in love with the characters. The plot is weak and the writing is boring. The intro was very strong and had me ready for a compelling story but it immediately falls off and stays off. The gameplay loop is repetitive with the only interesting changes being that you might get in a turret at some point. I have to give it props for being the most cinematic entry in the trilogy but it doesn't make up for the rest of it's shortcomings. A huge disappointment.,0,2022-09-12,PC,user
Hochbichler,"Mass Effect 3 is the third installment of the legendary Mass Effect sci-fi action RPG game series, released in 2012 it also concludes the Mass Effect Shepherd trilogy. In Mass Effect 3, I got the feeling that everything is smooth and polished when compared to its predecessors. Well everything except the ending obviously. But otherwise I really enjoyed this game, the missions are more plentiful, more diverse, more interesting, the interactions and relationships with your squadmates are as great as they always were. The story itself is pretty predictable but individual missions are very interesting with important choices to be made. Graphics is similar to ME2, but still very nice, polished and likeable. Game font is also pleasing to the eye. Music is nonintrusive and well chosen (Bad Choices). The range of story choices is maybe a little bit more limited than in ME2, but it still offers a great variability. The only trouble with this game is the ending. Upon the game release back in 2012, the ending was just a joke and even with two DLCs and a lot of fixing and polishing, it is still mediocre and unmemorable, specially for a great trilogy like Mass Effect. Such a trilogy deserved better. It is a pity that there is no peaceful path when dealing with Cerberus, it just seems maybe a little bit too extreme for Shepherd to switch like that and really hate Cerberus in ME3. Also maybe the events between ME1 / ME2 and also ME2 / ME3 could have been explained in more details. But these are minor and mostly personal problems. It is worth noting that this trilogy is really supposed to be played as such and jumping straight into ME3 without a previous save from ME2 and knowledge of the events of the previous games would be inadvisable. Microtransactions are present in the mild form of overpriced DLCs. SJW nonsense is maybe a tiny bit more apparent than in the previous games, but still nothing major. DLCs: Leviathan - The first true story DLC released for ME3. It is well written, with dark atmosphere and a few surprises along the way. This DLC is very important for the main story of ME3 and indeed the whole trilogy, so much so, that this should have absolutely been part of the base game and not a DLC. Otherwise worthy story DLC. Verdict: 70% Omega - The second story DLC for ME3. It takes you back to Omega, which you no doubt know and love from ME2. Its a classic optional story DLC with very little ties to the main story. This time you cannot take any squadmates with you and instead you play with Aria and her ""friend"". Omega is fun and the only real downside is the price. Its about three times as much as I would consider appropriate. Verdict: 75% Citadel - The third and last story DLC for ME3. This time the developers decided to do something different and allowed Shepherd and his crew to take a break from fighting the reapers and relax. Well mostly. I would separate this DLC into three parts. The first one is the story itself, which takes you around the Citadel and forces you to fight your own clone. The second part is the Silversun strip, which is basically a mall with a bar, a casino, an arcade and an arena. All these are fun to play with plus you can find your friends on the strip and spend some quality and fun time with them. The last part is a big party that you can throw in your new apartment. This whole DLC is definitely leaning towards comedy and it is filled with jokes and puns. It fits very well towards the end of ME3 and the entire trilogy and the developers really made the best out of all the relationships you built during your playthrough. It really works for Citadel and it makes you feel almost nostalgic. The price is more appropriate for this DLC than for Omega, but still a little too much for my taste. All in all a great DLC. Final verdict: 92 % I personally enjoyed Mass Effect 3 very much, the meh ending did not spoil nor diminish the hundreds of hours of great fun I had playing this fantastic trilogy. The journey is, after all, the destination. Final Verdict: 94 %",9,2022-09-07,PC,user
gotterpotter56,"Несмотря на скомканную концовку, она не так ужасна. Думаю это тупо из-за этой концовки считать всю игру говном",10,2022-08-23,PC,user
Nekrips,"The final part of the legendary trilogy. In my opinion, it absorbed the good qualities of the previous two parts and added some of its own innovations. The plot in this part has become the most epic and large-scale in the entire trilogy. All your decisions made in the previous parts will affect the overall course of the story. Although the ending rightfully raised a lot of questions for many, the story itself and its development throughout the trilogy are the best in the history of games. The plot captivates you from the very beginning, and excellent DLCs will help to better reveal the full depth of the story. The gameplay has not changed much. The combat system is also top-notch. Graphically, the game has received some improvements. The music in this part is the best of the entire trilogy. The perfect conclusion to the legendary trilogy, despite the controversial ending.",10,2022-08-12,PC,user
ydi,"Mass Effect serisine 2022 yılında başlayan biri olarak ME1 eski olmasına rağmen hikayesiyle ****. ME2'de eski gibiydi ama oynanışı, hikayesi, açık dünyası ve görevleri olarak üzerine o kadar şey koymuş ki. Ondan sonra büyük beklentiyle ME3'e geçtim ve dibe çakıldım. O kadar hayal kırıklığına uğradım ki oyuna devam bile etmeyeceğim. Bir öncekinin üzerine bir şey koymadıkları gibi güzel yanlarını da çıkarmışlar. Dialoglar berbat olmuş ve çok çizgisel giden bir oyuna dönmüş, üzüldüm.",0,2022-07-21,PC,user
MaxSteelRocks,Personally I felt it was the best of the entire series. The gameplay was a huge improvement over the previous two. Environments were just as beautiful as the first game. Missions weren't as good as ME2 but I still enjoyed them. Characters felt flushed out but weren't a total letdown. For me the ending really came together for me and really summed up the previous two games meanings. It felt like the end of 7th gen for me.,10,2022-05-09,PC,user
Gwend,"По сравнению со вторйо частью подтянули графику, систему прокачки. Сюжет остался на прежнем отличном уровне. Не могу поставить больше 8 из 10, так как концовку безбожно слили",8,2022-05-03,PC,user
kyle20ellis,"Greetings from Lithuania. ""Mass Effect 3"" (2012) is a superb game for everyone who enjoyed the previous two installments. Maybe it is not as addictive as Mass Effect 2, but it is a superb game in every direction, with amazing story, great game play, great RPG elements ant etc. There are some issues with controls in close combat, but those are mind issues in comparison to a whole view - a SCI epic on biggest proportions. I do loved the original ending, never played alternative one. Overall, ""Mass Effect 3"" is a great game and a great conclusion of a saga. There will be a new one, sure, but this installment is the culmination, and it is worth every minute of it.",10,2022-03-10,PC,user
Jonny123,"I am giving this game a 10 because that is the rating it deserves if you are playing it with an open mind, that is not clouded by misguided expectations. The ending inspired me to a lot of thinking and to me this is exactly what a good piece of art should do.",10,2022-02-15,PC,user
Kotofon,"Mass Effect 3 (Масс Эффект 3) – заключительная, третья часть популярной игры в жанре экшен. Здесь ты снова сможешь окунуться в череду событий нелинейного сюжета, где у тебя будет полная свобода действий, а также ты самостоятельно сможешь принимать решения и выполнять определенные миссии, тем самым создавая собственную историю. Не забывай, что от проделанный тобой действий, будет зависеть дальнейшее развитие событий и постепенное их окончание, что говорит о том, что тебе необходимо быть максимально внимательным. Ты попадёшь в огромную вселенную, которая собрана сразу из нескольких уникальных миров, где тебе предстоит постоянно сражаться, улучшая свои умения и навыки в ведении боя. Старайся находить большое количество союзников, а также стирай с лица вселенной всех предателей. Улучшай не только своего главного героя, но и его боевую экипировку. Более того, каждый твой противник будет иметь отличительные особенности, так как каждый обладает искусственным интеллектом, что сделает весь игровой процесс более реалистичным.",10,2022-01-09,PC,user
Amorph0us,"Other than the disappointing finale, I found it very amusing. The design was top notch. I am not sure it deserves the hate.",7,2022-01-08,PC,user
Davidnotavailab,"I just finished this game in 2021 and oh boi whats with that many hate, i mean for 2012 game it s almost flawless in terms of story compared to other games. I know the people may have wanted more endings, and it kinda feels like it only has 3. Me i just saw multiple endings by keeping more squadmates alive, thats the variation in ending for me. The choose between the three options was more of a personal view on shepard in the player's eyes",10,2021-12-08,PC,user
Eliador100,Really good game with the multiplayer where I've spent many hours. Good finish of the trilogy.,9,2021-11-21,PC,user
Gekyll,"Хорошее продолжение 2 части, сюжет стал более масштабным. в целом эта та же игра только чутька хуже",8,2021-11-16,PC,user
jarvitom,"Improved combat since ME2, story a bit weaker but true fans are loving it still, multiplayer was forgettable.",10,2021-11-15,PC,user
AlexeySoltan,there is only one thing u should know about this game: it must have been 12/10 but an awfull final destroyed everything((,8,2021-11-06,PC,user
Rzno157,"Comunque questo gioco almeno e giocabile che nel primo e secondo Mass Effect e pieno di bug, audio non si sente e tanti crash... . Insomma questo gioco ha pochi problemi rispetto a quelli sopra citati ma anche questo ha due bug uno era sulla nave dove rimani incriccato e non ti puoi muovere devi ricaricare la partita e un altro e nella missione secondaria dove la torretta non si può distruggere mi pare si chiami Benning la missione. E un solo crash se guardi in un certo punto nella missione su Sanctuary c'è una porta e se ci passi guardando tipo verso destra crasha il gioco. Insomma per questi tre problemi ho dovuto mettere un voto medio il gioco non è male ma magari stessero più attenti a risolve bug sarebbe buono. Meno male hanno messo questi salvataggi manuali sono davvero utili.",5,2021-10-25,PC,user
Woolee,"Oh my god, I haven't had this much fun with a game in many years! It is simply captivating and breathtaking. When I browse about on the surface of a new planet I",9,2021-09-26,PC,user
oceanice,"В своё время много шумихи намутила и теорий, вселенная интересная, а концовка кал максимальный, чисто из-за уважение высокую оценку ставлю. ГГ светофору",9,2021-09-25,PC,user
Ltom,"Mass Effect 3 is a mess of overdesign and copying from other games it has no job copying from. For clarities sake, I played this game right after I finished Mass Effect 1 and 2. And I got to say, it is by far the weakest Mass Effect game I've played. Playing this game feels like seeing a good friend go down a depression spiral, it's unfocused, it's pacing is trash, character's personalities are changed to make this whole game feel more like gears of war and the expendables, instead of what Mass Effect was. It's not all bad of course, it does have it's moments, like any other game does. And it is a really good experience when it wants to be. The problem is, it doesn't want to be good often. The new characters are also painfully bad, such as james who I wish I could let die from the first mission. Or cortez who is a semi replacement for joker, only worse and way more annoying than he has any right to be (but he can die on the final mission so that gave me a smile at least). When Mass Effect 3 is good is when it is actually Mass Effect. When you hang around with Garrus, Tali, Liara. You know, the usual suspects, and have fun. It does happen a lot and before playing the casino DLC party ending, I was going to give this game a 1 or 0 out of 10. But I have to admit that, no matter how disappointed I am in this game, and no matter how much I disliked most of the game. It does have those moments that put a smile on your face and a tear in your eye. So, for that alone I'll give it a 4. I don't think it worth more than that and I will get into it later. For now, let's focus on the pros and cons. Pros: Biotics have nicer effects and some biotics that used to not have much impact in the game now feel a lot better. Gunplay is arguably better. Cons: The characters introduced in the third game are borderline horrendous, with the exception of traynor. Other than that, they are either forgettable or asinine. The pacing of the story is way off, it tries to give this sense of urgency that is destroyed the moment you stop to find cables for some random schmuck Old characters you know and love turn into action movie protagonist level of dumb and annoying sometimes. Something that's fine for the new ones (since that's what they are supposed to be I guess), but not for the older ones who where never like that. Shepard feels weird when compared to other games of the series. He feels disconnected and turns into a military **** only to make a 180 in the final mission. Which leads me to believe that there was some push from EA to make him like that. But I wouldn't know and assuming gets us nowhere (nor does it change the fact). Side missions and companions feel ""weaker"" than in previous titles (not combat wise, story wise). That's for the big ones, in my opinion. I could go on about how the gameplay feels clunky and a bad ripoff from gears of war, or how the game forces you to interact with characters you don't want to, or how everybody talks too much all the **** time. ""Oh, here's a ladder, oh here's the door) it's like a constant tutorial. A constant tutorials I didn't and for and don't want. Or how military mumbo jumbo makes every dialogue feel stupid and annoying and how there are less than half dialogue options, compared to ME2. But, I digress. The main problem with ME3 is that it trying to be something it's not. It's trying to be gears of war and the expendables, when it should have just be something more akin to band of brothers. And it works when it is more like it, that's the frustrating part, they know how to make the game good and just didn't. The voice acting is a toss frankly, some voice acting is amazing and some is trash with everything in between. The ending is something that will divide opinions a lot. As a starters, I love bitter endings. I like it when the ending puts a tear in my eye, when someone isn't making it back this time. The last hurrah! If you will. So the ending isn't something I completely dislikes and there is some amazing award worthy voice acting in the final mission in my opinion. But that is not enough to carry this one home I'm afraid. For context. I 100% this game in 35 hours (roughly 3-4 I was afk but just go with it) and for 20-24 of them I was out of my mind, pissed off with how they treated the old characters and the fact that I had to interact with the new, annoying, boring, pieces of **** they put in the story. I got the """"""good"""""" ending with 8000 military strength points (you don't need that much you need 7400 I believe) and I would be lying if I said that I didn't like doing any of it. Or that I wasn't sentimental in the final mission. But it's just not enough. So, I can't in good faith recommend this game. If you want to play it for the trilogy, do it. However, be prepared to be disappointed a lot of times. That's that... Hopefully the new one will be better though I wouldn't hold my breath. Oh, one last thing. ME Andromeda was way **** better than ME3",4,2021-09-24,PC,user
Ordnik,Great story continues and ends(?) Most people are not happy about this game but somehow I enjoyed. My own ending made me a little sad. +Great story. +Interesting characters +Good gameplay and sensitivity (finally) -Controls aren't bad but could be a little bit more efficient for pc players.,10,2021-09-20,PC,user
Avalord,"What good are professional critics for? The rated this almost as high as ME 2. While ME 1 and 2 deserve praise the third installment of the series does not. Missing skill and equipment development that makes a difference, story dragging on and without any real choices and most of all clunky, un-precise controls like swimming against a strong current that's Mass Effect 3. It really was a test of my endurance to see through the game just to get to know how Shepard's story ends. Yeah, predictable...",5,2021-07-23,PC,user
gwynbleidd27,Love this game and I would give it a 1000/10 but the ending disappointed me so much i have to give it a 9 but still I recommend this game because its a great game with so much choices and impactful story moments you dont want to miss :),9,2021-07-08,PC,user
Wweald,"Don't get the hate for this game, it lived up to the other two games imo. The only issue I had with 3 is that the majority of the side quests are empty fetch quests. And the mission journal didn't show updates on progression which bothered me. I prefer me2 but this one was really good as well. It had a lot of epic moments, some of them might have been too out there in terms of realism but I didn't mind. Felt it was a good ending that tied up things nicely.",8,2021-07-07,PC,user
FRIST_008,"всё ещё хорошая, но немного слитая третья часть похождений капитана Шепарда.",9,2021-06-14,PC,user
Oldman1917,"Wonderful game. Great game. On par with the second part. And only fans whose thoughts the developers have not read spoil the impression. I understand why the game is not liked by those who have not played it. I went through the game from start to finish, got a red ending and I have no sense of a ""traffic light"". A bitter but emotional ending to the whole journey.",10,2021-06-13,PC,user
Broyax,"Mass Effect et son univers éveillent une affection particulière : après tout le héros Shepard porte le nom (hasard ou coïncidence ?) du premier Américain lancé dans l’espace, un type éclipsé par ceux qui sont allés sur la lune… Et quand on a un vaisseau beau comme le Concorde (un Concorde de l’espace) et qui s’appelle en plus « Normandy » comme notre feu vaisseau Normandie, ça sent bon le camembert tout ça (et j’adore toujours un bon calendos fabriqué… en Normandie). Troisième fois que je le termine (après deux fois sur 360) et l’interface de la version PC est à mi-chemin entre celle du premier Mass Effect (très bien pensée) et celle du deux. Toujours pas de manette mais un jour peut-être, ils comprendront chez Bioware, qui sait… c’est parce qu’ils préfèrent les consoles et ma foi, je les comprends un peu quelque part. Toujours est-il que le bond graphique est très sensible depuis Mass Effect 2 : le moteur Unreal est parfaitement maîtrisé et ça tourne tout à fond à 60 im/s. Pas mal pour un jeu du début 2012. Quelle conclusion en tout cas que ce Mass Effect 3 : passionnante, grandiose, épique ! cette remarque ne concerne pas la toute fin elle-même… mais je vais y revenir. A la narration parfaitement orchestrée s’ajoutent des combats décidément parfaits (et encore plus tactiques) une ambiance sonore au sommet, une musique (toujours électro en majorité) réussie, une mise en scène stupéfiante et un doublage français impeccable. J’ai essayé le mode multi-joueur qui fait malgré toutes les tentatives de Bioware, très pièce rapportée mais qui remplit son office de passe-temps vaguement divertissant et parfaitement inutile dans un jeu de rôle… et très optionnelle heureusement. Reste que s’appliquer sur cet aspect a eu un effet positif sur la maniabilité excellente durant les combats -on dit ça bien sûr pour se rassurer, tout ce temps passé sur le multi ne l’a pas été sur le solo… Et à cet égard, la fin aurait mérité davantage d’attention… car si la fin étendue -ou enrichie- précise quelques points qui restaient flous ou sujets à l’interprétation, elle n’en demeure pas moins…. toujours décevante ! ou plutôt devrais-je dire les fins, lequelles ne tiennent de toute façon pas debout, quel que soit le bout par lequel on les prenne. En tous les cas, malgré cet écueil (des fins merdiques) quelle joie de finir (et refinir) cette trilogie avec le même personnage et toutes les décisions que l’on a pu prendre et d’en voir les effets se perpétuer en cascade d’un épisode à l’autre ! on ne s’en lasse pas et c’est toujours la nostalgie qui vous prend les tripes lorsqu’on se remémore les personnages, les batailles et les décisions de Mass Effect 3 !",9,2021-06-08,PC,user
4ya5h1,"i dont understand why so many people doesnt like the ending of this great trilogy, in my opinion its pretty good. the reason why it is only 6.0/10 is only people's expectations, which are their problem. if you didnt played ME saga yet, dont listen to them and make your own opinion",8,2021-06-07,PC,user
Piruz,"Not as exhausting as Mass Effect 2, not as fun to play as ME 1( if we consider that it was fun at all). Just ended the whole trilogy and i have to say, that they keep that ME level on stable ""peace of **** All games around 4/10, but i gave my emotional rate to ME 2( 1/10) and considering ME 1 is the best and that ME 3 is the THIRD game in superpopular series and it is still so bad i'll give 3 to ME3",3,2021-05-30,PC,user
