reviewer,review_text,rating,review_date,platform,reviewer_type
Leroncio,"Excelente juego con una trama atrapante y un sistema de combate que no te aburre en ningún momento, debes jugarlo mínimo unas 3 veces para apreciar todo lo que tiene, solo no se lleva el 10 por los problemas técnicos que tiene en su port a pc y por que no dudo mas!!!",9,2020-06-23,PLAYSTATION 4,user
TommyLoukas,"Fantastic story, fun engaging gameplay and a beautiful world, some bad side quests that are optional. Unique game that will stick with you!",9,2020-06-21,PLAYSTATION 4,user
aosan,"Damn, this game is awesome. This is an art I think. Beautiful music, great story, excellent character design. The first time I did not understand this game. But the second time I couldn’t tear myself away from her. By the way, I was expelled from the university because of her xD I love this game. Yoko Taro - you fn genius)",10,2020-06-19,PLAYSTATION 4,user
SnaZzyDotEXE,"most people would take a look at the cover, think it was a generic, run of the mill, overly sexual rpg. but boy oh boy would they be wrong. you take good, fun and fast-paced hack and slash game-play; a great, minimalist graphic design; an amazing sound track; a somewhat cliche but good story and one of the best sound tracks in a video game, and you have a masterpiece. i physically cannot be bothered to take an hour to write a review about how much this game does right, but just look on youtube for a review or try the game yourself. it may not be for everyone but if you have a decent taste in games it will not disappoint",10,2020-06-11,PLAYSTATION 4,user
SplitMind,"Let's get the first thing out of the way - it is a complete con to sell a new version **** with the additional content on a voucher and not the disc, especially when this additional content is paltry at best. This game is unique and will forever be etched into my mind, however I think there were a few missteps where they tried too hard. The combat is generally good, however when multiple enemies are on the screen at once it gets very chaotic and I found it hard to dodge due to there being so much going on. It makes for a wonderful visual display but isn't always practical. The story is a highlight of the game which needs to be played to be properly enjoyed. There's nothing as memorable as robots having existential crises and identity issues. However the whole multiple endings concept wasn't very well executed and became tedious towards the (fifth?) ending. They tried to be a bit too meta here. On your first playthrough there is enough mystery to pique curiosity but after another few attempt it gets a bit muddled. I'd say I found the ending fairly unsatisfying really. The soundtrack is very memorable and haunting; definitely a highlight that I'd want to download to listen again later. The graphics are also something to behold simply due to the framerate. I've not seen many games on the PS4 achieve such a high framerate that is consistent. It causes my PS4Pro to sound like a jet engine at times but this didn't concern me. Overall, this game is well worth it. I actually didn't enjoy this when I first played it but reading up on it showed me just how much I missed out on. One further criticism I'd have is that I had to read up on a bit too much for this game, from story analysis to consequences of choices offered in game. I found this more annoying than interesting. Still well worth the price tag these days.",8,2020-06-10,PLAYSTATION 4,user
Nielivarez,"* TLDR and my suggestion: Nier Automata is a decent game that left me with mixed feelings. It's unique. But it also has its frustrating moments. If you are out of good games then give this one a go. I suggest you don't touch the side-quests and just progress the main story. You'll have a way better time. * I originally had written a much longer review of this game but to MetaCritic's 5K letter limit I had to cut in half and forgo the positives. There are many of those reviews out there. * What keeps this game from being a masterpiece? As great as Nier Automata is, it has it's annoying moments. And unless these moments are addressed with fair and constructive critisicm, they will be included Yoko Taro's next games or any aspiring developer who wants to learn from this game. That's the main reason I am writing thise piece, and that's why I am surprised as to how many reviews, even those who sporadically mention these flaws, ingnore them in their ratings. - Flawed pacing: The pacing of Nier Automata reminded me of MGS5. When a quest becomes available, I, the cosumer, take it as a sign that the game wants me to do it. However these side-quests have almost nothing to do with your main quest and doing them actually hurts the pacing of the game. So basically, no story development while you are doing unrelated side-missions and when a story development does happen you know that a snooze-fest is awaiting you further ahead until the next development happens. Keep in mind, these side-missions are designed to be a part of the game; if you delete them, you're omitting a big chunk of the game. - Sinful side-quests: These side-quests are not only causing pacing issues for the main mission but they themselves are to put it mildly 'unispired'. All the old sins of the 90s are here. 'Fetch quests' are the best you can hope for. 'Escorting helpless NPCs' are here as well. And the one side-mission where you 'walk aimlessly in a huge barren desert, hoping to chance upon hidden items' just takes the cake. They're the prime examples of 'filler content'. The 'existential crisis' these quest convey isn't due to the story but your IRL time-waste. - Main story momentum killers: For some reason, the cool moments in the game are immediately followed by some event that intentionally kills the flow. It's like the cow that produces a lot of milk but as the bucket starts to fill, poops a hard dung in it and spoils it all. For example, after a cool event, you are forced to stumble for about 4-5 minutes across the map unable to use any abilities. You also can't jump. This clearly intends to frustrate the player. But why? I'd calmly put down the controller and play another game. - Unnecessary multiple playthroughs: The multiple playthroughs turned out to be more of a marketing strategy. [PARAGRAPH BELOW TALKS ABOUT NUMBER OF PLAYTHROUGHS. SKIP IF YOU CONSIDER IT A SPOILER] The game has 5 meaningful endings. To get those endings you have to play '3 routes'. However the 2nd route 80% matches your 1st playthrough, and the rest are bits of new info sprinkled in. The 3rd playthrough is basically a new segment of the story locked behind those 2. Keep this in mind as we go on. [END OF DISCUSSION ABOUT NUMBER OF PLAYTHROUGHS] Here's the problem. Halfway through your first playthrough, you unlock the fast-travel. However, when you start your 2nd route this fast-travel mechanic is taken away until you unlock it again in the middle of your current playthrough. So you have to do all the boring trekking once more, doing the same missions again. I personally find it this decision very hard to swallow. So, given how much new content exists in these multiple playthroughs, you are basically dealing with a single normal-length campagn which is stretched through muliple playthoughs to artificially inflate its length and value. I don't know whether this was an executive decision by Yoko Taro or an artistic one, but what it leaves me with, is the sense that the game doesn't respect my time, at all. - Under-utilized combat: This is a Platinum game. You except to see cool fights and skill based slashing. But unfortunately the JRPG nature of the game overtakes and leaves the combat under-utilized. Combat is more about your level that it's about your skill. You slash and then you dodge. The system of combat is very simplified. If the enemy is +10 levels higher than you, the fight is gonna drag on until you give up or finish it and not gain anything for your hard effort. The lackluster nature of combat extends to your weapons too. There are many weapons in the game but the weapons of the same class all share the same movesets. A greatsword has the same animation and moveset as a halberd! This is a huge disappointing and limiting factor for a game that wants to encourage exploring and finding those weapons. Summary: Nier Automata is a good game but you will have to practice patience, especially if you are a completionist.",7,2020-06-06,PLAYSTATION 4,user
TheGoodGoat,"I have a habit of explaining to my mother the stories of games that I enjoy. This is the only game I have explained to her where she agreed that the point the game made was incredible and she did not say ""You're 32, stop playing videogames."" The one flaw of this game is that unless you get all the endings, the game will not seem that good. I know this sounds like a cop out but it is the truth. The beauty of the game is exactly that. It vets the uncurious and simple players who just want to smash robots and win and leaves the rest of the game to be enjoyed by the ones who care about the story and are intrigued by the existentialist crises that occur through the game's many characters. I forced myself to play a second time around after getting the first ending and I was not really looking forward to it but the good game play made me enjoy it quite a lot. By the end of all the five main endings, I saw what the game was doing and I had the greatest gaming moment of my life. I will not spoil it and you should not look to see what it is but it is an incredible moment that is anti-nihilistic and explains the value of life, love, perseverance and helping each other.",10,2020-05-27,PLAYSTATION 4,user
AhmedJM,One of the best games you can play on the PS4: Gameplay 8/10 Story 10/10 Graphics 9/10 OST 9/10,9,2020-04-20,PLAYSTATION 4,user
TSoultz1995,"I was surprised with how much I ended up enjoying this game. It has fun, fast gameplay and feels to me like somewhere between Ocarina of Time and an old PS1 Squaresoft RPG. Its quirky, addictive, and has a good story with some interesting twists. My only criticism is that the second play through (there are 5 main endings, requiring 3 play throughs) is a little too similar to the first and the character is no where near as fun to control as the one you start out with. I was finding myself doing less of the side quests on that one. Generally there is a good amount of freedom in the game to roam around and do quests at will, but it is done so in a way that you never feel like you lose the main narrative. Plenty to discover and some great settings. Music is unbelievable!",9,2020-04-19,PLAYSTATION 4,user
Delas,"One of the most brilliant games of this generation. Great story, amazing combat system and superb soundtrack. Can't wait for the next game by Yoko Taro.",10,2020-04-17,PLAYSTATION 4,user
weskergamer,"Mind Blowing masterpiece, one of the best stories i've ever interact in a video game, and the music is really beautiful. i regret not playing this game when it actually came out, but i had any money so is not my fault...",10,2020-04-02,PLAYSTATION 4,user
Kricri,"The lack of auto save is unforgivable for a game like that. I played 1h in the prologue, the game crashed, and I had to restart from scratch... bye bye Nier Automata",2,2020-03-28,PLAYSTATION 4,user
Edugelion27,[SPOILER ALERT: This review contains spoilers.],10,2020-03-18,PLAYSTATION 4,user
Khrizs,One of those game with an ending that doesn't leave you indifferent. The way it deals with issues such as conscience or destiny is worthy of the great masters. Love it.,10,2020-02-14,PLAYSTATION 4,user
ArtyomShpytyack,"Despite not up to date graphics and other flaws (like boring mmo-like side quests and unbalanced weapons) the game is one of the most memorable and atmospheric games of all time. The characters and the music are unique, and if you beat the game you will never forget it.",9,2020-02-12,PLAYSTATION 4,user
DeKuYorha,"I love this game,is the best game i have played,this is experience is so goood,this game is my favorite",10,2020-02-01,PLAYSTATION 4,user
shep131,This is one of the best games on the ps4. I know that''s a strong statement but it's absolutely up there with the very best story games out there. The combat system is similar to dmc/bayonetta because it's platinum games and its arguably what they do best. The music is some of the best in gaming and is easily as strong as those found in classic final fantasy games. If you do play this then you MUST play all 3 stories otherwise you've not actually finished the game. I was genuinely gutted when I finished it as I loved the characters and the eorld,10,2020-01-15,PLAYSTATION 4,user
samstylle,Sinceramente como as pessoas gostaram desse jogo. GRAFICOS ULTRAPASSADOS HORRÍVEIS. JOGO TODO CHEIO DE NEBLINA PRA ESCONDER E DESFARSAR OS GRÁFICOS MAL FEITO. JOGABILIDADE ANDA EM MATA UNS ROBÔS SEM GRAÇA S TUFO REPETIDO S SEM FALA DO MAL ACABAMENTO FO JOGO TRILHA SONORA OKAY HISTÓRIA SEM GRACA Clichê sem fala pior de tudo mundo vazio quer te mal elaboradas não sou hater mais e mal feito esse jogo odiei pior **** vale a pena jogo parece joguinho de celular,0,2019-12-31,PLAYSTATION 4,user
VTL,"Siendo sinceros... la jugabilidad es semiperfecta, la estetica es muy buena, la accion no para de succeder... pero la historia es predecible... los enemigos son 4 y para de contar... su backtraking es horrible... no se porque lo consideran una obra de arte la verdad. Esta bien el juego pero nada mas... la primera pasada ademas es muy corta luego si busca sus 100 finales... pero es lo mismo otra vez, con sus 4 enemigos otra vez... me aburrio sinceramente... lo siento. buen juego, pero nada mas.",6,2019-12-21,PLAYSTATION 4,user
DespairZz,"Very simple fought system and empty open world is a main disadvantages of this game. But... But, great music, serious adult plot and cool graphic style make this game one of most atmosphered game ever. Honestly, I like this game.",8,2019-12-03,PLAYSTATION 4,user
Honigschleim,"The game was not so great now, it was totally overhyped. The gameplay is very fast, and the game does not manage to develop personal proximity to the characters. The soundtrack is outstanding.",3,2019-11-24,PLAYSTATION 4,user
PepeDelCielo,"Mind blowing masterpiece. The story, the combats, the narrative, the musics, the technique. Graphically imperfect, but I am in love so... 10",10,2019-11-05,PLAYSTATION 4,user
lefermier,one of most overrated garbage ever played broken console port on pc looks **** boring empty open world stpuid mechanics like restart the whole game for continue story is good if you are a 14 teen,0,2019-10-28,PLAYSTATION 4,user
DamyanDG10,"What a game this is ! Never thought I was gonna play it cuz i had some wrong impressions on it but man did i get wrong on this one.. Everything in this game is just phenomenal but one thing goes beyond all and thats the story. PlatinumGames deserve a huge Bravo for this one! If you ever got in any doubt about trying Nier:Automata - dont be, just play it and be a part of this piece of art!",10,2019-10-28,PLAYSTATION 4,user
ty92,The combat is fast and graceful. The story is good from the start. The music is good. And the different camera angles they use is interesting. You get a full package of game here. Some of the side quest are bad. But overall it's a good game.,7,2019-08-07,PLAYSTATION 4,user
Piaskoryb,"Read very good reviews about this game. I give it a try and now i understand why people call it a masterpiece :) one of the best games ever played. Highly recommended for those who like great story, characters, action and something more, hiding beneath simplistic surface. Realy great game. But know only one thing, this game is designed for multiple walktrhoughs! And good luck.",10,2019-08-06,PLAYSTATION 4,user
LordOMO,"There is a lot of stuff to like about this game. For example the smooth movement and combat, the veritcality of the open world, a solid soundtrack, the way the camera adjusts to the situation (top down during bullet hell sequences, sidescrolling for platforming, free floating during sword combat etc.). However many people have pointed these things out already so i'm going to leave it at that and move on to the negatives. - load times feel to long - i don't find any of the main characters in this game particularly interesting or likable (however they are not obnoxious either) - after I saw the credits rolling for the first time I was a little disappointed. The ending felt unsatisying and rushed, especially since I found many themes in the story to be quite promising. It also took me only 12 hours to get to the credits. Not a great first impression. New game plus added some interesting gameplay and story content. However the story content only added more to my confusion. A lot of stuff was added but it didn't explain the ""Why"" for me. At the end of the game i feel like i still don't know anything about YorHa or the robots on earth. And the main characters and their motivations only become less tangible throughout the game - graphics. I'm playing on a base PS4 and quite frankly was shocked by how ugly the game looks. Resolution is sub 1080p with heavy aliasing and despite targeting 60fps the game drops frames heavily quite often. Also texture quality is quite low. The art style doesn't help either, making for a bleak and overall rough looking image. It's laughable when you consider that games like Horizon which are similar in scope and released around the same time just look generations ahead. If you leave this game on the menu screen for a while a trailer will start playing and I feel like the trailer is how the game should have looked: it's a much smoother and clearer image with more vibrant colours. I don't know how the PS4 Pro image compares but on base PS4 graphics are a massive disappointment. All of this being said i think that Nier Automata is an overall good game. I would recommend it to people who want a ""hard scifi"" game mixed with fluent combat and are willing to look past the games superficial ""ugliness"". Otherwise there are a bunch better looking games to play. The game, especially the story is really overhyped in my opinion so i'd also recommend drastically lowering your expectations for the story and the music",8,2019-06-29,PLAYSTATION 4,user
RaidenHUN,"One of the best game I've ever played. The music is phenomenal the gameplay is prbably the best hack n' slash ever made (including God of War games or DMC), the story is good too - at least much better than 99% of other games. MOst reviewers who gave bad scores arent even finished the game, because there's a twist in it, A root (and even B) is only a prequel, though lot of reviewers thought it is the end of the game, but it is only a prequel of the rest. 10/10 Best game Ive played for the past years.",10,2019-05-27,PLAYSTATION 4,user
gloryformankind,Only thin i have to say about this is if you havn't played it yet your missing out big time. This game is so unique and amazing the story will make you speechless.,10,2019-05-19,PLAYSTATION 4,user
mistwalker14,"I was pretty excited to finally play this game after hearing all the praise it has, not only from fans, but a lot of gaming outlets as well, almost all the time I tend to agree with them, but this is just one of those times where I just don't quite get it.... This game is a combination of an Action game, with an open world and some RPG elements, also there are some shoot'em up elements (the second playable character will have a lot of sections of this) and the game can't even execute one of those single genres well.... The combat, which is similar to Bayonetta if you are familiar with that series, 2 attack buttons: 1 heavy and 1 light attack, but in this case, the combo variety options this game offers are pretty limited and considering the poor enemy ai design, their paterns are very predictable and honestly, most of them feel the same while fighting them, you'll just end up using the same moves over and over again, there's really not a real challenge, unless higher the difficulty settings which only makes the game harder in an artificial way (enemies do more damage). None of the bosses feel memorable, at least in a gameplay-wise pov. Now into the open-world and RPG aspect.... I don't really understand what was the point of making this game open-world, none of the side-quests are interesting in any way, most of them consist of the same thing (go here, kill enemy, collect item, return to quest giver) and the fact that the game purposely (""lore"") avoids a auto-save feature so you'll have to save every single time, because in most cases, the game doesn't offer check-points (although in my experience, some boss fights did have them... for some reason). It is worth mentioning that, at least for me, for an open world game to be good it most have a world where you can forget about the main missions for a bit, and this game just doesn't have that kind of world.... most of the areas are empty, and since it is using gameplay elements from an action game... you really don't have anything to do in it.... I really feel this should be a linear game separated by chapters, like every other action game in the market, at least if this game is supposed to be ""all about the story bro"" like their fans are claiming it to be. The leveling system doesn't feel as rewarding like other RPGs, because it doesn't really serve a purpose in the game... except for some side-quest that won't adjust to your level, and since you have to buy your abilities with in-game currency, I don't see why it was implemented. The graphics are really not that good for what this generations is capable of, these are on the same level as a PS3/360 game, for the looks of it, they used the same engine Platinum used for Bayo 1, MGS Rising. I do admit some areas, like the castle in the woods, do look pretty. My favorite aspect of this game is the music, I think it is one of the few things the game nails to achieve. The story is... interesting, but I'll have to admit I don't really get the praise it receives, but the fact that you have to deal with all the boring gameplay aspects made it kinda difficult for me to really enjoy the trip, and the fact that you have to beat the game 2 TIMES (the second one is way worse than the first one, since you won't be having a 2nd button attack here, but a ""hacking"" button that triggers a shoot'em up minigame... meaning that you'll have to play it hundreds of times) to get to the second part of the main story just made it worse. I particulary like the english dub, I think the voices of the 3 main characters nailed it in their roles, and I say this as someone who likes to play/watch things in their original language. I guess I'll admit that 2B's character model.... is quite something, but sex appeal won't make me higher my final score for this game lol. I do know that Yoko Taro games are known for having pretty bad gameplay and a lot of technical issues, and since this game was developed by Platinum Games, this is one of the better ones in those aspects, and I really don't have an issue if the guy has an audience that likes his games, but for gaming outlets and other professional reviewers completely ignoring this game's issues and going as far as nominating it for GOTY alongside games that actually are well crafted GAMES (Breath of the Wild, Persona 5) is something I can't respect.",6,2019-05-15,PLAYSTATION 4,user
rbirbi,Entre los personajes y los paisajes y sus gráficos no salgo de casa. ****/nier-automata-game-of-the-yorha-edition-playstation-4-161565,0,2019-05-11,PLAYSTATION 4,user
DevilsDivide,One of the best games I ever played. Thank you! This game is immaculate in game industry.,9,2019-04-26,PLAYSTATION 4,user
danderso,"I honestly cannot understand the respect that this game gets. Very bland combat (and that is all that you do). The story is typical JRPG nonsense. Voice acting is very poor. Attack, dodge, rinse and repeat. I tried for about 4 hours and gave up and got rid. From what I had read, I expected something life-affirming but it was dreadful.",3,2019-04-26,PLAYSTATION 4,user
ThePluckyBrit,"This is an odd one for me, I loved the 1st game, I couldn't enjoy this game. It just felt kind of empty to me, combat was good, animation was nice, but the settings were hideously ugly and dull, most of the sets looked worse then the original game, I just couldn't click with it, never got to finish the first play through as my interest just kept trailing off, no idea how you could play it multiple times, there must be a good game here, but I've just struggled to connect with it so not a recommendation from me.",5,2019-04-08,PLAYSTATION 4,user
Lestatman,I had not played the previous games so went in without any prior bias. Was enjoying it till I got to the ending and then another ending and then another ending by which point I had gotten tired of it and wished it just had one ending and thats it.,6,2019-03-28,PLAYSTATION 4,user
mayu_euphan,"simplemente el mejor juego de esta generación , recomendado a todos . Una historia sublime , personajes , jugabilidad de 10 etc , simplemente comprendo",10,2019-03-21,PLAYSTATION 4,user
ryingzi,游戏是个好游戏，但是开发商吃相太难看，价格定位过高，如果是一开始的199定价，我相信很多人会买，六分给的游戏，扣开发商四分,6,2019-03-19,PLAYSTATION 4,user
hello_world,"Gameplay wise, there is nothing special about Nier: Automata. If you like Platinum games, you can enjoy the combat, though it is not as good as the Bayonetta series, it's not as bad as the Korra game. Where the game truely shines is its narrative. The game uses the works of philosophers like Nietzsche to tell the story and serve as a backbone for its core themes. While they don't provide any interesting commentary on the works they reference, very few games even attempts on tackling this subject matter and they actually do some quite clever things to its narrative and gameplay to invoke the works they reference. The game ends with the most interesting moral choice in video games ever. I won't spoil it here, but I will say that unlike other games where a moral choice usually means you see one of two endings, this is a moral choice with actual consequence on the player making the choice. One main gripe I have with the game is the character design of 2B. I'm no prude, but I was disappointed that with everything else about the narrative of the game being so well thought out and deliberate, that the only justification the creator had for 2B's sexualised design was that he likes looking at hot girls. This is a rather shallow design choice as it sacrifices both realism and characterisation. On the realism front, there is no reason to send a battle android into battle in a dress. It offers no protection and later on you see that they could have put her in amour the entire time, they just chose not to. On the characterisation front, 2B is portrayed as a cold, aloof character that is actually emotionally vulnerable and caring on the inside. Again this is not reflected in her character design as nothing about a skirt suggests cold on the outside, caring on the inside. Again a suit of amour would have fit in better as it alludes to the fact that her cold exterior is just a defence mechanism to help her not get too close to those she cares about, but if you get past her emotional amour, she is vulnerable. With everything else being so well thought out, the decision to put 2B in a skimpy outfit seems like a missed opportunity.",8,2019-03-09,PLAYSTATION 4,user
RaizenBS7,I dont regret having bought this game. I believe that it is a game of 10 !!,10,2019-03-09,PLAYSTATION 4,user
aladrin,"a masterpiece of good play action good music, history controls I recommend it",9,2019-03-05,PLAYSTATION 4,user
Mitohondrik,OMG LMAO It's such a stupid way to get money from poor players. Completely agree with VioleGreis. The most helpful review ever!,0,2019-03-04,PLAYSTATION 4,user
Momonga,Best Game in Looooong Time Si es perfecto que mas puedo decir la musica la accion el hecho que lo pase bien y no me aburi como con los otros AAA que salen como productos sin almas. Este juego es una experiencia interactiva hasta el ultimo de los creditos. mexclando realidad con virtualidad en una forma que pocos ejemplares pueden hacerlo. le doy 10 no por fanatismo sino porque la experiencia fue de 10 y al final todo lo que buscamos en un juego es esa cosa que nos dice me alegro de haberlo terminado y no de por fin lo termine.,10,2019-03-02,PLAYSTATION 4,user
VioleGreis,"So we all already known that Nier:Automata was the nice game and has some performance issues, but Yorha edition just do nothing for original Nier, it doesn't fix bugs or improve performance, not give us new game-play features, just a few avatars ( who care about them? ) and pod skins ( the same as avatars ). So i really don't understand why you give to this game 8-9 score. That score should be on Nier:Automata but not Yorha edition.",2,2019-03-01,PLAYSTATION 4,user
Mandus_Monarch,Fast paced gameplay. Astounding soundtrack. Brain jiggling with an infinite depth story. Unforgattable characters. This game took me to a whole new journey from automata to all the way down to drakengard. Absolute masterpiece.,10,2025-02-26,PC,user
Marcozanella,"Jogo excelente, belos gráficos, ótima história e jogabilidade bem fluida. Contém muitas missões secundárias que ampliam o conteúdo do jogo, que possuí diversos finais. Simplesmente imperdível, um dos melhores jogos de todos os tempos.",10,2025-02-25,PC,user
Tongafa,"Este es sin lugar a dudas un videojuego ante todo muy divertido. Nunca te deja de sorprender, e inclusive hasta en los últimos compases es capaz de traer algo nuevo al tablero de juego. Gracias a ello prácticamente nunca se vuelve monótono o aburrido. Nuevas mecánicas, cambios de perspectiva, mini juegos muy entretenidos, todo sirve para divertir, además de que todo se hace muy bien. Pero no solo es algo frenético y lleno de acción como cabría esperar dicho lo dicho. Estamos ante un videojuego que también tiene una faceta muy profunda y compleja. Inclusive llegado el final del mismo, este se las arregla para seguir sorprendiéndote si uno como jugador se atreve a adentrarse más en el mundo de NieR Autómata. Hay muchísimas referencias en todas partes, desde referencias filosóficas que las hay hay montones, hasta visuales o de diseño de arte. Y eso es algo que siempre me gusta de una obra de ficción, que sea reverenciable desde muchos puntos de vista. Una obra muy cuidada. Otro aspecto que me encanta en una obra de este estilo es que el mundo en el que transcurre se sienta realmente vivo y suficientemente real. En este videojuego hay muchísimo lore del cual tirar (esto, obvio, gracias a otras obras de este universo), y eso ayuda mucho a este propósito. Pero no solo eso, el mundo está hecho de tal forma que se siente suficientemente complejo. Pero logra eso sin generar distracciones de lo que nos quiere contar. Sí que encontraremos misiones secundarias y diversos ""coleccionables"", pero cada uno de ellos cuenta algo que sirve para ampliar más nuestro contacto y entendimiento con el universo de los personajes. Por otro lado, creo que nunca jugué un título con una estructura más original. Básicamente todo está dividido en tres partes principales, donde vemos la historia desde varios puntos de vista. Todo para en los compases finales, una vez conozcamos a estos personajes tan entrañables y queribles, llegar al cierre de la misma en un clímax muy épico y emocional. Hay muchísimas rutas para completar este juego (tiene truco eso), lo cual también ayuda a generar complejidad en este título. La historia esta realmente bien llevada y contada. Tiene un gran ritmo, uno que nunca de teda despegarte de la pantalla. Además de momentos realmente emocionales y giros muy interesantes. Y hablando de los personajes, cada uno de ellos se encuentra realmente bien construido. Son muy complejos y todos cargan con un peso en sus espaldas. A nivel jugable son todos muy diferentes entre sí (sumado a que podemos personalizar un poco esa jugabilidad). Finalmente decir que es un título que realmente disfruté mucho en sus casi 40hs que tengo jugadas (solo con la trama principal y algunas secundarias, pero muy pocas). No soy usualmente de títulos tan largo, pero este, así como la saga Mass Effect, entre otros, sin lugar a dudas se merecieron ese tiempo. Deseo probar más de este universo en el futuro.",10,2024-12-16,PC,user
Moetowsky,"This game was a very interesting experience. The world and the characters themselves compelled me to finish the game, although the combat and exploration sometimes became boring. I skipped the side quests because they were very dull.",7,2024-09-02,PC,user
Nameless_Hero,"В мире игры NieR:Automata раскрываются множество тем и идей, странных и прекрасных, загадочных и мрачных, освещенных неожиданными ракурсами. Графика удивляет своими яркими красками и оригинальным дизайном, притягивая взгляд и погружая в необычный мир машин и киборгов. Сюжет игры наполнен интригой и глубокими мыслями о смысле жизни и человеческой природе, заставляя задуматься о многом и проследить сложные перипетии судеб главных героев. В NieR:Automata присутствует удивительное сочетание экшена и философских размышлений, что делает игровой процесс увлекательным и захватывающим. Битвы с врагами наполнены динамикой и скоростью, а уровни сложности позволяют проявить мастерство и смекалку игрока. Мир игры открывается постепенно, раскрывая свои тайны и загадки, а музыкальное сопровождение добавляет атмосферы и глубины происходящему. В целом, NieR:Automata – это игра, которая оставляет незабываемые впечатления и заставляет возвращаться к ней снова и снова, чтобы раскрыть все ее тайны и эмоциональные грани. Она переносит в иной мир, где реальность переплетается с фантазией, вовлекая игрока в захватывающее приключение и заставляя задуматься над глубокими вопросами жизни.",10,2024-06-18,PC,user
vegetable_oil,"The part I enjoyed the most was the beautiful music and sound design. The visuals were good-looking, but not outstanding and the combat system was simple and sometimes boring. I also didn't liked the pacing of the story the complete bit with 9s was unnecessary and boring and the cutscenes they added in that part didn't justified the longer play time. The beautiful and layered Story itself was really good, but stretched play time and the sometimes lacking gameplay held beck the story and my personal enjoyment of the game.",6,2024-06-13,PC,user
eyesotd,"Gosh the bar for good writing in video games is so low. This Evangelion wannabe clears it with a little hop. Most people that love this game are just horny for 2B and think death cults=religion=SO DEEP, crying and screaming=MATURE WRITING and a hint of nihilism=LIFE CHANGING.",7,2024-05-20,PC,user
SpideyTheMighty,"This is indeed a once in a lifetime experience and can have a huge impact in your life. Please, play this game, fellow gamer!",10,2024-04-23,PC,user
JoGeRs,Once in a lifetime gaming experience. Every human being must taste this masterpiece.,10,2024-04-23,PC,user
AgniPhilosophy,"Very Rare Game. Almost Goust in the Shell. Grate combat system, perfect music and great intergtion music into gameplay.",10,2024-03-30,PC,user
Agrisis,"NieR:Automata is a truly unique game that, with its unique plot, breaking the 4th wall, and unique change of convention and gameplay, gives you a truly unique experience that only this title can provide you.",9,2024-03-03,PC,user
aitorsibo,"Cool and mysterious concept, but it just didn't click with me and got unbearable to play. Gameplay is mostly about smashing buttons and I really don't like the combos. I just evade and hit and maintain shooting continuously and that does it. Initially, I liked the sequences mimicking other old genres like side-scrollers with the flying unit, but these genere and camera changes are a bit abused and I got bored quickly. I hate running around the map with no fast travel in sight (i checked and it is given mid game, but I just don't have it in me to make it there). Characters feel repetitive and a bit bland, and so does the game per se. If you check online, you'll see that it is based on multiple playthroughs with you repeating a lot of stuff and doing some new things. No way I would go through that when I'm already feeling it repetitive 3 hours **** thing I have to praise is the score. I'll remember getting to the machine village with everyone waving a white flag while that cute music is playing. I feel like it would take me too much time to maybe get to a point in which I actually enjoy playing, so I'm leaving it early.",6,2024-02-24,PC,user
OBADDA,This game is simply perfect and the story omfg one of the best stories of all times. 1) gameplay : is addicting just need little more polish 2) ost or songs : wonderful and calming to listen 3)environment : so beautiful 4) story : is the absolute best story of all times 5) characters : I love them all specially 2b but I think A2 needed to have small background of her going rougue,10,2024-02-18,PC,user
Gallium,"Truly a great game.There are one or two parts of this game that when I think about them, my heart THROBS in pain. This is how much this game naisl being emotional with success.This could have been a 10/10 but I remove 1 point for the robot protag to be dressed as a robot maid. Why? This is truly unfait to the character,a thirst trap that removes from the rest of the game.I also remove another 1 point for having to chain the game content so many time. It's genius in most part, except when you just need to redo entire parts of the game you already did with no change at all. This parts were boring.Story is good.Characters, revelations, plot reveals, these are great. Then you finish the game, and it propose to you an interesting New Game+. With some original content. This is nice.Then you finish again, and this time you have another New Game+ with only original content that is incredibly painful in an emotional way. God this game made **** does the robot protag of an heart-wrenching master-piece is dressed as a slutty maid? This shouldn't have been!",8,2024-01-21,PC,user
Kramer76,"Dinamico,coinvolgente,i molteplici finali tutti collegati rendono tutto meraviglioso,colonna sonora meravigliosa,un gameplay solido e convincente ,ma quello che rende tutto cosi meraviglioso è la storia,una storia bellissima,scritta bene e con pieni di colpi di scena a tratti anche molto commovente, unico difetto è il lato tecnico cali di framerate ingiustificati",9,2024-01-21,PC,user
Niki_04,-One of the best soundtracks in gaming -amazing well-written characters -Revolutionizing in gaming history - its a perfect game,10,2023-11-20,PC,user
