reviewer,review_text,rating,review_date,platform,reviewer_type
ToddChavez,Dark Souls 3's incredible world and awe-inspiring weapon arts make it the fiercest installment yet.,10,2019-08-18,PLAYSTATION 4,user
Idin_asadi,"One of the best RPG game I've ever played perfect gameplay,designs,story,and memorable boss fights that I will never forget Story is that the link of the fire was destroyed and the darkness has come to the world dead people and old lords came out of there graves and we need there blood to link the fire Gameplay is amazing full of challenges different enemies for each map your costemesation is so important you choose to attack in which way fight as a sorcerer or knights and etc Some of the boss fights were so bad but some of them was the best boss fights I ever played such as two Princes Abyess watchers nameless king danser of the boreal valley and etc Another hard game from (from software)but it keeps you motivated to play the game Dark souls 3 is the best way to end the dark souls series Dark souls 3 is a journey in to the darkness that I won't forget soon.",9,2019-08-06,PLAYSTATION 4,user
nezj29,"Honestly i have been playing from software games since darksouls 2. None of the other games i played i finished and i just eventually loose total interest. Sekrio on the ither hand is truly a masterpiece in every single way! The sword fighting is better then any other sword game period! The environments are absolutly incredible and vibrant, and the graphics on ps4 pro are breath taking! Sekrio is the game i have been searching for next gen. Granted the witcher 3 is also a incredible game and deserves a 10, but in my personal opnion sekrio is the best single player game of all time! If sekrio 2 comes out i dont give a damn if its 100 bucks im buying it no qustions asked!",10,2019-07-19,PLAYSTATION 4,user
Random_Thoughts,Amazing game but formsoft played it a little safe .. too similar to DS1 & removed some cool editions in DS2 like hexes & power stancing,9,2019-07-18,PLAYSTATION 4,user
Nost7,어려운 난이도에서 2점 내리지만 컨트롤을 활용하는 능력이 좋습니다.,8,2019-07-16,PLAYSTATION 4,user
Anmoldeep,"Great game with good gameplay. The only problem is that it feels a bit old because of the graphic, but overall is accetable.",9,2019-06-28,PLAYSTATION 4,user
Niksen,"Dark Souls 3 has a stunning fighting mechanic that allows the player to have fun during the entire game. Fighting enemies, save and dodge attacks feel like a symphony. Unfortunately, the story is rarefied and the technical realization gives space for improvement.",8,2019-06-25,PLAYSTATION 4,user
FarhadSurd,"A masterpiece The main criticism of Dark Souls III is that its world isn't as encapsulating and flexible as past Soulsborne games. Apart from a handful of branches that lead to dead-ends, the path is laid before you in a rather straightforward manner. While the environments aren't lifted straight from past Souls games, they go through the gamut of washed-out castles, temples, forests, and sewers in an inoffensive but ordinary way. On a better front, if the sky for the final boss fight isn't an homage to the Berserk manga (I would link a picture, but I don't want to ruin anything), I don't know what is. Read",10,2019-05-31,PLAYSTATION 4,user
theonlyone21,amazing game so fun the invasion is also really fun just a good expirence the bosses are awesome too,10,2019-05-18,PLAYSTATION 4,user
jgmj921,"A very good FS game with top tier melee system. Loved the graphics and all the cool bosses and characters. I am slightly confused by the storyline though, this is a discount to bloodborne.",8,2019-05-13,PLAYSTATION 4,user
KingVilla1n,"Конечно, из-за возвращения Миядзаки, чувствуется и возвращение той самой мрачной атмосферы, за которую все и полюбили Dark Souls. После концептуального провала Dark Souls 2 от Юи Танимуры, Dark Souls 3 действительно выглядит внушительно и более талантливо. Однако, присмотревшись пристальней, уже можно заметить зияющую дыру творческого кризиса серии. Не просто так, после релиза игры, Миядзаки стал заявлять во всех интервью, что с Dark Souls покончено и если Namco и потребует еще одно продолжение, то оно уже точно будет не от него. Фансервис, куча великолепного вырезанного контента (бой Оцейроса с применением младенца или появление первородных змеев Кааса и Фрамтпа), невнятные попытки высмеивания христианства в лоре (Dark Souls скатывающийся в социальную сатиру с жирными ангелами и узурпацией Анор Лондо Понтификом и попами), и многое другое обесценили Dark Souls 3 и сделали его неким фантомом, пустой вспышкой, которая ничего в себе не несет. И конечно никогда не встанет в ровень с Demon's Souls, Dark Souls и Bloodborne.",6,2019-05-03,PLAYSTATION 4,user
SHiiK3n,"The perfect game for me, GamePlay and Combat = Awesome, A Franchise ending = Awesome, Soundtracks = Awesome, Boss fights = Awesome, Area designs and characters = Awesome. Thank you FromSoft & Hidetaka Miyazaki thanks for this amazing game.",10,2019-04-25,PLAYSTATION 4,user
IceCraigg,Great! but knocking out platinum about-very tedious.. all these collectors - horror! especially enraged emotions,8,2019-04-01,PLAYSTATION 4,user
ZXSth,"To praise Dark Souls as a series seems to be akin to noticing that grass is green. However, the praise isn't undue - this is an absolutely gripping game once you're able to get past the admittedly steep learning curve. I played this game after completing the first Dark Souls game, and was nearly alienated from the game by the speedier combat and change in camera angle. And like many have, I felt an urge to quit. But, as many have discovered before me, pushing past the spikes in difficulty led to a feeling of great accomplishment and an incomparable experience. Whereas its predecessors were arguably even less accessible and obtuse, Dark Souls 3 goes back to the basics of the first game, yet improves and streamlines so many features without sacrificing the series' essence. Moreover, the game is still phenomenally difficult, but allows skilled players to potentially succeed on their first try at a boss. And what's more, these bosses are entirely engaging even when they aren't insanely hard to beat. Yet for the masochists among masochists out there, the DLC bosses (especially those from The Ringed City DLC) dial the difficulty up to outrageous levels - from my experience, Darkeater Midir in particular proved to be a near-insurmountable challenge at first. The sound design, music, performance and gameplay and just about every detail in this game is fantastic. And while Dark Souls 3 is not for everyone (as the initial barrier to entry can seem quite high due to its difficulty), those who push through will see why this game has amassed such a devoted fanbase. This one is easily my favourite of the 3 Dark Souls games, and I can't help but recommend that anyone who's ever enjoyed fantasy action RPGs give this game a shot.",9,2019-03-30,PLAYSTATION 4,user
GreenManGaming,"If Dark Souls 3 truly is the last in the series as we know it, then it’s a worthy send-off. Weapon arts allow stylish and versatile new moves without tarnishing the purity of the combat system. Lothric’s awe-inspiring locations provide visually stunning arenas for rigorous exploration and fierce face-offs with hosts of deadly enemies and even deadlier bosses. While not all the risky changes land as neatly as others, Dark Souls 3 is a powerful journey and the sequel the series truly deserves.",9,2019-03-23,PLAYSTATION 4,user
BarelyLewd,"A great way for From Software to end a trilogy, this game doe's not upset, it's just as good as the first which is saying something, I'm sad to see Dark Souls shelved for now, but I'm incredibly eager to see what From brings to the table next.",9,2019-03-14,PLAYSTATION 4,user
MadnessisRising,"This game is a beauty in every way! It's hard to decide which Souls-game i like more, Dark Souls 2 or 3. I started with Dark Souls 2 so it has a very special place in my heart but if I had to evaluate neutrally i would choose this one.",10,2019-03-13,PLAYSTATION 4,user
MikeKarat98,"One of the best games ever!! I did all the trophies (100%). This game its a perfection, buy it put it in your playstation 4 and enjoyed it!",10,2019-03-13,PLAYSTATION 4,user
HugeyBear,A game that gets better and better the more you play it. Breathtaking. Love making builds and being challenged in combat? Buy it. Also played all the DLCs. Brilliant.,10,2019-02-16,PLAYSTATION 4,user
nsroehl,"Overall great game. Gorgeous world, lots to explore, tough bosses (most of the time), great combat, and I really liked how this tied into the original dark souls through out the story unlike Dark Souls 2. If you played the first two Dark Souls and Demon's Souls you know what you are in store for. Enjoy!!!",9,2019-02-15,PLAYSTATION 4,user
Kskj37,Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,9,2019-02-12,PLAYSTATION 4,user
Zeratex,"The true game of the year 2016. Excellent music with amazing combat and leveling system. We can see the influence of this franchise in almost all action adventure combat based games today, its a great game. 9.5/10 (score for Dark souls 1 and 3)",9,2019-02-11,PLAYSTATION 4,user
Ydun79,"One of the few games where I couldnt wait to play it again immediately after I finished it for the first time. Difficult yes, but s worth it. About the difficulty; if you have the grit to kill the first boss you're fine, you can finish the game.",10,2019-02-11,PLAYSTATION 4,user
Richard1766,"Before writing a review, I want to say that I did not play Dark Souls, Dark Souls II and Demon Souls, but I will definitely pass them. I got into this game through the wonderful Bloodborne. Let's start with the design level. I liked him less than in BloodBorne. In BloodBorne, locations are much more connected and felt as a whole, this is especially felt when there you can go half way through the game to the very beginning. In dark souls this is much less. The game itself is quite beautiful. Locations are different, beautiful and interesting. Bosses. In the original game, bosses are worse than in dlc. Practicing with BloodBorne for From Software is the norm. The design of the bosses is good, the bosses are memorable and interesting. Complexity in the game is much higher than in Bloodborne. This is especially reflected in the DLC. Gameplay this game is much better than Bloodborne Here you can go through the game as a magician, there is a huge amount of different spells that I haven’t understood yet, I will do this further in the second pass. Also here you can go pyromance, etc. With this variety, the game is fascinating. But for me personally, the game is not as strongly hooked as bloodborne, the music and locations are good here, but worse than in bloodborne, and so can be said about a lot of things. I advise the game to absolutely everyone, it is excellent.",9,2019-01-31,PLAYSTATION 4,user
oknsnl,Gameplay : 10 (Best combat mechanics of all time with NioH) Bosses : 10 (Best bosses of all time :) Slave Knight Gael was hardest thing I ever fought) PvP : 8 (Trollest player base I ever met :)),10,2019-01-29,PLAYSTATION 4,user
Se7enUA,I would say its a good game but its definetely not better than Bloodborne. Some parts are better like bosses (they are really different and looks nice)/ But the game is not balanced. The trick with armor weight is not working propertly.,7,2019-01-27,PLAYSTATION 4,user
rillez93,"As a huge fan of the dark souls series, this is my absolute favourite dark souls game. There is a sense of beauty in the powerful environments of the game (with lighting and music and all) which makes the game really immersive. There are interesting characters to meet as you progress in the game which adds to the experience. Personally, I think that the game is challenging yet possible/manageable in a way that makes it a very tense and at the same time an enjoyable experience. I have played through it several times and my honest belief is that it has replay value for all who chose to delve into it.",10,2019-01-17,PLAYSTATION 4,user
continue,"If Dark Souls 3 truly is the last in the series as we know it, then it’s a worthy send-off. Weapon arts allow stylish and versatile new moves without tarnishing the purity of the combat system. Lothric’s awe-inspiring locations provide visually stunning arenas for rigorous exploration and fierce face-offs with hosts of deadly enemies and even deadlier bosses. While not all the risky changes land as neatly as others, Dark Souls 3 is a powerful journey and the sequel the series truly deserves.",10,2019-01-07,PLAYSTATION 4,user
Infoabend,Dark Souls 3's incredible world and awe-inspiring weapon arts make it the fiercest installment yet.,9,2018-12-25,PLAYSTATION 4,user
Blaxmagister,"I really liked this game quite a lot. Bossfights are cool as **** and i don't know if it was cuz i used a Claymore, but i had a rough time against bossess with large health and speed. Still loads of fun and dying!!",9,2018-12-08,PLAYSTATION 4,user
Gamesearcher1,"Well, if there was a best first impression award to any game, I wouldn’t even need to think about which game deserved it. From the get-go this game tells you that it’s going to be fair to you, but also make you want to destroy everything you can in a ten metre radius. But just writing this game off as hard would be doing the genius work a massive disservice. For this game is difficult, punishing and unrelenting for all the right reasons. The bosses all have fast, but predictable move-sets, and the true art of the game is recognising this and using an enemy’s weakness to your advantage. Secrets are also littered all throughout the depressing world that Dark Souls III takes place in, some rewarding you with unique weapons, others with terrifying beasts that are true pains to defeat, and even entire levels ripe with enemies and unique bosses are held as secrets.. I love that they incorporated some of the speed from Bloodborne into the game, although not as much. It shows in the enemies, some of which are incredibly fast, requiring you to dodge, parry and fat-roll to even stand a chance. The sheer number of weapons also never fails to astound me, as even in very specific groups such as Great-Hammers, there are still plenty of weapons there. Every build, from a swift person who wears rags and jumps around with a dagger, to a fat tank that takes very little damage from anything, but dishes out a giant amount, is viable, although some might be better suited other situations. But, alas, in a game that puts such and emphasis on bosses, just one boss fight can drag the game down quickly. And I found this out with the penultimate boss, who was an absolute annoyance to fight. But one thing that this game does miles better than anything else on the market, is the music. The melancholy soundtrack is based around a choir and stringed instruments, while some scores experiment with brass and bells. Even from the main screen, you understand very clearly that the game is going to posses an amazing soundtrack, and Dark Souls III doesn’t disappoint in this front at all. In fact, I’d go as far to say this is the greatest soundtrack to emerge out of gaming. Yes, I said it, and it’s not meant to be exaggeration. I mean it. The graphics are up next, and I can’t help but say this game looks quite nice. The backdrops of some locations can just look drop-dead gorgeous, while some things are just not pleasant to the eyes whatsoever. The colour scheme is also sadly limited to, for eighty percent of the game’s length, grey, brown, black, red and yellow. And, yes, I acknowledge the fact that this is meant to symbolise the atmosphere of gloom and dread, and it does make other locations stand out, but the abstinence of another less other than its pallet can drag down the experience. The lore in this game, and really in any modern From Software RPG, is cryptic at best, and hard to understand, but the main premise that you, the Ashen One, must kill all Lords of Cinder to keep a fire alight, prolonging the Age of Fire, and keeping the world from becoming darker than it already is. As with bugs, I’ve encountered none, except one extremely frustrating crash, in one of the most loathed areas in the entire series, that deleted not only the character I was playing as, but also every single other character. Aside from these gripes, Dark Souls III will not be forgotten by me for years to come. Its fast paced combat, that includes hundreds of various weapons and shields, its unforgettable bosses that made me run around the house like a madman and its incredible approach to level design. This is the end of the Souls series, and what better way to end a series than making a masterpiece?",10,2018-12-07,PLAYSTATION 4,user
Irisen,"Probably one of my favourite games of all time. The level-design is amazing, the combat system is fast-paced and challenging, the visuals are great and the music is a delight. I absolutely love the bosses available both in the game and in the DLCs (Gael remains my fave boss in any game ever) and the rush you feel when you finally defeat one after struggling is the best thing ever. The game also has a good replayability, with the NG+ system and the many different builds you can use, as well as the endings you can aim for. The side quests are interesting and fun, and the optional bosses are both challenging and a great surprise when you come across them. Anyways, Dark Souls' great.",10,2018-12-06,PLAYSTATION 4,user
Napoleon1,its a masterpeaceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee!,10,2018-11-26,PLAYSTATION 4,user
GreatestHits,"If Dark Souls 3 truly is the last in the series as we know it, then it’s a worthy send-off. Weapon arts allow stylish and versatile new moves without tarnishing the purity of the combat system. Lothric’s awe-inspiring locations provide visually stunning arenas for rigorous exploration and fierce face-offs with hosts of deadly enemies and even deadlier bosses. While not all the risky changes land as neatly as others, Dark Souls 3 is a powerful journey and the sequel the series truly deserves.",9,2018-11-18,PLAYSTATION 4,user
Leontorres7,"Legendary game, play it, this game changed my life for good, all I have for this game is LOVE.",10,2018-11-15,PLAYSTATION 4,user
Jvbcdtm3,Lore :7.9 Details:8.9 Gameplay:9 Mechanics :8 Sounds:8.5 Graphics:8 Boss fights:9,8,2018-11-04,PLAYSTATION 4,user
Lewonski,"Gráficos : 10/10 Jogabilidade : 8/10 História : 10/10 Mais que um jogo, uma obra de arte!!! Foi o responsável por me levar a jogar a franquia souls. Trilha sonora perfeita, chefes bem feitos e detalhados, fases bem trabalhadas. O único quesito que o jogo peca e a jogabilidade, que às vezes trava e demora para responder alguns comandos, mas, em geral um jogo ótimo.",9,2018-11-03,PLAYSTATION 4,user
iOS,"If Dark Souls 3 truly is the last in the series as we know it, then it’s a worthy send-off. Weapon arts allow stylish and versatile new moves without tarnishing the purity of the combat system. Lothric’s awe-inspiring locations provide visually stunning arenas for rigorous exploration and fierce face-offs with hosts of deadly enemies and even deadlier bosses. While not all the risky changes land as neatly as others, Dark Souls 3 is a powerful journey and the sequel the series truly deserves.",9,2018-10-17,PLAYSTATION 4,user
Q_C,"You Died.. I saw those words on my screen Seventy-Eight times in time playing Dark Souls 3. As much as I thought I wasn’t going to enjoy my experience playing this game, I have to say I’m pretty proud of my performance in this game. That’s not to say this game isn’t difficult, it’s very VERY difficult. You will die a lot if you don’t respect the game; my advice, take it slow, check everything, and attack every chest… Mimics are stupid. The game gave me a lot of reasons to both love and hate it. It felt like every time I took a moment to breath in the games incredible atmosphere, it would swiftly remind me why I don’t ever want to play it again. I would look up at the beautifully rendered landscape and go “wow, this is incredible”. And then just a few steps later would be cursing and screaming at From Software for dropping a huge were-beast at me that I instantly had to figure out how to kill or.. Welp, I’m dead again. By far my favorite part of the game was the boss battles. Holy God the Boss Battles made me want to continue playing despite how much I hate the sloggy grind between bonfires. Grinding is easiest before the Lord of Cinders “The Abyss Watchers” and “Lothic” both of those bosses have a bonfire right outside their arena that have high souls, nearly 1v1 fights that you can grind for days. The game has many memorable moments. Unfortunately most of them stem from the amount of BS moves or groups of enemies you have to learn to maneuver around and slay. I just used a bow to get groups to come fight me one at a time. Dark Souls 3 has an amazing Replayability structure. I have a theory on something I like to call “The Barrier of Entry for JRPGs” Think of your favorite JRPG game, each of them have a very slow first hour at least. They have to build a story and they have to get you immersed enough to be invested to play it all. But that barrier also keeps certain gamers who couldn’t stomach the barrier of entry and gave up on the game before it got good. Dark Souls is the most Western Influenced JRPG ever made. It practically is a Western RPG, it just happens to come from Japan. But where Skyrim lets you have free reign after your first fifthteen minutes, Dark Souls has a barrier of 90 minutes. After you get through the Highwall of Lorthic and beat the boss after holding up the banner. That’s when the game clicked for me. Getting the taste of another boss I wanted to fight a third and then a fourth, and eventually I had beaten the game because I was looking for another boss fight. I just wanted to fight another boss. Dark Souls was actually a fine experience. I didn’t love this game fully, but I loved it enough to continue playing it. I won’t say I love this game, but I defiantly left this experience with a new respect to the boys at From. Now please don’t give me another one of their games ever again! Dark Souls gets a 7 out of 10 -Das_Dood",7,2018-10-08,PLAYSTATION 4,user
Denitriox,"When we talk about dark souls, your difficulty immediately comes to mind. and this dark souls 3 is in my opinion the easiest of the 3 and Bloodborne (with the exception of the DLCs) but removing that the videogame is very good. the gameplay changes a lot with respect to the first Dark souls, our character is much more agile and faster, and it shows a lot if we come from Dark souls 1 or 2, as for Lore, follow the story of Dark Souls 1 and the rest you discover your haha The bosses are very epic and the soundtrack that accompanies them is magnificent. Sincerely a good closing to the Souls saga, 8/10",8,2018-09-16,PLAYSTATION 4,user
CasperWenneke,"i literally have over 200 hours on Dark Souls 3. The game is great and have a lot of value. The bosses are not as hard as in Dark Souls 1 and 2, but they are still a challenging, especially for new player. you can finish the game in a 10 house or so or if you aren't very skilled then it could take you 50 or 60 hours maybe. PvP is still good, but the arena mode for the dlc has no rewards so don't expect anyone to be there if you want to do that.",10,2018-09-04,PLAYSTATION 4,user
sent_worki,"Me dark souls 3 impressed with its plot and game play in the game is difficult rather than the bosses and normal enemies, I still liked the background music in the game I liked the fact that there's a lot different weapons there for them to each to your taste in the game impressive itself atmosphere of the Middle Ages in General I liked the game for its complexity and atmosphere of the game, I put 8 out of 10",8,2018-08-24,PLAYSTATION 4,user
SvenL1975,"I always avoided starting the Dark Souls games because I heard that they were so hard and I get frustrated easily. When the remastered version of the first game came I out, I decided to give in and give it a try. The last six weeks I played through all three games, all of the DLC, every optional boss - everything. Then I started Bloodborne and was surprised how bad it was, but that is another story. So give the game a try. It's not that hard, it's just not easy. Expect spending a few hours on the Internet, looking up the backstories of some of the character, or get some things explained that are not that clear. You will get one of the greatest gaming experiences of all time.",10,2018-08-19,PLAYSTATION 4,user
DanBenevenuto,"Dark Souls III is as good as Dark Souls one, It brings terrific graphics and soundtracks. Brings back the classic Dark Souls gameplay and environment. The Two lores are linked perfectly. This game finished Dark Souls trilogy with a golden key.",10,2018-08-16,PLAYSTATION 4,user
Cells_R_Dead,"The soul series are my real favorites when it comes to bash & grind games. It has all the ingredients to be the best of the bunch. The graphics are superb and the action makes you sweat and gasp for air. The last time i felt so much excitement for a game was when i played through the Resident evil series. Or when the Zombie showed up in RE1 for the first time. That was a long time ago. I have a lot of games and a spend a lot of money on games as well. Im no smoker or drinker. I don't fancy cars or other luxury items as well. My drug is games and movies pure and simple. So i would see myself as a casual / hardcore gamer and movie-fan. I know what i want in a game when im looking to purchase. And there are many that i would not have bought if there was a demo at hand. But if you have played Demon Souls, Dark Souls, I or II, or even Bloodborne. You will NOT be disappointed with DS III. Its right on par with those before. And only games from Bandai / Namco can challenge them!. If you want hours of excitement, feeling strained and fatigued. This game is for you. 10/10",10,2018-08-07,PLAYSTATION 4,user
therdre,"While this installment of Dark Souls has taken a few steps in the right direction, it still falls utterly flat. While the combat has a bit more fluidity to it than Dark Souls 2 it feels more stiff and unresponsive than Bloodborne and still has a jankiness to it. The combat seems to be meant to be slow paced (and everything I've read agrees with that) but there is a strange delay to the combat actions that is present in all games that I imagine stems from an issue with the engine From Software uses for the games. While the atmosphere and look of the levels, armor and bosses is generally good to excellent the graphics seem like last gen. This wouldn't be an issue but even with low grade graphics the engine still has FPS issues in certain places. Also while this is heralded as a ""difficult"" franchise it still does not even deliver on that promise. It's a marketing tactic used to sell a glitchy and low effort project. Why would From Software bother to develop a proper working combat system, current generation graphics, a cohesive and well-told story (sorry the off hands approach in the fashion they use doesn't work and whats there is uninteresting at best), a proper RPG leveling system and progression, bug fixing and any other thing that would be included in a well-developed game that focuses on quality when the game will sell with the bare-minimum effort put in. I wouldn't really recommend this game for anyone, and for trophy/achievement hunters willing to play anything (like myself) be prepared to put in a long grind to get your trophies/achievements.",0,2018-06-30,PLAYSTATION 4,user
Err0rc0de,"Music is really good, difficulty is hard but fair, boss designs are really good, movement is best in the whole series and there are lots of weapons and play-styles and builds you can use. Secret/optional areas and bosses are really good so remember to find them when you play.",10,2018-06-24,PLAYSTATION 4,user
Joshinatir2200,"This was my first souls game, and I must say that it was one of the most addicting experiences I've ever had. The areas are stunning, the bosses are absolutely badass, and the combat mechanics are by far the best of the entire series.",9,2018-06-23,PLAYSTATION 4,user
Killua1997,"This game has some of the best bosses we've seen in the Souls series to date. I couldn't bring myself to give this game a perfect 10/10 because I found some of the areas sort of boring and a drag to go through. Also, I honestly prefer DS I and II's slower gameplay style to the more aggressive style of DS III; I think this aggressive style works in Bloodborne, but a lot of the tension is taken away from DS III when I can just roll 15 times away to safety. It wasn't a big irk of mine but I never felt the same sort of tension I did in I and II, where I was running low on stamina and needed to play it safe and conserve my hits.",9,2018-06-13,PLAYSTATION 4,user
MammaSwine,"It expands on the genre, perfections gameplay, looks amazing and solves some crucial points on the lore. It surely has some minor problems (gimmick bosses that aren’t that good and other minor things) but it MORE than makes up for it with amazing moments, really enjoyable gameplay and wonderful replayability. It is without question a must have for fans of the saga, and I will say even for newcomers.",9,2018-06-04,PLAYSTATION 4,user
VmsCritic,"This is the first Dark Souls game I've played. I really enjoy RPG and especially fighting bossses. The boss fights in this game are the ones you'll never forget, especially the Lords of the Cinders and the last bosses. The DLC content and bosses are impressive. The level design and soundtrack of this game is also impressive, made to feel epic. I played on PS4 Pro and almost all game I enjoyed 60 fps, which gave beauty to the game. I spent around 81 h to finish the game as sorcerer. I'm certainly playing more From Software games to come.",10,2018-06-03,PLAYSTATION 4,user
Xelanak,I really enjoyed each hours on this game now 750hours and i m still in love! This game is not as all new games : easy . Its really a game for ream gamer and people who like to think before run as **** in the ennemy.,10,2018-06-02,PLAYSTATION 4,user
Aziz_Kash,"Flawless Masterpiece! +Music +Smooth Gameplay +Interesting story +Nice multiplayer +2 Very Amazing DLC's +Good entry point for new souls players +3 very diverse classes to choose from:(Sorcerer,Pyromancer,Miracle guy or priest i think + NG+ gives u another reason to play the game again - Cant think of any!",10,2018-05-25,PLAYSTATION 4,user
Edgard86,"Pros: Jogabilidade ótima, trilha sonora perfeita, bosses épicos, gráfico lindo, ambientação perfeita. Contras: Linear e fácil em comparação aos anteriores. PSN: Edgard_ _ _5",9,2018-05-22,PLAYSTATION 4,user
njja02,"Everything but some of the annoying mechanics is phenomenal. Not as good as Bloodborne, but still excellent.",9,2018-05-15,PLAYSTATION 4,user
Lineart,Dark Souls 3's incredible world and awe-inspiring weapon arts make it the fiercest installment yet.,8,2018-05-05,PLAYSTATION 4,user
knuckle,"Sechs Jahre nach Demon's Souls schließt sich der Kreis mit einem weiteren ausgezeichneten Spielerlebnis, das Dark Souls 2 übertrifft. Es gibt natürlich viele Déjà-vus hinsichtlich des reduzierten Storytellings sowie innerhalb der ebenso verfluchten wie verwunschen anmutenden Welt, die man nach den ersten Toden mit Respekt erkundet. Auch dieses Dark Souls 3 bleibt die sarkastische Grinsekatze, die mal entspannt schnurrt und lockt, bevor sie plötzlich hysterisch faucht und mit einer Tatze tödlich zuschlägt. Die Welt sieht nicht nur fantastisch aus, ihr Aufbau und die Verknüpfungen sowie Abkürzungen erinnern angenehm an das erste Dark Souls - auch wenn es etwas zu viel Komfort gibt, was Teleports, Reparaturen und Leuchtfeuerdistanzen betrifft. Aber hinzu kommen wichtige frische Impulse: Aus künstlerischer Sicht lässt hier und da der apokalyptische Horror eines Bloodborne grüßen, die erzählerischen Leitmotive Asche, Glut und Feuer sorgen aber für genug eigenständigen Charakter. Dieser dritte Teil ist nicht nur größer, abwechslungsreicher und auch lebendiger designt, was Nichtspielercharaktere betrifft. Er markiert hinsichtlich der situativen Spannung auch einen neuen Höhepunkt: Die Verwandlungen der Kreaturen sorgen für mehr Unberechenbarkeit und vor allem die neuen Kampfmanöver erhöhen die Experimentierfreude mit anderen Waffen sowie den taktischen Anspruch, weil sie auch effektiv von der KI eingesetzt werden - derart dramatische Duelle gegen Ritter und Phantome gab es bisher in keinem Souls. Auch wenn die Bildratenprobleme auf den Konsolen sowie die physikalischen Inkonsequenzen nach all den Jahren ärgerlich sind, inszeniert From Software ein hoch spannendes, unheimlich ansehnliches Abenteuer.",9,2018-05-01,PLAYSTATION 4,user
Brownbelt2018,"Dark Souls 3 is an absolute masterpiece. I can not fault a single thing about this game. The combat is fluid and seamless, the world setting is visually brilliant, the array of characters, weapons, and builds available are all some of the things that in my opinion make this game one of the two best releases ever on any platform. The other astounding game is of course Bloodborne. The difficulty can be a bit of a learning curve at first, but once you put quite a few dedicated hours into this game, and realise that the mechanics are different to most other games, it becomes an absolute joy to play. The sense of achievement that comes from success in this game is like no other game I have ever played. I have spent hundreds of hours playing this game, and I still get the same enjoyment from it today as I did the first time I played it. Thank you FromSoftware, I greatly anticipate the release of Bloodborne 2, or any other titles from you guys for that matter!",10,2018-04-21,PLAYSTATION 4,user
Malakia,"This third and final entry in the Dark Souls series takes quite some inspiration from its cousin Bloodborne and that may be a very good or bad thing depending on how much you enjoyed the Sony exclusive. For me, it was definitely a plus for I always preferred fast-paced and sleek combat over an over-defensive one, and that's a good thing because DS3's fun combat system is the only thing that makes me want to come back despite the uninspired design of some areas and overall lack of interesting bosses. The main game experience is expanded by two separate DLCs: Ashes of Ariandel and The Ringed City that should've been released as one in the first place considering how small and lackong in content AOA is, that add new weapons and armor pieces that will make PVP enthusiasts happy but do little to really impress the PVE crowd offering a mediocre story conclusion full of plotholes and yet another swampy area nobody asked for.",8,2018-04-21,PLAYSTATION 4,user
JordiSkateIoko,"First game I play from fromsoftware and I couldn't be happier. Really challenging game with incredible graphics and animations. Soundtrack is amazing as well as the variety of enemies, weapons, spells, bosses, etc... I have played more than 100h with more than 15 walkthroughs (Some of them were speedruns). In the future I will replay this game for sure. 10/10",10,2018-04-20,PLAYSTATION 4,user
sergjoni,"Я давно не проходил RPG по два раза, но эта игра попала в эту категорию. Впервые я познакомился с играми серии SOULS, играя в Bloodborne. Однако, хочу заметить, что Темные Души 3 пришлись мне по вкусу больше. Здесь большее количество оружия, возможность использования магии, большее количество костров (что делает из игры игру, а не тупо бустит и без того высокий уровень сложности). Вообщем игра на века, рекомендую – 10 из 10.",10,2018-03-29,PLAYSTATION 4,user
